,SYMBOL,tp,wp,mp,tmp,smp,yp,Value
450,HIRECT,199.3,183.8,191.7,159.75,130.65,125.0,15.69470867372453
622,KOKUYOCMLN,69.25,64.3,67.45,72.8,56.15,59.65,15.693558552897251
829,PAGEIND,38575.3,37383.6,32281.05,32760.5,29547.0,21581.4,15.683751764619846
665,LTI,6802.15,6506.65,5750.8,4694.9,3812.35,3168.25,15.670105186433135
1128,TIMKEN,1787.9,1657.15,1681.75,1492.35,1398.55,1091.45,15.664546338994997
908,RAMCOCEM,1070.15,1014.85,990.75,1073.85,976.85,837.05,15.663691115381397
166,BOSCHLTD,17563.2,17021.8,15447.55,15455.9,13616.65,11862.75,15.658656838227639
195,CENTRUM,41.65,40.6,30.15,47.45,30.15,17.25,15.629025017187496
1235,WILLAMAGOR,24.3,24.0,20.1,23.5,17.65,15.1,15.594547149415668
359,GFLLIMITED,78.85,76.55,76.4,72.15,70.55,80.35,15.572327950576545
182,CAPACITE,174.0,160.15,164.3,233.7,187.25,130.6,15.57223784237229
161,BLISSGVS,107.75,103.9,109.55,117.95,103.7,168.5,15.562451140699945
361,GICHSGFIN,169.8,159.8,148.55,194.15,112.95,102.6,15.560640368143918
303,ENDURANCE,1847.8,1785.55,1564.45,1751.6,1349.3,1055.55,15.558586531063092
92,ASTEC,1307.25,1221.45,1285.15,1375.0,1140.1,1098.35,15.54895888808796
834,PARAGMILK,138.95,135.65,126.05,134.65,138.9,111.4,15.539602478630997
100,ATULAUTO,246.45,238.05,221.85,210.15,172.7,159.15,15.531490360312933
1082,SWSOLAR,443.8,420.95,403.95,291.4,307.7,218.65,15.529338502577568
725,MIDHANI,196.0,189.75,188.15,190.7,195.55,185.9,15.511452974534551
1024,SMSLIFE,850.65,845.6,737.15,735.95,592.1,573.15,15.501264320031547
518,INDTERRAIN,46.35,44.1,42.2,40.65,26.95,28.15,15.495595232905963
961,SANOFI,8282.25,8069.3,7874.7,8598.95,7704.2,8317.85,15.490123090451677
131,BANSWRAS,205.25,185.7,160.85,236.95,110.9,73.0,15.487513814261286
15,ACC,2374.3,2236.3,2237.5,2398.6,1896.25,1654.2,15.477341979635499
12,ABFRL,271.2,260.25,244.25,216.2,174.9,153.1,15.455440954942407
50,AMDIND,35.15,35.35,27.1,28.75,18.85,15.9,15.440579637871267
65,APLLTD,779.35,756.95,788.15,786.65,941.25,979.05,15.434790878825865
1171,UNIONBANK,46.65,48.25,36.45,36.7,36.0,24.5,15.434606270675403
64,APLAPOLLO,831.75,807.5,848.85,1725.75,1306.15,3256.2,15.42611366717009
937,RPGLIFE,719.3,673.55,680.15,505.05,452.1,362.4,15.40643306472583
790,NHPC,31.95,31.5,29.1,26.15,24.3,21.7,15.381994957227636
653,LICNETFGSC,23.6,22.96,23.12,22.08,21.87,21.69,15.363333439312935
377,GOCLCORP,324.9,326.05,266.4,282.8,202.1,174.9,15.353937834134152
203,CHALET,246.25,238.25,229.8,171.9,143.5,138.45,15.347600137990652
124,BANARBEADS,77.6,80.35,63.35,81.65,51.5,55.8,15.342168417409168
1104,TCIEXP,1878.25,1835.75,1521.55,1459.4,897.1,799.75,15.342128060749106
996,SHILPAMED,596.2,575.45,551.05,624.6,438.45,429.3,15.336018289482714
836,PATELENG,25.3,25.7,20.05,14.8,12.6,9.95,15.32033080094229
823,ORIENTELEC,357.15,340.45,330.7,323.9,275.75,213.45,15.319866087407144
719,MCX,1722.25,1712.0,1671.85,1570.85,1479.2,1728.25,15.310455381417793
38,ALKALI,93.55,87.7,85.85,82.4,55.8,48.2,15.30994752533796
369,GLFL,3.1,3.05,2.85,2.7,2.1,2.15,15.308818600489447
312,ESCORTS,1545.6,1544.45,1471.95,1234.15,1131.8,1285.45,15.307603785754562
84,ASALCBR,550.35,547.05,444.45,444.4,418.15,250.75,15.29527944939849
437,HERITGFOOD,523.05,500.65,462.3,502.4,361.2,282.3,15.292745792658502
857,PILANIINVS,1895.65,1840.6,1905.15,1953.7,1681.85,1979.5,15.286801163212138
459,HSCL,52.45,51.0,51.55,48.75,45.75,45.0,15.281949495259816
235,CTE,62.9,54.8,58.35,84.85,29.05,27.0,15.279669354332771
157,BIOCON,348.3,333.55,365.3,385.6,379.7,414.8,15.273112958338308
267,DIVISLAB,5228.2,5018.9,4832.3,4964.25,4063.05,3237.25,15.264820377191516
1154,TVTODAY,311.65,302.8,289.1,292.6,285.25,209.9,15.262626887442918
1207,VIPIND,549.5,528.75,504.65,410.5,335.25,286.25,15.25576316594471
565,JINDWORLD,125.35,134.05,93.9,72.3,50.6,49.9,15.247366547260745
229,COUNCODOS,3.15,3.3,2.85,3.2,2.05,3.85,15.23796351674641
720,MENONBE,78.5,74.9,71.9,83.85,56.55,47.9,15.23697633689519
525,INOXLEISUR,423.05,419.8,391.8,313.9,272.75,266.4,15.235914905378403
1023,SMLISUZU,711.0,727.8,591.8,602.6,464.8,412.7,15.233350435404763
819,ORIENTABRA,29.75,27.65,28.85,33.7,25.45,18.95,15.228341346839281
567,JKCEMENT,3390.45,3157.8,3208.5,3349.2,2778.35,1874.6,15.223981348308268
250,DCBBANK,96.25,95.85,89.95,99.9,90.25,84.3,15.213634254072236
457,HONDAPOWER,1316.55,1305.9,1220.55,1199.8,986.5,966.6,15.21008395803015
958,SANDHAR,287.6,279.05,276.8,292.6,188.65,223.5,15.197594338464619
134,BATAINDIA,1996.85,1989.5,1834.7,1653.75,1352.1,1339.75,15.19584505084234
49,AMBUJACEM,409.8,380.35,402.25,419.05,314.4,248.0,15.193640858017549
80,ARVIND,143.6,136.6,94.45,108.2,73.6,33.8,15.193002059239713
158,BIRLACORPN,1495.05,1366.55,1387.55,1364.45,932.1,669.25,15.189495259094787
1165,ULTRACEMCO,7775.1,7269.1,7483.55,7750.0,6405.45,4556.0,15.187567028434508
885,PRIMESECU,120.1,124.8,83.0,112.8,42.15,43.9,15.187290409040433
96,ASTRAZEN,3042.5,3013.15,3097.85,3434.5,3815.7,4280.05,15.183078061457802
417,HATSUN,1398.45,1332.45,1424.45,946.6,826.7,823.0,15.182194607254178
1003,SHREECEM,29145.75,27777.9,29099.55,29133.15,27736.2,22053.05,15.179174685437616
173,BSLGOLDETF,4362.0,4377.3,4246.15,4393.8,4291.15,4721.2,15.1703095237411
884,PRICOLLTD,107.85,100.9,102.8,95.85,82.7,56.9,15.164188399146122
279,DRREDDY,4801.45,4666.2,4955.85,4768.8,5168.45,4902.95,15.1616233244841
154,BHARTIARTL,712.5,696.2,675.9,574.4,558.75,449.9,15.161617762759915
258,DENORA,343.95,326.0,321.3,395.85,274.75,213.15,15.158325193459046
189,CCL,385.05,358.9,383.4,409.6,311.7,251.1,15.156743878937547
545,IVZINGOLD,4296.7,4322.9,4189.4,4320.0,4277.9,4715.0,15.150777177540657
373,GMRINFRA,42.25,41.2,41.0,28.3,24.3,24.05,15.14346949875634
6,AARTIIND,988.15,1014.45,942.0,943.05,1786.0,1105.05,15.139314374018745
110,AXISGOLD,41.2,41.54,40.16,41.44,40.81,45.3,15.132349471776902
386,GOLDBEES,41.28,41.66,40.21,41.53,40.82,45.61,15.13075246183499
473,ICICIGOLD,42.37,42.74,41.27,42.47,41.8,46.33,15.129817932154731
536,IRCON,47.05,49.75,45.1,44.4,88.1,77.95,15.129565323433654
898,QGOLDHALF,2052.0,2073.0,1999.05,2063.05,2029.4,2272.7,15.122888465662093
301,EMKAY,125.2,117.85,114.55,123.0,73.0,63.0,15.119121259086764
982,SETFGOLD,4231.45,4270.5,4129.35,4270.6,4190.65,4668.05,15.116548009975926
1220,VTL,2009.75,1811.8,1838.25,1967.3,1266.7,815.4,15.115872719070008
1215,VOLTAS,1245.4,1193.2,1215.25,1032.65,984.35,753.35,15.114401669024156
721,METROPOLIS,2993.4,2922.05,2781.5,2995.25,2340.5,1980.7,15.11318593583422
1164,UJJIVANSFB,21.6,21.95,20.9,27.95,29.15,32.25,15.111051956772872
168,BRIGADE,478.5,465.7,410.6,338.05,254.25,198.7,15.109011919126727
904,RAJESHEXPO,638.7,638.35,586.05,609.2,502.45,452.9,15.09285571598421
391,GPPL,111.05,109.65,107.65,107.4,92.95,90.0,15.085694374636134
897,PVR,1729.85,1758.6,1599.55,1373.85,1138.05,1215.45,15.079727814255579
487,IDBI,52.6,53.35,49.95,37.7,40.55,36.3,15.07087384836795
455,HNGSNGBEES,323.54,324.4,317.45,335.2,360.85,334.5,15.067390255043499
204,CHAMBLFERT,363.1,336.75,339.85,318.05,221.85,164.7,15.061572203989957
1231,WENDT,4499.5,4377.9,4288.85,4408.1,3258.1,3034.15,15.061119559296229
925,REPRO,571.1,583.95,541.1,356.7,349.3,355.3,15.050851268620237
317,EXIDEIND,178.6,176.65,178.85,172.85,182.8,164.2,15.048966583499547
89,ASIANPAINT,3121.8,2969.8,3177.85,3018.6,2549.05,2209.05,15.044631792791192
633,KPRMILL,464.45,466.1,426.05,1984.55,1451.0,762.7,15.040329079271043
644,LAOPALA,308.7,296.95,307.1,284.4,222.15,210.1,15.0378823613506
30,AIAENG,1937.6,1906.85,1928.9,1985.9,1843.15,1725.15,15.03634225330584
636,KRIDHANINF,5.05,4.75,4.6,5.4,3.75,2.5,15.035894567336218
674,M&MFIN,190.7,188.2,186.3,154.35,155.65,130.0,15.01950715898673
488,IDBIGOLD,4367.5,4433.55,4279.95,4408.85,4317.55,4703.8,15.01541807443196
680,MAHASTEEL,89.15,86.5,93.85,107.05,88.4,101.0,15.006073957015944
325,FIEMIND,1265.45,1244.3,1099.6,814.9,572.65,511.15,15.001310812945945
661,LIQUIDBEES,999.99,999.99,1000.0,1000.0,999.99,999.99,14.99994
662,LIQUIDETF,999.99,1000.0,1000.0,1000.0,1000.0,999.99,14.99984
474,ICICILIQ,999.98,999.99,999.99,1000.0,1000.0,999.99,14.999839998599986
1160,UFO,107.6,103.85,106.3,103.8,70.9,73.7,14.998881432563625
368,GLENMARK,514.3,507.9,513.15,595.8,570.15,511.8,14.995538767482081
292,EIHOTEL,140.65,139.9,128.15,108.1,90.0,76.15,14.995417044285679
704,MARICO,574.75,563.25,549.55,536.25,475.75,380.5,14.9947331036367
846,PETRONET,232.05,232.05,235.6,215.5,243.65,230.45,14.994515647547127
1055,STERTOOLS,202.5,201.6,194.0,231.25,190.0,176.4,14.991431514093518
1244,ZEEL,311.15,317.5,295.85,201.8,182.25,193.1,14.98910884935166
405,GSPL,323.65,305.1,314.05,344.55,271.05,189.05,14.988199494287157
56,ANIKINDS,20.4,20.25,17.8,21.5,12.45,11.55,14.987014595794315
242,DABUR,597.05,581.35,617.95,588.1,545.25,527.2,14.9836796192996
139,BDL,414.8,420.7,377.7,414.05,335.05,301.85,14.978506969548034
284,EBBETF0423,1151.49,1151.89,1146.42,1145.21,1126.46,1100.44,14.977732936771524
656,LICNFNHGP,182.28,179.7,174.83,163.25,154.88,121.84,14.977146011781446
1232,WESTLIFE,582.75,569.6,558.85,530.4,431.05,371.55,14.974965283570365
287,EBBETF0431,1061.88,1061.8,1061.59,1043.56,1033.78,1016.43,14.97495927760124
233,CROMPTON,488.05,463.9,488.8,468.6,377.45,308.95,14.974715645327638
426,HDFC,2887.95,2911.65,2711.65,2676.05,2430.1,2138.45,14.972378049717415
1097,TATAMOTORS,485.7,508.65,333.3,298.15,301.25,139.0,14.969835462916668
797,NLCINDIA,64.0,64.05,61.7,58.8,49.45,49.3,14.968840268149188
401,GRPLTD,943.25,946.85,917.2,925.05,952.8,815.4,14.966867881011387
921,RELAXO,1340.45,1338.75,1171.6,1164.2,894.1,698.9,14.966743211615631
285,EBBETF0425,1070.27,1070.37,1069.48,1053.47,1038.0,1015.66,14.964938432072936
931,RITES,281.8,283.05,275.25,269.6,239.35,242.25,14.956812065701293
87,ASHOKLEY,144.3,143.35,130.75,135.2,114.05,85.0,14.954096433225535
286,EBBETF0430,1182.94,1184.01,1184.34,1161.01,1152.6,1123.8,14.95131615321364
973,SCHAND,126.3,121.7,111.95,136.05,97.05,63.15,14.947224927919368
128,BANKBARODA,99.05,99.9,82.45,83.5,70.65,45.8,14.945149413887497
1199,VGUARD,258.9,247.95,259.7,247.9,224.25,168.9,14.93773195790151
514,INDOCO,478.0,459.9,446.85,448.95,358.45,255.2,14.933780571232903
740,MOTILALOFS,915.35,892.1,872.25,869.4,708.25,561.25,14.929622603756261
138,BCP,3.85,3.95,3.85,3.95,3.1,4.85,14.927704554352081
782,NETFLTGILT,22.62,22.68,22.79,22.48,22.46,22.27,14.926759461289826
385,GOKULAGRO,54.45,48.05,43.0,43.6,23.4,13.65,14.923183460533629
1010,SIEMENS,2235.65,2169.25,2148.45,2043.3,1862.8,1329.8,14.92197785305104
796,NITCO,23.3,22.75,22.7,25.6,19.9,17.05,14.9175041671106
914,RAYMOND,466.3,450.55,452.5,443.55,328.25,285.0,14.917209303970784
336,FOSECOIND,1472.05,1436.35,1461.3,1607.95,1389.6,1143.45,14.913435503386516
1002,SHREDIGCEM,82.35,82.05,78.4,91.95,69.6,64.75,14.912257097089599
413,GULFOILLUB,584.5,593.65,583.55,639.95,693.7,680.4,14.908307719405393
593,KAMATHOTEL,58.55,58.3,52.25,47.7,29.4,29.7,14.901835301040862
34,ALANKIT,17.6,17.85,17.8,14.9,14.45,16.2,14.898552502914994
891,PSPPROJECT,518.15,517.5,512.65,453.1,413.7,394.95,14.897831544290923
926,RESPONIND,117.8,118.35,122.4,132.8,155.9,156.05,14.89778111379227
945,RVNL,36.2,37.7,30.0,29.65,28.4,18.45,14.894306352598283
621,KNRCON,284.65,282.5,289.9,277.6,199.9,253.9,14.889843309811145
505,INDHOTEL,206.5,207.45,184.1,145.6,112.6,98.55,14.885457028224252
31,AJANTPHARM,2208.35,2117.85,2260.4,2288.8,2001.1,1586.3,14.884897307175418
850,PGHH,14434.05,14420.7,14048.3,12678.75,13425.8,10261.6,14.878387833798612
1222,WABCOINDIA,7492.2,7302.6,7257.75,7528.05,6938.45,4867.0,14.877000651660158
729,MIRZAINT,62.95,63.15,60.0,62.5,47.5,46.7,14.873396969080451
935,ROSSELLIND,159.0,157.25,155.5,181.3,121.9,129.4,14.872079331694462
299,EMAMILTD,549.3,520.65,569.95,561.85,485.45,370.95,14.865987972255166
409,GUFICBIO,195.6,183.7,192.75,196.85,143.95,105.5,14.861346830824512
211,CIGNITITEC,611.5,605.1,605.55,557.95,386.25,440.0,14.861100147496256
273,DOLLAR,462.2,429.2,375.65,372.3,243.0,140.0,14.860918874869066
1205,VINDHYATEL,1156.9,1118.2,1105.05,1359.6,859.95,735.8,14.859306479382505
1081,SWARAJENG,1682.2,1674.55,1654.5,1786.6,1544.7,1388.2,14.859174944431242
151,BHARATFORG,791.4,785.9,727.6,790.85,642.9,477.05,14.850161017058712
363,GILLETTE,5727.25,5690.0,5869.15,5934.0,5568.55,5386.95,14.846566626942128
775,NEOGEN,1235.55,1187.45,1249.6,913.05,902.9,664.6,14.842975286823778
1158,UCOBANK,14.35,14.75,13.65,13.3,11.35,11.75,14.842894588408662
1073,SURANAT&P,9.4,8.9,8.75,6.8,4.2,3.8,14.841895054887715
52,AMRUTANJAN,920.9,919.9,821.3,685.05,625.55,433.7,14.838150804230615
956,SANCO,8.2,8.35,8.8,8.85,8.45,14.4,14.836559418399974
310,ERIS,813.25,810.0,767.85,756.45,602.6,515.9,14.834470304159357
912,RANEHOLDIN,613.8,591.15,603.15,742.5,584.5,419.2,14.833887089706126
669,LUPIN,944.35,929.8,966.4,1152.2,1198.3,916.9,14.832070207463957
91,ASPINWALL,179.05,169.4,179.2,223.7,182.4,116.65,14.830941109859394
199,CERA,5460.4,5302.05,5162.95,4597.85,3990.15,2808.2,14.82987027415015
383,GOKEX,226.2,199.45,203.8,208.65,103.05,71.9,14.828822646512796
322,FEDERALBNK,98.0,102.0,83.15,87.75,78.6,54.75,14.827662438112762
806,NUCLEUS,579.4,581.45,581.65,661.35,542.65,581.35,14.824842839517856
506,INDIACEM,205.75,199.1,200.8,194.6,164.45,121.45,14.820444201576922
411,GUJAPOLLO,220.05,226.65,212.75,227.8,210.85,213.0,14.813245322353511
469,ICICIBANK,803.9,829.4,692.35,714.65,608.2,442.8,14.807532475282674
981,SETF10GILT,203.25,206.05,205.26,203.7,205.95,202.08,14.80714944372823
839,PCJEWELLER,28.4,28.45,26.35,24.3,23.05,16.35,14.803140836688913
149,BHAGYAPROP,31.1,31.35,29.65,30.95,26.8,22.75,14.802588135953377
1093,TATACONSUM,824.9,808.9,801.25,758.75,653.1,504.2,14.79650713041893
894,PTL,49.0,49.25,46.95,52.0,37.95,37.15,14.790886510095676
1085,TAJGVK,144.95,147.85,144.8,130.35,109.55,128.25,14.790826529090525
532,IOC,131.65,131.5,127.4,105.3,92.6,80.25,14.787943306869007
1061,SUNCLAYLTD,3882.8,3746.35,3405.0,3663.8,3116.3,1660.85,14.787771393754364
44,ALOKINDS,22.9,22.85,23.75,23.7,18.85,22.3,14.78227336579533
1131,TITAN,2406.3,2454.75,2163.75,1799.6,1444.4,1253.5,14.780578362710822
24,ADVENZYMES,384.5,380.65,384.05,416.3,447.3,307.45,14.78000431822787
75,ARMANFIN,936.5,962.55,868.65,743.05,553.75,584.65,14.778446081879968
851,PGHL,5503.65,5599.5,5518.6,5511.15,6277.15,5311.1,14.777663762684462
29,AHLUCONT,371.75,361.85,353.65,382.95,290.2,215.75,14.77719102524383
872,POWERGRID,187.75,190.4,191.85,175.25,215.4,178.45,14.77317625214423
70,APOLSINHOT,798.85,796.25,799.8,722.3,586.25,587.0,14.771792074761752
372,GMMPFAUDLR,4745.55,4869.95,4402.3,4711.1,4062.9,3463.45,14.771541424738045
1080,SWANENERGY,126.25,129.1,127.35,132.5,130.25,136.9,14.766677033044484
663,LOVABLE,130.85,124.1,117.95,119.6,88.9,54.05,14.76391505592699
776,NESCO,609.1,614.05,600.35,620.15,491.95,501.35,14.759523842217405
801,NPBET,206.34,213.72,189.72,186.51,174.45,143.2,14.758101881720007
902,RADIOCITY,24.35,24.75,24.1,25.0,24.7,21.95,14.754911650555977
270,DLINKINDIA,148.45,142.15,155.05,150.3,103.6,101.4,14.754046579187897
393,GRANULES,316.25,317.65,327.25,386.85,351.75,371.25,14.753507578395476
1243,YESBANK,13.05,13.45,12.85,12.65,13.55,12.3,14.75106818576001
119,BALAJITELE,62.9,62.7,65.4,68.0,58.4,61.95,14.750431480625483
1111,TECHM,1522.15,1563.3,1371.25,1216.5,977.95,851.15,14.749911081906696
892,PSUBNKBEES,31.26,31.42,27.29,27.25,23.15,15.06,14.747908437132583
1156,UBL,1672.1,1663.95,1577.45,1445.4,1204.85,950.6,14.746837423343434
79,ARTEMISMED,34.35,34.0,36.0,393.6,213.5,160.2,14.746626375611905
412,GUJGASLTD,639.55,595.2,613.7,770.25,534.95,312.85,14.741779892707608
652,LICHSGFIN,415.75,405.8,427.95,409.6,412.2,301.9,14.74055768289498
754,MUTHOOTCAP,388.8,389.15,401.55,425.6,366.25,386.65,14.740219483128325
1162,UJAAS,3.0,3.2,2.85,2.85,2.45,3.15,14.738408521303258
1017,SJVN,28.6,28.8,28.4,27.35,25.45,22.45,14.737528568742471
737,MORARJEE,18.6,18.55,16.55,19.0,13.95,9.85,14.736912020654202
135,BAYERCROP,5020.05,4997.2,5276.4,6018.0,5340.8,5576.05,14.736688940742805
231,CREDITACC,622.3,633.2,637.65,661.05,608.45,678.6,14.73184072442933
106,AVANTIFEED,550.35,551.55,549.65,639.8,481.3,494.05,14.73084542878674
1159,UFLEX,573.7,565.65,535.6,565.9,447.6,321.6,14.72788034850482
1124,TIINDIA,1445.4,1392.6,1386.65,1172.95,1218.0,689.15,14.725899677770844
543,ITI,118.9,119.3,124.4,127.45,115.35,124.75,14.725218644211102
654,LICNETFN50,191.9,193.0,186.07,172.1,173.81,128.76,14.724346362701123
462,IBMFNIFTY,179.26,180.69,174.73,157.63,147.06,122.22,14.721008177238739
472,ICICIGI,1517.75,1505.75,1582.55,1445.3,1453.75,1260.45,14.720956193262182
707,MASFIN,746.35,757.85,771.75,797.95,817.25,831.05,14.720947422092205
467,ICICIALPLV,176.35,174.52,178.19,163.73,146.88,125.0,14.719506876071824
103,AUTOAXLES,1344.75,1308.6,1241.0,1489.0,1061.4,716.1,14.719501813433908
188,CASTROLIND,140.2,140.75,140.1,139.95,125.4,112.25,14.71728108225786
858,PILITA,6.95,6.95,7.25,7.35,13.4,6.8,14.716622856038967
1018,SKFINDIA,3309.95,3181.45,3095.75,2823.3,2234.5,1500.35,14.716112689761697
779,NETFCONSUM,76.9,76.38,77.7,69.46,64.08,54.56,14.714255126809192
419,HBANKETF,399.55,411.15,371.01,358.72,326.85,265.63,14.712151720813267
76,AROGRANITE,69.6,65.45,63.75,72.95,42.55,29.8,14.711403005864895
526,INOXWIND,125.05,116.55,99.15,124.35,74.75,37.55,14.710805502529189
46,AMARAJABAT,701.65,699.85,766.8,721.15,780.4,808.7,14.706235174059897
673,M&M,870.35,894.55,827.85,766.25,747.4,613.6,14.703586173384718
381,GODREJIND,581.95,575.45,564.85,601.15,507.0,380.65,14.703551653751967
629,KOTAKPSUBK,278.7,281.82,243.83,244.55,208.87,136.23,14.698177761640391
1,3MINDIA,25560.5,26146.75,24863.2,24382.0,24741.8,20183.1,14.69791608866477
763,NAUKRI,6296.15,6069.65,6428.65,5351.3,4758.45,3595.75,14.695680711309963
290,EIDPARRY,458.1,463.75,428.15,423.75,419.5,283.95,14.695677457874293
35,ALBERTDAVD,579.55,569.75,592.2,540.45,448.0,401.55,14.694264969048216
576,JPINFRATEC,2.0,2.0,1.9,2.2,1.45,1.35,14.690767322346272
969,SBIETFQLTY,154.49,153.45,155.99,144.11,126.34,109.85,14.685350500066274
471,ICICIBANKP,203.23,210.99,190.84,184.16,172.53,147.4,14.68161353314867
259,DFMFOODS,341.65,348.5,349.6,352.35,344.05,349.25,14.681135339519084
842,PEARLPOLY,14.85,15.1,15.25,16.4,15.8,16.0,14.68065234998716
560,JCHAC,2069.0,2079.75,2168.4,2264.55,2273.85,2168.1,14.678465367489029
