,SYMBOL,tp,wp,mp,tmp,smp,yp,Value
1193,VBL,921.45,824.3,910.2,792.75,993.4,694.3,14.913211315612076
388,GOLDSHARE,41.4,41.95,41.1,41.65,42.05,4618.8,14.896424520801318
59,ANUP,1064.15,954.4,946.0,1000.6,583.0,565.3,14.891956796544427
2,A2ZINFRA,4.9,4.7,4.25,4.9,4.05,3.75,14.883571130579893
1169,UNIDT,456.95,451.45,345.6,363.65,282.95,245.35,14.870354684939395
1179,UTIBANKETF,39.83,41.24,37.24,35.84,32.66,268.64,14.857577957467111
521,INFIBEAM,44.9,44.9,41.75,42.1,38.4,84.2,14.84399135221244
180,CANBK,214.65,193.35,176.85,156.8,143.45,92.05,14.838446614782656
182,CAPACITE,174.0,160.15,164.3,233.7,187.25,130.6,14.827693554824153
1145,TRITURBINE,201.35,169.75,173.9,120.45,99.65,71.25,14.824842900514389
633,KPRMILL,464.45,466.1,426.05,1984.55,1451.0,762.7,14.806296175086215
431,HDFCNIFETF,192.54,195.97,187.96,173.16,155.9,1289.46,14.797489323746836
1180,UTINEXT50,44.17,44.34,44.29,41.3,36.12,292.0,14.79684570138972
162,BLUEDART,6998.75,6236.3,6419.7,5577.25,5405.4,3723.15,14.793801885131419
399,GREENPLY,229.75,207.85,181.45,203.3,201.9,88.2,14.779714335646215
432,HDFCSENETF,647.94,659.99,634.99,577.28,522.06,4342.57,14.77018501001896
511,INDIGO,2179.3,2021.2,1976.05,1662.55,1662.95,1423.15,14.765170769835327
1000,SHOPERSTOP,353.55,351.3,263.8,253.0,193.95,176.55,14.762598287022795
195,CENTRUM,41.65,40.6,30.15,47.45,30.15,17.25,14.751258947640606
622,KOKUYOCMLN,69.25,64.3,67.45,72.8,56.15,59.65,14.742322289160988
375,GNFC,497.35,441.45,425.2,372.95,374.15,208.45,14.728761971591297
196,CENTUM,571.0,525.65,483.1,512.95,390.0,278.35,14.721116732876798
539,ISFT,142.4,128.65,127.4,115.15,84.75,73.4,14.717433815564737
1069,SUNTV,590.2,568.2,520.95,559.85,490.35,435.45,14.696459235666971
361,GICHSGFIN,169.8,159.8,148.55,194.15,112.95,102.6,14.686058859001502
402,GRSE,220.2,221.6,186.85,199.65,174.8,190.6,14.673951129625182
908,RAMCOCEM,1070.15,1014.85,990.75,1073.85,976.85,837.05,14.667136661779871
79,ARTEMISMED,34.35,34.0,36.0,393.6,213.5,160.2,14.65935503414849
706,MARUTI,7615.55,7297.35,7162.3,7102.9,6666.65,6907.6,14.64997386113879
161,BLISSGVS,107.75,103.9,109.55,117.95,103.7,168.5,14.648928461598633
9,ABB,2079.7,1845.6,1858.9,1636.45,1380.6,937.85,14.644803018394398
27,AGROPHOS,17.85,16.0,15.65,15.0,11.6,8.05,14.641734095013197
1038,SPENCERS,135.5,120.55,129.45,102.2,69.15,73.6,14.632797664839817
131,BANSWRAS,205.25,185.7,160.85,236.95,110.9,73.0,14.62129731288969
329,FINPIPE,222.85,226.35,216.0,169.5,157.2,568.4,14.611871579123793
163,BLUESTARCO,990.35,928.95,909.4,841.35,828.75,658.15,14.601286817628626
92,ASTEC,1307.25,1221.45,1285.15,1375.0,1140.1,1098.35,14.598231615360685
1101,TBZ,97.45,90.1,80.05,83.9,63.45,42.1,14.587854162554942
1235,WILLAMAGOR,24.3,24.0,20.1,23.5,17.65,15.1,14.560504596224177
172,BSL,81.2,74.9,63.05,68.75,45.95,29.75,14.55104359263549
519,INDUSINDBK,1229.1,1154.9,1104.05,1020.55,924.95,738.65,14.544822269304426
235,CTE,62.9,54.8,58.35,84.85,29.05,27.0,14.538361163407608
961,SANOFI,8282.25,8069.3,7874.7,8598.95,7704.2,8317.85,14.526953168542606
166,BOSCHLTD,17563.2,17021.8,15447.55,15455.9,13616.65,11862.75,14.522314082386828
834,PARAGMILK,138.95,135.65,126.05,134.65,138.9,111.4,14.507667833254093
829,PAGEIND,38575.3,37383.6,32281.05,32760.5,29547.0,21581.4,14.50625752613142
303,ENDURANCE,1847.8,1785.55,1564.45,1751.6,1349.3,1055.55,14.503665316173848
311,ESABINDIA,2467.8,2325.35,2183.95,1925.1,1809.95,1391.5,14.488968720396947
15,ACC,2374.3,2236.3,2237.5,2398.6,1896.25,1654.2,14.487472889332823
725,MIDHANI,196.0,189.75,188.15,190.7,195.55,185.9,14.483660630538745
370,GMBREW,758.85,742.95,609.6,574.85,400.9,387.65,14.48061028228094
359,GFLLIMITED,78.85,76.55,76.4,72.15,70.55,80.35,14.479465857714453
1128,TIMKEN,1787.9,1657.15,1681.75,1492.35,1398.55,1091.45,14.466502984554014
648,LEMONTREE,55.0,52.8,45.6,41.0,35.55,27.6,14.454614797864224
450,HIRECT,199.3,183.8,191.7,159.75,130.65,125.0,14.447134338826253
65,APLLTD,779.35,756.95,788.15,786.65,941.25,979.05,14.444070736449966
124,BANARBEADS,77.6,80.35,63.35,81.65,51.5,55.8,14.391770376992755
57,ANSALAPI,13.1,12.95,8.95,9.5,5.5,4.3,14.387754242113086
996,SHILPAMED,596.2,575.45,551.05,624.6,438.45,429.3,14.381487389706859
157,BIOCON,348.3,333.55,365.3,385.6,379.7,414.8,14.369845323483535
100,ATULAUTO,246.45,238.05,221.85,210.15,172.7,159.15,14.358756598714077
518,INDTERRAIN,46.35,44.1,42.2,40.65,26.95,28.15,14.355373830691942
819,ORIENTABRA,29.75,27.65,28.85,33.7,25.45,18.95,14.345552029331863
1024,SMSLIFE,850.65,845.6,737.15,735.95,592.1,573.15,14.34541134088894
1164,UJJIVANSFB,21.6,21.95,20.9,27.95,29.15,32.25,14.338243370010797
857,PILANIINVS,1895.65,1840.6,1905.15,1953.7,1681.85,1979.5,14.31651401574835
720,MENONBE,78.5,74.9,71.9,83.85,56.55,47.9,14.300780749536813
96,ASTRAZEN,3042.5,3013.15,3097.85,3434.5,3815.7,4280.05,14.297214034670787
653,LICNETFGSC,23.6,22.96,23.12,22.08,21.87,21.69,14.294492859602789
258,DENORA,343.95,326.0,321.3,395.85,274.75,213.15,14.28943546250035
201,CESC,88.2,91.95,91.4,788.35,623.95,602.05,14.2706154926496
229,COUNCODOS,3.15,3.3,2.85,3.2,2.05,3.85,14.253588516746412
437,HERITGFOOD,523.05,500.65,462.3,502.4,361.2,282.3,14.251643085652132
250,DCBBANK,96.25,95.85,89.95,99.9,90.25,84.3,14.250170790608774
683,MAHLIFE,279.95,275.55,273.7,771.45,467.6,268.4,14.230823957062007
665,LTI,6802.15,6506.65,5750.8,4694.9,3812.35,3168.25,14.221267085515118
50,AMDIND,35.15,35.35,27.1,28.75,18.85,15.9,14.217970942219093
823,ORIENTELEC,357.15,340.45,330.7,323.9,275.75,213.45,14.217210946931688
189,CCL,385.05,358.9,383.4,409.6,311.7,251.1,14.216680402375049
49,AMBUJACEM,409.8,380.35,402.25,419.05,314.4,248.0,14.215714596234944
958,SANDHAR,287.6,279.05,276.8,292.6,188.65,223.5,14.21468251344753
719,MCX,1722.25,1712.0,1671.85,1570.85,1479.2,1728.25,14.214074441162516
567,JKCEMENT,3390.45,3157.8,3208.5,3349.2,2778.35,1874.6,14.21166497424879
267,DIVISLAB,5228.2,5018.9,4832.3,4964.25,4063.05,3237.25,14.211650210499668
459,HSCL,52.45,51.0,51.55,48.75,45.75,45.0,14.206052059362381
377,GOCLCORP,324.9,326.05,266.4,282.8,202.1,174.9,14.205069375859752
12,ABFRL,271.2,260.25,244.25,216.2,174.9,153.1,14.201046875386439
1154,TVTODAY,311.65,302.8,289.1,292.6,285.25,209.9,14.197520940758023
1165,ULTRACEMCO,7775.1,7269.1,7483.55,7750.0,6405.45,4556.0,14.184328318757089
1003,SHREECEM,29145.75,27777.9,29099.55,29133.15,27736.2,22053.05,14.178742188436775
173,BSLGOLDETF,4362.0,4377.3,4246.15,4393.8,4291.15,4721.2,14.177546994722938
38,ALKALI,93.55,87.7,85.85,82.4,55.8,48.2,14.17463199135738
680,MAHASTEEL,89.15,86.5,93.85,107.05,88.4,101.0,14.1732855403882
1171,UNIONBANK,46.65,48.25,36.45,36.7,36.0,24.5,14.163489104462869
369,GLFL,3.1,3.05,2.85,2.7,2.1,2.15,14.160670452341298
790,NHPC,31.95,31.5,29.1,26.15,24.3,21.7,14.16019763409188
545,IVZINGOLD,4296.7,4322.9,4189.4,4320.0,4277.9,4715.0,14.156170696059176
279,DRREDDY,4801.45,4666.2,4955.85,4768.8,5168.45,4902.95,14.154776738340836
110,AXISGOLD,41.2,41.54,40.16,41.44,40.81,45.3,14.138140977568407
386,GOLDBEES,41.28,41.66,40.21,41.53,40.82,45.61,14.13677220659781
368,GLENMARK,514.3,507.9,513.15,595.8,570.15,511.8,14.13232963690135
473,ICICIGOLD,42.37,42.74,41.27,42.47,41.8,46.33,14.132172535404083
898,QGOLDHALF,2052.0,2073.0,1999.05,2063.05,2029.4,2272.7,14.128244613113683
982,SETFGOLD,4231.45,4270.5,4129.35,4270.6,4190.65,4668.05,14.125715340093475
885,PRIMESECU,120.1,124.8,83.0,112.8,42.15,43.9,14.122574096983694
1055,STERTOOLS,202.5,201.6,194.0,231.25,190.0,176.4,14.115755838417842
721,METROPOLIS,2993.4,2922.05,2781.5,2995.25,2340.5,1980.7,14.113803580438178
457,HONDAPOWER,1316.55,1305.9,1220.55,1199.8,986.5,966.6,14.112776073382708
949,SAGCEM,276.7,285.95,288.15,1513.1,744.1,748.65,14.108237020337997
455,HNGSNGBEES,323.54,324.4,317.45,335.2,360.85,334.5,14.102175457907462
301,EMKAY,125.2,117.85,114.55,123.0,73.0,63.0,14.101235080224974
636,KRIDHANINF,5.05,4.75,4.6,5.4,3.75,2.5,14.100709382151031
1220,VTL,2009.75,1811.8,1838.25,1967.3,1266.7,815.4,14.094294922089375
158,BIRLACORPN,1495.05,1366.55,1387.55,1364.45,932.1,669.25,14.09377903644097
6,AARTIIND,988.15,1014.45,942.0,943.05,1786.0,1105.05,14.091490822775437
536,IRCON,47.05,49.75,45.1,44.4,88.1,77.95,14.06988063874897
30,AIAENG,1937.6,1906.85,1928.9,1985.9,1843.15,1725.15,14.06066371964352
84,ASALCBR,550.35,547.05,444.45,444.4,418.15,250.75,14.056868108264377
312,ESCORTS,1545.6,1544.45,1471.95,1234.15,1131.8,1285.45,14.055243861920346
1104,TCIEXP,1878.25,1835.75,1521.55,1459.4,897.1,799.75,14.055126553280283
1023,SMLISUZU,711.0,727.8,591.8,602.6,464.8,412.7,14.05346327974595
391,GPPL,111.05,109.65,107.65,107.4,92.95,90.0,14.051709272215277
405,GSPL,323.65,305.1,314.05,344.55,271.05,189.05,14.048858324645595
904,RAJESHEXPO,638.7,638.35,586.05,609.2,502.45,452.9,14.044431553147703
1231,WENDT,4499.5,4377.9,4288.85,4408.1,3258.1,3034.15,14.04038500245768
884,PRICOLLTD,107.85,100.9,102.8,95.85,82.7,56.9,14.038992780992755
56,ANIKINDS,20.4,20.25,17.8,21.5,12.45,11.55,14.038177386491991
91,ASPINWALL,179.05,169.4,179.2,223.7,182.4,116.65,14.030538785317598
488,IDBIGOLD,4367.5,4433.55,4279.95,4408.85,4317.55,4703.8,14.024796937400762
973,SCHAND,126.3,121.7,111.95,136.05,97.05,63.15,14.018889757026315
1002,SHREDIGCEM,82.35,82.05,78.4,91.95,69.6,64.75,14.016661664789437
317,EXIDEIND,178.6,176.65,178.85,172.85,182.8,164.2,14.01570074606825
669,LUPIN,944.35,929.8,966.4,1152.2,1198.3,916.9,14.0124642362784
926,RESPONIND,117.8,118.35,122.4,132.8,155.9,156.05,14.010732921021186
89,ASIANPAINT,3121.8,2969.8,3177.85,3018.6,2549.05,2209.05,14.010443758603156
1205,VINDHYATEL,1156.9,1118.2,1105.05,1359.6,859.95,735.8,14.008394446431636
796,NITCO,23.3,22.75,22.7,25.6,19.9,17.05,14.0073479171106
912,RANEHOLDIN,613.8,591.15,603.15,742.5,584.5,419.2,14.007220423039458
1082,SWSOLAR,443.8,420.95,403.95,291.4,307.7,218.65,14.006346052337348
661,LIQUIDBEES,999.99,999.99,1000.0,1000.0,999.99,999.99,13.99995
474,ICICILIQ,999.98,999.99,999.99,1000.0,1000.0,999.99,13.999859998599986
662,LIQUIDETF,999.99,1000.0,1000.0,1000.0,1000.0,999.99,13.99985
336,FOSECOIND,1472.05,1436.35,1461.3,1607.95,1389.6,1143.45,13.997953056793026
935,ROSSELLIND,159.0,157.25,155.5,181.3,121.9,129.4,13.995079883266442
413,GULFOILLUB,584.5,593.65,583.55,639.95,693.7,680.4,13.994955113733075
133,BASML,61.3,61.4,64.9,98.3,62.95,85.5,13.98940452184618
134,BATAINDIA,1996.85,1989.5,1834.7,1653.75,1352.1,1339.75,13.988377174803038
937,RPGLIFE,719.3,673.55,680.15,505.05,452.1,362.4,13.982217640510404
333,FMNL,8.55,8.6,9.3,12.95,14.35,15.25,13.977978920959748
139,BDL,414.8,420.7,377.7,414.05,335.05,301.85,13.976695594110284
284,EBBETF0423,1151.49,1151.89,1146.42,1145.21,1126.46,1100.44,13.972249226360335
242,DABUR,597.05,581.35,617.95,588.1,545.25,527.2,13.968461119044541
1160,UFO,107.6,103.85,106.3,103.8,70.9,73.7,13.962272569365167
287,EBBETF0431,1061.88,1061.8,1061.59,1043.56,1033.78,1016.43,13.957403986099074
138,BCP,3.85,3.95,3.85,3.95,3.1,4.85,13.953021010048284
644,LAOPALA,308.7,296.95,307.1,284.4,222.15,210.1,13.952439323375916
285,EBBETF0425,1070.27,1070.37,1069.48,1053.47,1038.0,1015.66,13.948991134095776
806,NUCLEUS,579.4,581.45,581.65,661.35,542.65,581.35,13.94875604735032
401,GRPLTD,943.25,946.85,917.2,925.05,952.8,815.4,13.947193268828263
393,GRANULES,316.25,317.65,327.25,386.85,351.75,371.25,13.93600725527282
233,CROMPTON,488.05,463.9,488.8,468.6,377.45,308.95,13.933209029877359
286,EBBETF0430,1182.94,1184.01,1184.34,1161.01,1152.6,1123.8,13.932427427018343
704,MARICO,574.75,563.25,549.55,536.25,475.75,380.5,13.922938231841828
154,BHARTIARTL,712.5,696.2,675.9,574.4,558.75,449.9,13.921192971673563
782,NETFLTGILT,22.62,22.68,22.79,22.48,22.46,22.27,13.920531703282709
31,AJANTPHARM,2208.35,2117.85,2260.4,2288.8,2001.1,1586.3,13.920046730453993
204,CHAMBLFERT,363.1,336.75,339.85,318.05,221.85,164.7,13.919927808454663
846,PETRONET,232.05,232.05,235.6,215.5,243.65,230.45,13.91771750369562
1081,SWARAJENG,1682.2,1674.55,1654.5,1786.6,1544.7,1388.2,13.917609960663192
1207,VIPIND,549.5,528.75,504.65,410.5,335.25,286.25,13.917151716492821
203,CHALET,246.25,238.25,229.8,171.9,143.5,138.45,13.915081231649754
931,RITES,281.8,283.05,275.25,269.6,239.35,242.25,13.911559840182004
412,GUJGASLTD,639.55,595.2,613.7,770.25,534.95,312.85,13.91146505986113
956,SANCO,8.2,8.35,8.8,8.85,8.45,14.4,13.91000574608359
1215,VOLTAS,1245.4,1193.2,1215.25,1032.65,984.35,753.35,13.908378331010308
1048,STAR,542.3,538.15,583.05,784.9,853.05,661.15,13.9074231308992
135,BAYERCROP,5020.05,4997.2,5276.4,6018.0,5340.8,5576.05,13.902516458190462
1199,VGUARD,258.9,247.95,259.7,247.9,224.25,168.9,13.893359226961616
426,HDFC,2887.95,2911.65,2711.65,2676.05,2430.1,2138.45,13.89319417796614
299,EMAMILTD,549.3,520.65,569.95,561.85,485.45,370.95,13.888324894921361
525,INOXLEISUR,423.05,419.8,391.8,313.9,272.75,266.4,13.888192700854669
87,ASHOKLEY,144.3,143.35,130.75,135.2,114.05,85.0,13.886788740917844
517,INDSWFTLAB,61.05,59.2,63.9,87.55,78.85,50.7,13.88535329333
102,AUROPHARMA,697.6,703.5,717.3,906.55,1009.05,780.15,13.884626094850065
1222,WABCOINDIA,7492.2,7302.6,7257.75,7528.05,6938.45,4867.0,13.881762841071758
363,GILLETTE,5727.25,5690.0,5869.15,5934.0,5568.55,5386.95,13.881408217774618
797,NLCINDIA,64.0,64.05,61.7,58.8,49.45,49.3,13.880404893999529
740,MOTILALOFS,915.35,892.1,872.25,869.4,708.25,561.25,13.876770061773286
1232,WESTLIFE,582.75,569.6,558.85,530.4,431.05,371.55,13.876266188547739
986,SEYAIND,54.8,57.0,53.55,68.8,55.0,64.1,13.875834243158904
106,AVANTIFEED,550.35,551.55,549.65,639.8,481.3,494.05,13.870654744197806
514,INDOCO,478.0,459.9,446.85,448.95,358.45,255.2,13.86907403375657
409,GUFICBIO,195.6,183.7,192.75,196.85,143.95,105.5,13.867696843524538
729,MIRZAINT,62.95,63.15,60.0,62.5,47.5,46.7,13.866196969080452
914,RAYMOND,466.3,450.55,452.5,443.55,328.25,285.0,13.865918581391595
80,ARVIND,143.6,136.6,94.45,108.2,73.6,33.8,13.865830155358012
621,KNRCON,284.65,282.5,289.9,277.6,199.9,253.9,13.864447056208839
656,LICNFNHGP,182.28,179.7,174.83,163.25,154.88,121.84,13.860576333374095
24,ADVENZYMES,384.5,380.65,384.05,416.3,447.3,307.45,13.856391538982136
947,SADBHIN,15.8,15.9,16.1,27.5,19.7,15.9,13.85022852455174
151,BHARATFORG,791.4,785.9,727.6,790.85,642.9,477.05,13.849465562800637
894,PTL,49.0,49.25,46.95,52.0,37.95,37.15,13.848578817787985
411,GUJAPOLLO,220.05,226.65,212.75,227.8,210.85,213.0,13.847266393468525
1010,SIEMENS,2235.65,2169.25,2148.45,2043.3,1862.8,1329.8,13.827840917701359
754,MUTHOOTCAP,388.8,389.15,401.55,425.6,366.25,386.65,13.826685648541858
119,BALAJITELE,62.9,62.7,65.4,68.0,58.4,61.95,13.825431480625483
751,MUNJALAU,56.6,56.45,58.65,69.35,58.3,55.05,13.82365040776281
897,PVR,1729.85,1758.6,1599.55,1373.85,1138.05,1215.45,13.82060199993815
281,DTIL,259.85,266.85,260.7,521.15,290.65,288.35,13.820216299069346
103,AUTOAXLES,1344.75,1308.6,1241.0,1489.0,1061.4,716.1,13.816378912157885
44,ALOKINDS,22.9,22.85,23.75,23.7,18.85,22.3,13.816028640056933
921,RELAXO,1340.45,1338.75,1171.6,1164.2,894.1,698.9,13.815351698129975
1080,SWANENERGY,126.25,129.1,127.35,132.5,130.25,136.9,13.813846844365239
770,NCLIND,243.1,235.5,233.6,285.9,181.45,141.95,13.813481812877168
981,SETF10GILT,203.25,206.05,205.26,203.7,205.95,202.08,13.80935857480334
29,AHLUCONT,371.75,361.85,353.65,382.95,290.2,215.75,13.80643766318612
149,BHAGYAPROP,31.1,31.35,29.65,30.95,26.8,22.75,13.79774160929748
543,ITI,118.9,119.3,124.4,127.45,115.35,124.75,13.79230377563519
231,CREDITACC,622.3,633.2,637.65,661.05,608.45,678.6,13.79045958835793
707,MASFIN,746.35,757.85,771.75,797.95,817.25,831.05,13.7856131279635
761,NATHBIOGEN,304.95,299.6,324.65,379.6,342.65,279.85,13.785476857243104
674,M&MFIN,190.7,188.2,186.3,154.35,155.65,130.0,13.784003433687086
576,JPINFRATEC,2.0,2.0,1.9,2.2,1.45,1.35,13.781676413255362
902,RADIOCITY,24.35,24.75,24.1,25.0,24.7,21.95,13.780911650555977
851,PGHL,5503.65,5599.5,5518.6,5511.15,6277.15,5311.1,13.779024640178267
776,NESCO,609.1,614.05,600.35,620.15,491.95,501.35,13.777342111990846
842,PEARLPOLY,14.85,15.1,15.25,16.4,15.8,16.0,13.77516454510911
266,DICIND,440.45,433.7,457.95,520.95,388.15,370.15,13.774645639296745
858,PILITA,6.95,6.95,7.25,7.35,13.4,6.8,13.77104462474645
143,BERGEPAINT,753.85,733.3,810.4,842.2,716.85,649.6,13.770854859625056
270,DLINKINDIA,148.45,142.15,155.05,150.3,103.6,101.4,13.766355295089426
211,CIGNITITEC,611.5,605.1,605.55,557.95,386.25,440.0,13.765123805530129
560,JCHAC,2069.0,2079.75,2168.4,2264.55,2273.85,2168.1,13.764818064492848
137,BBTC,1087.8,1094.8,1155.0,1232.8,1164.0,1234.85,13.764235579633434
372,GMMPFAUDLR,4745.55,4869.95,4402.3,4711.1,4062.9,3463.45,13.76422890749154
1158,UCOBANK,14.35,14.75,13.65,13.3,11.35,11.75,13.76394721998761
506,INDIACEM,205.75,199.1,200.8,194.6,164.45,121.45,13.763147182049687
529,INTENTECH,69.85,67.1,64.15,105.9,43.8,33.35,13.759654531243507
310,ERIS,813.25,810.0,767.85,756.45,602.6,515.9,13.759382724015264
128,BANKBARODA,99.05,99.9,82.45,83.5,70.65,45.8,13.75892186897732
737,MORARJEE,18.6,18.55,16.55,19.0,13.95,9.85,13.75796465223315
76,AROGRANITE,69.6,65.45,63.75,72.95,42.55,29.8,13.757324870155504
760,NATCOPHARM,842.2,842.35,902.7,1016.25,944.2,928.3,13.755863662312096
891,PSPPROJECT,518.15,517.5,512.65,453.1,413.7,394.95,13.75426500268863
1196,VERTOZ,92.9,96.65,99.7,138.3,242.65,178.1,13.74936193105235
530,INVENTURE,2.4,2.5,2.8,3.25,25.15,17.2,13.746179401993356
730,MITTAL,9.95,10.25,10.05,11.35,10.0,10.9,13.744721792692388
383,GOKEX,226.2,199.45,203.8,208.65,103.05,71.9,13.744710496980085
850,PGHH,14434.05,14420.7,14048.3,12678.75,13425.8,10261.6,13.73994358653449
262,DHANI,186.85,197.35,180.65,218.35,169.05,207.25,13.737984733989393
216,COCHINSHIP,350.6,353.7,359.85,374.85,374.1,334.75,13.736480560829362
381,GODREJIND,581.95,575.45,564.85,601.15,507.0,380.65,13.735490437749306
533,IOLCP,552.8,564.25,583.4,661.6,649.5,691.55,13.735456273985898
46,AMARAJABAT,701.65,699.85,766.8,721.15,780.4,808.7,13.733275318274
585,JUMPNET,7.25,7.55,8.3,9.75,6.65,30.25,13.730449464652986
875,PPAP,239.85,245.0,240.1,291.6,205.15,227.3,13.72937637987398
1061,SUNCLAYLTD,3882.8,3746.35,3405.0,3663.8,3116.3,1660.85,13.727997388623079
323,FEL,8.75,8.9,9.0,10.75,8.95,9.05,13.725720956539131
652,LICHSGFIN,415.75,405.8,427.95,409.6,412.2,301.9,13.72554303445748
438,HEROMOTOCO,2680.7,2700.5,2847.95,2805.5,2913.3,2945.45,13.722932380566585
1174,UNIVCABLES,164.95,164.75,166.35,182.0,165.5,132.0,13.720438441432982
946,SADBHAV,47.6,48.55,48.0,67.75,61.95,45.65,13.719942451201682
1243,YESBANK,13.05,13.45,12.85,12.65,13.55,12.3,13.719447632400326
34,ALANKIT,17.6,17.85,17.8,14.9,14.45,16.2,13.717344449223718
90,ASIANTILES,135.45,136.25,159.0,181.05,155.55,279.5,13.716102981318489
927,REVATHI,599.95,596.45,596.65,676.55,550.35,437.75,13.71580380513106
188,CASTROLIND,140.2,140.75,140.1,139.95,125.4,112.25,13.715494729989194
1159,UFLEX,573.7,565.65,535.6,565.9,447.6,321.6,13.714096994555359
259,DFMFOODS,341.65,348.5,349.6,352.35,344.05,349.25,13.711502871802326
322,FEDERALBNK,98.0,102.0,83.15,87.75,78.6,54.75,13.710853321303645
1093,TATACONSUM,824.9,808.9,801.25,758.75,653.1,504.2,13.709324263862094
526,INOXWIND,125.05,116.55,99.15,124.35,74.75,37.55,13.705176230313667
417,HATSUN,1398.45,1332.45,1424.45,946.6,826.7,823.0,13.704854653736326
872,POWERGRID,187.75,190.4,191.85,175.25,215.4,178.45,13.70184957596734
365,GIPCL,87.35,88.4,85.55,95.5,75.85,67.95,13.70091930883346
848,PFIZER,5067.75,4979.05,5569.45,5899.45,5326.65,4930.6,13.699926805520395
170,BRNL,28.2,28.95,28.6,35.5,28.65,29.0,13.69858877945353
1147,TTKHLTCARE,657.45,643.1,667.5,736.7,590.85,452.5,13.694928850000538
292,EIHOTEL,140.65,139.9,128.15,108.1,90.0,76.15,13.694306961029433
168,BRIGADE,478.5,465.7,410.6,338.05,254.25,198.7,13.69354083496758
1017,SJVN,28.6,28.8,28.4,27.35,25.45,22.45,13.691824729619986
63,APEX,272.4,270.75,290.05,359.15,242.5,255.6,13.69095624215305
694,MANAPPURAM,193.95,204.5,179.55,211.1,149.35,162.4,13.690836686712986
953,SALASAR,272.45,269.25,279.85,329.5,508.2,210.25,13.690796680011756
1162,UJAAS,3.0,3.2,2.85,2.85,2.45,3.15,13.68577694235589
469,ICICIBANK,803.9,829.4,692.35,714.65,608.2,442.8,13.682646167299746
1085,TAJGVK,144.95,147.85,144.8,130.35,109.55,128.25,13.678820391767932
341,GAEL,171.0,168.3,170.15,192.9,161.4,113.45,13.678133842151036
798,NMDC,145.65,142.55,143.65,179.2,170.4,90.4,13.67590863314637
487,IDBI,52.6,53.35,49.95,37.7,40.55,36.3,13.675648384176968
705,MARKSANS,66.7,65.9,68.9,84.95,73.8,51.85,13.675341299718099
593,KAMATHOTEL,58.55,58.3,52.25,47.7,29.4,29.7,13.67437198867189
