,SYMBOL,tp,wp,mp,tmp,smp,yp,Value
1042,SPTL,6.65,5.55,4.85,4.9,3.15,2.3,5.460636566642842
17,ACE,251.3,244.7,258.95,243.75,140.9,72.8,5.449352496430498
712,MAXVIL,127.75,126.25,116.35,94.6,58.1,38.3,5.445370558558457
579,JSLHISAR,340.85,339.9,298.25,290.2,164.2,103.45,5.44045655284399
950,SAIL,125.25,119.9,114.8,137.55,133.65,37.95,5.436043648579037
463,IBREALEST,161.45,158.45,152.35,150.65,76.8,48.25,5.4247782899547365
962,SARLAPOLY,55.0,52.05,49.35,46.15,29.6,17.05,5.396971072958406
675,MACPOWER,197.0,201.1,169.0,178.3,83.05,60.65,5.393437701446079
3,AAKASH,188.55,189.05,221.6,253.95,147.55,53.2,5.39238553009067
383,GOKEX,226.2,199.45,203.8,208.65,103.05,71.9,5.390066666224614
566,JISLJALEQS,44.6,43.8,36.35,32.9,18.7,14.2,5.38607002064645
551,JAIBALAJI,53.4,49.45,54.0,67.45,49.4,16.1,5.385537740542796
609,KHAICHEM,65.3,61.6,59.1,72.45,26.0,20.35,5.37381708130439
197,CENTURYPLY,573.2,550.7,474.85,431.15,349.5,183.95,5.36403927611632
1009,SHYAMCENT,12.8,12.4,13.95,13.65,5.85,3.8,5.318241841162045
441,HIKAL,546.1,501.45,576.55,552.5,343.05,167.1,5.3043305580648115
400,GRINDWELL,1674.5,1595.1,1424.65,1249.35,1046.8,544.55,5.3001699199743815
112,AYMSYNTEX,102.0,106.85,112.85,83.15,51.25,29.85,5.275549366807378
1100,TATASTEEL,1364.9,1343.65,1297.85,1416.2,1100.9,426.5,5.26771196169687
222,CONFIPET,84.85,89.2,84.85,62.05,62.15,25.6,5.265686308856502
120,BALAMINES,3289.3,3965.8,4549.85,3414.1,2474.95,886.95,5.26091520007521
594,KAMDHENU,235.8,233.3,231.7,184.9,148.15,73.1,5.254129306440582
923,RELIGARE,167.35,159.85,177.6,163.85,101.0,51.3,5.251388258453373
960,SANGHVIMOV,224.6,185.6,188.0,197.8,126.65,79.55,5.2281916824645975
374,GNA,805.05,943.85,950.8,709.4,369.55,230.45,5.193033282358938
131,BANSWRAS,205.25,185.7,160.85,236.95,110.9,73.0,5.1929547362923545
1133,TNPETRO,124.25,126.75,127.8,139.0,84.8,38.35,5.192394053867327
944,RUSHIL,274.15,252.0,255.15,312.35,203.4,90.5,5.191644593744552
1191,VASCONEQ,26.6,25.35,25.85,22.4,16.1,8.6,5.171346460160072
1145,TRITURBINE,201.35,169.75,173.9,120.45,99.65,71.25,5.169970362910412
1212,VLSFINANCE,179.8,188.25,195.4,222.15,92.95,54.65,5.165304095831155
1194,VEDL,302.15,330.55,285.85,311.0,268.85,94.75,5.160023709543898
71,APTECHT,344.8,343.55,309.05,264.9,203.3,113.4,5.159879929375194
896,PURVA,137.65,129.1,137.8,109.35,72.5,44.55,5.15492595278754
886,PRINCEPIPE,734.6,713.85,691.35,693.25,583.7,240.05,5.151822285702094
885,PRIMESECU,120.1,124.8,83.0,112.8,42.15,43.9,5.145090793346858
631,KOTHARIPET,48.2,49.05,51.9,58.85,28.5,14.95,5.135460067573849
507,INDIAGLYCO,854.1,851.35,842.7,701.85,493.8,274.4,5.129367439191684
589,KABRAEXTRU,248.1,240.95,258.85,207.8,163.85,79.0,5.128650691842055
693,MANAKSTEEL,30.2,29.8,31.85,34.15,24.5,9.55,5.123921146193789
150,BHANDARI,3.4,3.45,3.25,3.3,2.35,1.1,5.122570183439748
632,KPITTECH,309.55,323.6,338.05,305.3,204.15,95.5,5.113636401622368
762,NATIONALUM,101.3,106.8,95.5,93.35,68.55,32.65,5.11183822601822
392,GPTINFRA,88.0,85.85,91.65,94.1,37.95,28.15,5.111328382368452
319,FCL,121.05,124.65,129.4,113.25,82.85,37.85,5.1047411345172895
1118,THANGAMAYL,1299.6,1304.65,1143.35,944.65,610.8,437.65,5.102285218257062
172,BSL,81.2,74.9,63.05,68.75,45.95,29.75,5.101390686641448
1109,TDPOWERSYS,333.6,323.5,329.9,194.35,194.55,109.35,5.093190998109103
1144,TRIL,28.25,28.1,26.95,33.8,21.0,9.35,5.074965929432271
1140,TREJHARA,59.85,58.5,62.6,63.95,34.45,19.35,5.072170466430812
48,AMBIKCO,2077.55,2044.9,1816.45,1612.5,1072.2,713.6,5.071073375418737
252,DCMSHRIRAM,992.4,983.85,1024.05,911.8,694.25,322.9,5.051180991766237
821,ORIENTBELL,365.0,346.85,359.4,352.7,225.85,123.05,5.034183492891694
666,LTTS,4903.1,4564.85,4644.35,3635.15,2549.15,1691.15,5.029081403438676
364,GINNIFILA,34.4,32.45,32.75,35.1,27.95,11.8,5.025728366600406
954,SALONA,204.55,189.9,200.95,232.3,92.8,70.25,5.006804542692411
509,INDIANB,172.1,186.1,141.8,140.15,113.85,60.15,4.999633251719062
786,NETWORK18,82.25,81.5,54.3,49.15,40.6,33.3,4.993905388966908
68,APOLLOPIPE,1754.8,1748.1,1777.7,1316.1,1092.6,585.85,4.986256884792729
21,ADORWELD,703.15,657.3,678.7,719.95,410.6,244.2,4.985181941179736
1114,TEXMOPIPES,49.1,48.7,51.95,52.25,29.1,16.2,4.984217307158863
399,GREENPLY,229.75,207.85,181.45,203.3,201.9,88.2,4.9764287617517065
42,ALLSEC,569.95,468.05,417.2,435.5,335.35,238.6,4.972569035888471
879,PRECAM,99.1,103.4,96.0,99.6,46.75,33.25,4.971156720985248
710,MAXHEALTH,342.8,343.35,358.7,280.75,228.65,114.5,4.947957863461401
1027,SOBHA,827.8,765.2,778.5,622.9,477.2,295.8,4.943648096647354
690,MANAKALUCO,19.85,20.3,20.25,17.3,11.2,6.65,4.943041831910556
708,MASTEK,2788.9,2832.05,3050.3,2511.0,1840.4,917.35,4.93923725326172
528,INTELLECT,695.3,672.45,699.1,722.7,794.15,238.9,4.938967432605995
548,J&KBANK,40.8,40.9,37.95,38.5,24.8,14.3,4.925800679601041
881,PREMIERPOL,66.95,68.1,68.05,102.05,38.0,22.65,4.922798373776807
254,DEEPAKNTR,2302.9,2467.0,2382.45,2069.25,1891.2,762.0,4.922270441895877
500,IGPL,863.15,861.2,741.45,724.8,452.75,314.0,4.9152874707352225
887,PRIVISCL,1607.2,1624.55,1830.2,1708.9,994.4,529.3,4.903938765624411
726,MINDACORP,167.3,139.15,132.95,134.55,108.4,68.6,4.899442994258468
308,EQUITAS,127.45,131.85,120.2,123.75,84.75,44.75,4.8749895772902265
932,RKFORGE,1081.9,1193.8,1088.6,907.95,575.75,367.05,4.847665841088282
1248,ZENTEC,212.55,216.55,215.45,89.85,72.85,74.0,4.84036561306945
339,FSL,204.15,200.85,195.15,201.35,131.0,73.75,4.830684135474559
77,ARROWGREEN,122.35,113.9,119.7,160.85,77.6,44.75,4.830404776432787
195,CENTRUM,41.65,40.6,30.15,47.45,30.15,17.25,4.821781024910431
1054,STEL,158.9,159.1,181.7,109.6,79.1,53.9,4.821313314011475
1198,VETO,115.95,113.25,108.95,128.25,122.05,42.5,4.816326009525712
758,NAHARPOLY,238.0,231.8,243.35,294.0,133.25,84.7,4.814679755668452
880,PRECWIRE,300.1,257.35,226.9,223.15,193.7,129.3,4.809684273128479
670,LUXIND,3802.55,3545.6,3634.75,4174.15,1941.0,1416.95,4.802251807657881
171,BSE,1352.35,1363.95,1219.0,1244.4,683.0,501.55,4.797229576293978
998,SHIVATEX,215.4,228.3,193.6,217.25,160.0,78.75,4.791336801811656
836,PATELENG,25.3,25.7,20.05,14.8,12.6,9.95,4.788994752038231
565,JINDWORLD,125.35,134.05,93.9,72.3,50.6,49.9,4.782053669234013
603,KEI,938.1,965.35,965.45,715.2,522.3,331.1,4.776726133667169
116,BAJAJFINSV,17565.7,18353.35,17177.8,14187.2,11027.95,6286.45,4.773881732010489
360,GHCL,426.7,428.85,448.85,380.15,238.2,151.55,4.761210675759331
433,HEG,2050.9,2126.8,2265.3,2375.85,2204.0,709.7,4.759479878312005
185,CARBORUNIV,833.95,867.65,872.9,699.9,553.2,293.65,4.756483590043889
141,BEML,1617.6,1603.35,1423.95,1340.2,1191.0,620.05,4.753704454347389
1037,SPECIALITY,88.45,93.3,73.75,73.45,40.45,33.95,4.75264109746035
176,BYKE,35.65,37.05,31.5,29.9,19.15,13.45,4.744516877934996
1090,TATACHEM,905.1,1006.6,910.9,763.45,676.5,317.6,4.7426092617576785
608,KHADIM,283.35,304.1,227.55,283.8,149.75,110.8,4.73429716639205
520,INEOSSTYRO,1472.85,1499.45,1404.8,1446.15,1234.55,545.4,4.7311962707898845
735,MOLDTKPAC,668.7,679.3,586.9,515.95,460.9,257.65,4.719153417113296
394,GRAPHITE,526.5,556.75,599.1,739.3,738.15,182.0,4.7173421865430125
1146,TRIVENI,194.05,203.85,192.2,180.25,135.65,70.45,4.7159865956373475
559,JBMA,611.25,602.65,528.2,487.0,405.95,240.45,4.713610961672808
544,IVP,115.15,112.1,124.95,126.8,114.4,41.65,4.713482359937731
901,RADICO,1091.8,1109.7,896.6,885.0,560.3,435.25,4.710024291607086
686,MAHSEAMLES,512.0,512.7,322.4,314.7,290.75,242.15,4.701115915017899
1075,SUTLEJTEX,69.4,64.35,66.95,70.05,49.95,26.85,4.699801533342782
893,PTC,127.5,132.2,115.05,102.75,83.45,48.65,4.693422160861836
460,HSIL,229.7,255.1,228.0,252.95,159.75,82.55,4.690443370451019
771,NDTV,79.55,79.75,82.6,73.4,66.7,29.15,4.689555216681029
1250,ZOTA,378.1,377.55,395.7,337.45,151.9,138.7,4.683006017949168
375,GNFC,497.35,441.45,425.2,372.95,374.15,208.45,4.682256882827461
1200,VHL,3182.9,3127.7,3023.8,3395.95,1719.4,1223.15,4.672480256122
547,IZMO,95.1,90.5,90.55,121.85,82.75,37.0,4.671347481053971
148,BHAGYANGR,47.75,49.5,48.15,49.25,48.75,17.6,4.669407273671292
244,DALMIASUG,390.85,426.7,444.3,462.75,278.45,136.1,4.667466980172523
1220,VTL,2009.75,1811.8,1838.25,1967.3,1266.7,815.4,4.6672924734551975
860,PIONEEREMB,57.55,58.35,61.2,66.45,46.8,21.0,4.667125299134221
155,BHEL,71.75,71.65,65.6,58.0,58.05,27.95,4.662229752124407
180,CANBK,214.65,193.35,176.85,156.8,143.45,92.05,4.655788220198012
136,BBL,1612.8,1350.0,1321.25,1405.65,1128.6,720.15,4.6548623488576
240,CYIENT,1072.3,1088.05,1062.7,969.55,758.75,403.1,4.654692117762901
1149,TTL,87.65,84.75,63.85,69.6,49.6,39.0,4.65440281612207
504,INDBANK,22.75,23.0,23.1,30.3,13.55,8.5,4.650449507866387
815,ONMOBILE,112.8,113.65,112.25,140.55,104.1,42.55,4.64841949968702
81,ARVINDFASN,311.95,315.55,271.95,218.15,144.7,124.15,4.648363476423777
283,DYNPRO,618.15,637.95,643.55,584.45,518.8,227.45,4.647234674793906
325,FIEMIND,1265.45,1244.3,1099.6,814.9,572.65,511.15,4.643517149210499
617,KIRLOSIND,1600.85,1558.65,1655.95,1613.7,1386.5,607.2,4.63024674213707
822,ORIENTCEM,163.8,155.8,157.15,169.5,114.75,64.85,4.61949297602663
637,KSB,1304.7,1298.7,1232.4,1196.55,922.2,510.75,4.617764729929455
1101,TBZ,97.45,90.1,80.05,83.9,63.45,42.1,4.613667014900047
975,SCI,132.4,133.2,125.1,108.5,115.15,51.7,4.613275744608976
446,HINDOILEXP,178.35,181.25,211.75,159.05,104.6,64.1,4.6086381189368
742,MPHASIS,3320.95,3244.0,3026.25,2663.75,1846.0,1335.2,4.608332340056423
1104,TCIEXP,1878.25,1835.75,1521.55,1459.4,897.1,799.75,4.606129715005485
1073,SURANAT&P,9.4,8.9,8.75,6.8,4.2,3.8,4.604149700092929
1039,SPIC,47.75,47.7,52.9,62.8,36.0,17.7,4.601434833859239
168,BRIGADE,478.5,465.7,410.6,338.05,254.25,198.7,4.601006254659977
1030,SONATSOFTW,857.4,821.3,885.25,808.35,595.05,331.6,4.598140022267543
747,MSTCLTD,379.3,449.7,314.5,288.3,255.05,149.6,4.584920332621742
663,LOVABLE,130.85,124.1,117.95,119.6,88.9,54.05,4.584666564084854
649,LGBBROSLTD,556.25,493.15,452.85,514.05,286.65,250.15,4.5799504331656955
1206,VINYLINDIA,268.5,270.9,269.9,158.0,136.55,103.55,4.578903801539941
943,RUPA,479.8,457.95,445.8,515.7,296.2,195.8,4.574439669567636
554,JASH,506.55,506.1,494.55,577.55,391.65,198.8,4.573191864580901
1053,STEELXIND,80.35,76.15,73.9,80.2,63.0,33.1,4.569926856106566
874,POWERMECH,987.0,1009.35,968.75,816.75,568.25,384.0,4.56700824638421
660,LINDEINDIA,2357.6,2364.5,2627.95,1742.9,1818.6,885.6,4.55635692587801
235,CTE,62.9,54.8,58.35,84.85,29.05,27.0,4.5554175692589745
1247,ZENSARTECH,467.2,449.6,478.15,418.05,267.95,184.35,4.550554881028011
745,MRO-TEK,53.15,59.8,61.45,30.65,22.55,19.05,4.543753071420973
192,CENTENKA,445.55,450.55,455.7,486.15,261.3,172.9,4.543552103981829
731,MMFL,832.3,847.35,781.4,760.2,472.05,334.3,4.537058165746027
678,MAGADSUGAR,280.2,295.3,300.95,300.2,163.5,105.5,4.535841400775693
198,CENTURYTEX,822.55,810.6,916.3,780.8,478.0,313.65,4.5349376798308825
282,DWARKESH,71.45,74.75,72.15,72.15,49.6,27.6,4.534918949049384
812,OIL,225.35,220.5,250.05,165.6,121.75,86.35,4.532943072667466
501,IIFLSEC,98.65,99.5,100.55,108.5,61.7,38.6,4.52826069669128
772,NECCLTD,18.85,19.05,18.4,18.2,8.35,7.5,4.527291167408422
733,MMTC,42.55,44.25,45.1,48.4,42.65,16.25,4.523502439409839
869,POLYCAB,2332.3,2298.7,2346.75,1815.0,1477.65,927.45,4.523204235789809
264,DHUNINV,611.2,616.1,621.55,629.4,308.55,240.25,4.5194114763911735
382,GODREJPROP,2345.3,2345.25,2233.3,1637.35,1254.5,951.35,4.51540493731623
1061,SUNCLAYLTD,3882.8,3746.35,3405.0,3663.8,3116.3,1660.85,4.5145842301731065
1216,VRLLOG,379.45,380.25,368.55,296.8,215.85,152.7,4.512409270391236
443,HINDALCO,478.15,486.05,484.35,442.7,385.95,188.15,4.512269279626844
570,JKPAPER,226.45,223.65,227.6,246.15,144.25,90.55,4.508295109411117
952,SAKSOFT,925.5,981.35,1067.7,662.15,529.95,343.6,4.503444122766078
50,AMDIND,35.15,35.35,27.1,28.75,18.85,15.9,4.50208208575107
971,SBIN,515.7,512.55,451.65,456.95,355.55,219.2,4.5006050783264655
920,REFEX,127.25,136.65,147.75,142.15,132.35,47.05,4.497032845168217
314,EVEREADY,353.25,358.9,390.25,385.15,290.95,135.65,4.493574706038182
95,ASTRAMICRO,240.0,206.85,206.1,174.75,116.7,110.75,4.491787208681865
76,AROGRANITE,69.6,65.45,63.75,72.95,42.55,29.8,4.49074235673525
37,ALICON,775.2,825.6,775.8,789.95,549.7,304.9,4.480653035115323
1079,SUZLON,7.05,7.05,6.5,6.75,5.0,2.95,4.47444589308996
27,AGROPHOS,17.85,16.0,15.65,15.0,11.6,8.05,4.473591384220031
1034,SPAL,322.4,321.75,330.9,332.9,176.15,129.25,4.470723398799632
1173,UNIVASTU,64.8,66.1,44.75,51.55,40.35,31.75,4.469322403674092
9,ABB,2079.7,1845.6,1858.9,1636.45,1380.6,937.85,4.463140935927156
613,KIOCL,267.25,269.8,251.3,291.65,165.3,111.2,4.457345848841916
727,MINDAIND,774.1,765.55,721.8,766.35,515.3,326.9,4.451628632749277
32,AKSHARCHEM,486.95,503.8,432.6,461.85,259.45,206.4,4.451443755308572
1029,SOLARINDS,2417.95,2449.25,2166.9,1769.35,1236.0,1033.35,4.4429912039728165
84,ASALCBR,550.35,547.05,444.45,444.4,418.15,250.75,4.439119930300281
62,APCOTEXIND,383.3,399.5,426.1,345.7,271.1,149.3,4.426317539541235
1007,SHRIRAMCIT,2165.75,2210.05,2056.35,1814.8,1616.2,906.25,4.422949368212469
442,HIL,4541.15,4997.25,5067.75,6093.0,3484.2,1736.5,4.4199344227676525
494,IFBAGRO,719.6,632.8,566.05,592.35,416.65,358.2,4.417367487506404
410,GUJALKALI,748.85,724.75,737.15,502.25,437.15,317.4,4.408450556930955
158,BIRLACORPN,1495.05,1366.55,1387.55,1364.45,932.1,669.25,4.4054256685568625
641,KUANTUM,89.25,75.75,79.2,88.6,68.55,42.5,4.4051117611761175
255,DELTACORP,275.45,262.5,281.3,177.05,146.9,116.0,4.403105995971086
1240,WORTH,92.75,93.45,84.4,105.2,54.05,40.2,4.398656942933238
269,DLF,408.85,415.85,417.2,350.45,250.5,167.9,4.398233030745791
453,HITECHGEAR,253.8,241.85,263.3,330.9,183.55,106.5,4.396428866841324
85,ASHIANA,185.7,179.5,192.85,173.3,118.7,77.45,4.3951408626817114
598,KAYA,495.3,506.25,464.2,481.95,264.5,211.45,4.387765084388768
1176,URJA,7.0,7.5,6.25,7.0,6.0,3.0,4.386666666666667
193,CENTEXT,8.35,9.0,9.05,9.35,5.4,3.3,4.380732741782465
665,LTI,6802.15,6506.65,5750.8,4694.9,3812.35,3168.25,4.375206999533406
1121,THOMASCOOK,72.4,73.8,65.9,60.5,46.95,31.6,4.370803345189865
1123,TIIL,831.35,866.35,814.3,687.15,402.15,349.1,4.361948190757025
128,BANKBARODA,99.05,99.9,82.45,83.5,70.65,45.8,4.355489388854191
175,BSOFT,412.65,400.2,397.25,392.2,253.05,180.8,4.352232159791415
318,FACT,118.8,118.6,126.05,134.65,121.9,49.35,4.351464315078029
204,CHAMBLFERT,363.1,336.75,339.85,318.05,221.85,164.7,4.351274943884109
1000,SHOPERSTOP,353.55,351.3,263.8,253.0,193.95,176.55,4.349173498786526
395,GRASIM,1789.0,1739.4,1677.15,1554.85,1447.9,794.35,4.347361947430894
716,MBLINFRA,19.75,20.9,18.85,23.25,17.25,8.4,4.343911910835686
768,NBVENTURES,118.8,113.85,120.15,125.85,83.25,51.4,4.343526352505993
420,HBLPOWER,50.15,52.95,48.05,49.05,34.05,21.35,4.339770534794139
572,JMA,64.9,63.85,60.9,69.05,46.3,28.75,4.339517541821997
384,GOKUL,28.6,27.55,27.75,31.4,19.1,12.6,4.3385844231579265
830,PAISALO,943.1,1020.3,882.9,649.5,619.0,402.15,4.337665218407583
831,PALASHSECU,74.0,74.15,85.6,75.35,58.0,29.9,4.33737944276794
620,KMSUGAR,23.9,25.35,26.1,28.0,17.95,9.65,4.335193539039006
354,GENUSPOWER,65.45,69.25,73.35,64.15,52.65,26.25,4.3307568923045885
60,APARINDS,681.05,687.95,639.95,692.5,498.8,299.65,4.327012256807275
615,KIRLFER,229.4,248.75,257.45,297.85,225.5,91.3,4.325853698378319
809,OBEROIRLTY,964.45,940.35,916.2,718.4,545.05,429.35,4.324594479597019
179,CAMS,2984.7,3016.15,2985.6,3465.2,2209.5,1280.0,4.321068227815947
1143,TRIGYN,118.2,118.15,113.15,149.6,81.45,51.95,4.320318889202559
196,CENTUM,571.0,525.65,483.1,512.95,390.0,278.35,4.319598212846039
1074,SURYAROSNI,643.8,664.4,828.35,589.45,461.45,250.3,4.318315747479059
1018,SKFINDIA,3309.95,3181.45,3095.75,2823.3,2234.5,1500.35,4.315700594055088
220,COMPUSOFT,16.1,15.55,15.2,13.95,8.5,7.25,4.315269956407818
406,GSS,81.55,81.65,76.6,68.65,70.15,36.25,4.313051842592659
630,KOTARISUG,32.2,33.55,31.2,36.75,31.35,13.9,4.308359594566695
274,DONEAR,55.65,56.15,57.5,56.15,31.6,23.7,4.30702263327797
1201,VIDHIING,330.8,341.4,392.8,334.55,219.45,133.3,4.292730641255985
1077,SUVEN,101.0,102.1,93.05,88.0,99.5,45.65,4.287150494240791
82,ASAHIINDIA,422.4,352.7,357.45,364.1,301.75,221.45,4.286750420731688
1011,SIGIND,44.1,42.95,44.45,55.1,32.25,19.45,4.2862534894816395
72,ARENTERP,24.4,26.6,28.75,16.2,11.15,9.7,4.281452802782393
351,GATI,141.05,141.3,137.15,157.7,108.75,62.6,4.279861621927484
1076,SUULD,265.3,218.45,536.25,487.65,296.35,103.4,4.274961510700835
41,ALLCARGO,273.95,273.95,285.45,202.1,123.5,118.35,4.274457136476082
840,PDMJEPAPER,39.65,41.3,40.7,41.2,23.5,17.0,4.266602841528066
555,JAYAGROGN,229.3,232.15,256.85,298.1,175.45,96.1,4.2665185988262815
300,EMAMIPAP,152.05,156.9,168.45,193.3,125.25,63.5,4.266218513887969
202,CGCL,541.0,521.3,525.45,530.4,447.65,246.15,4.265230662997667
1129,TINPLATE,298.85,306.15,291.85,256.8,213.5,132.1,4.262441690006261
553,JAMNAAUTO,98.05,97.5,90.05,88.25,70.95,45.25,4.2613313879627555
217,COFORGE,5077.45,5088.05,5279.5,4723.8,3396.15,2218.05,4.248796397406638
243,DALBHARAT,2016.45,1944.6,2115.5,2036.1,1567.2,892.95,4.248316538535777
52,AMRUTANJAN,920.9,919.9,821.3,685.05,625.55,433.7,4.245715389493961
1132,TMRVL,16.75,18.1,13.0,18.75,11.75,8.25,4.244178933405452
458,HPL,67.3,69.95,70.75,79.35,46.8,28.9,4.242072269297854
1148,TTKPRESTIG,11073.65,9648.15,8878.4,8652.65,7418.7,5999.7,4.2407065391849486
648,LEMONTREE,55.0,52.8,45.6,41.0,35.55,27.6,4.240560640732266
814,ONGC,153.15,163.1,146.25,117.35,110.25,68.0,4.238379851445366
647,LAXMIMACH,8713.75,8631.2,8111.85,8384.9,6164.35,4055.65,4.232310085174484
54,ANDHRSUGAR,642.35,654.25,632.2,558.0,424.45,287.8,4.229798177260036
657,LIKHITHA,364.7,362.95,371.05,405.85,370.8,163.05,4.224445201399905
529,INTENTECH,69.85,67.1,64.15,105.9,43.8,33.35,4.2242906280271555
370,GMBREW,758.85,742.95,609.6,574.85,400.9,387.65,4.223798661793358
344,GALLANTT,73.4,73.85,76.0,82.3,56.9,32.5,4.218157579512033
