,SYMBOL,tp,wp,mp,tmp,smp,yp,Value
557,IVZINGOLD,4396.05,4405.65,4268.95,4290.0,4390.6,4551.0,20.74622355161619
1241,VOLTAMP,1893.0,1934.25,1473.55,1369.95,1167.45,1118.15,20.719940978549978
133,BASML,65.55,70.9,62.55,86.1,70.85,87.8,20.691791519833735
73,ARMANFIN,991.7,994.7,982.6,662.05,555.65,626.4,20.644113227369914
339,FMNL,8.25,8.6,10.1,8.45,14.5,17.0,20.634883301967164
636,KNRCON,287.05,291.55,301.9,287.45,227.75,286.15,20.61722413049425
1144,THEINVEST,108.75,111.0,112.9,120.55,111.95,132.6,20.59601347773415
1254,WELCORP,154.85,139.85,139.85,110.3,146.6,111.6,20.57057768789099
326,FCONSUMER,6.85,7.0,7.65,6.8,6.8,8.25,20.51046176046176
730,MAZDA,621.15,637.05,654.75,551.05,504.4,590.35,20.50888874442895
948,RESPONIND,116.5,121.3,121.0,125.05,161.85,166.0,20.471461952039
773,NAGREEKCAP,10.15,8.45,7.3,8.5,7.05,5.45,20.461260493136354
1212,VALIANTORG,1166.45,1297.75,1556.2,1337.15,1714.25,3052.65,20.426563344390033
1110,SYNGENE,605.05,545.6,610.2,625.55,570.7,563.3,20.401149824923507
344,FSC,65.75,71.65,84.2,62.35,72.45,102.8,20.39969340515595
1147,THYROCARE,1187.45,1118.0,1151.95,1288.25,1033.15,1086.9,20.3597805407188
366,GFLLIMITED,76.25,80.65,82.65,64.3,72.05,79.8,20.34564743020557
984,SANOFI,8169.85,8022.35,8066.3,8637.1,7791.35,8219.35,20.344866158720315
1187,UJJIVAN,144.0,165.95,157.85,177.8,213.9,292.85,20.29825679288132
252,DCBBANK,99.0,102.9,94.05,85.75,102.85,94.85,20.295203073145476
165,BLUESTARCO,1039.45,1078.65,905.8,811.75,807.7,760.95,20.289329835301324
466,HNGSNGBEES,322.3,318.75,324.7,320.19,353.7,344.47,20.27012576995063
737,METROPOLIS,3146.8,3071.95,2749.95,2745.75,2283.3,2239.2,20.254754156160587
1261,WHIRLPOOL,2280.9,2317.05,2300.85,1999.95,2117.3,2149.55,20.23495109000035
555,ITI,118.1,119.65,122.5,113.05,121.8,126.3,20.2319838017202
205,CHALET,267.55,257.4,248.75,165.55,156.35,152.3,20.21956978047378
79,ASAHIINDIA,490.9,417.05,371.05,334.85,298.8,241.45,20.214134853238516
137,BBTC,1078.4,1111.15,1128.65,1180.8,1201.75,1329.9,20.204343542597876
267,DIAMONDYD,718.0,711.6,760.1,633.9,550.9,623.2,20.19484570229742
698,MAHEPC,128.65,128.5,136.7,129.15,143.25,147.45,20.168844928140956
1009,SEYAIND,57.05,55.85,59.95,59.35,56.85,60.75,20.16400263974688
237,CUB,156.0,164.5,166.35,146.25,175.05,183.75,20.160507695160046
378,GLOBALVECT,53.95,54.05,56.85,49.4,43.25,48.95,20.14745435221402
449,HEROMOTOCO,2684.85,2700.9,2876.05,2697.5,2884.4,3059.75,20.131678052697225
866,PETRONET,225.35,236.9,230.75,226.9,236.55,252.6,20.08632125567391
486,ICICILIQ,1000.0,999.99,999.99,999.99,999.99,999.99,20.000200002000017
677,LIQUIDBEES,1000.0,1000.0,999.99,1000.0,1000.0,1000.0,20.00010000100001
678,LIQUIDETF,1000.0,999.99,1000.0,1000.0,999.99,999.99,20.000050000500007
801,NETFLTGILT,22.79,22.83,22.64,22.45,22.46,22.34,19.996488969388693
893,POWERGRID,192.5,182.15,198.65,178.6,227.95,194.75,19.985710949562662
329,FEL,8.5,8.75,9.75,8.45,9.05,10.4,19.98487590465916
232,CREDITACC,585.25,602.5,669.25,638.95,607.6,742.65,19.973852733270682
311,EPL,208.55,215.95,221.1,223.75,245.7,259.8,19.96671484719784
427,HATHWAY,20.4,20.3,25.45,22.75,25.1,30.65,19.956448488653958
440,HDFCLIFE,704.5,702.6,702.8,667.85,670.7,661.3,19.9243361488477
264,DHANI,176.6,180.25,212.3,185.6,176.7,221.9,19.912094367203807
796,NESTLEIND,19405.5,18854.0,19368.45,19571.25,17497.1,17786.4,19.904339904972588
697,MAHASTEEL,86.25,88.55,90.0,90.6,87.75,94.8,19.89995549713464
568,JAYBARMARU,195.35,189.45,202.4,183.2,317.8,230.0,19.874708084832424
637,KOKUYOCMLN,66.25,69.1,67.05,62.25,57.7,62.1,19.862149705466834
826,NUCLEUS,590.2,584.65,590.85,535.75,580.8,545.55,19.854576370602103
683,LUMAXIND,1483.05,1354.65,1411.1,1429.65,1587.3,1293.75,19.852914974549996
290,EBBETF0431,1066.42,1062.72,1059.73,1043.67,1038.49,1015.37,19.83863770151784
1083,SUBROS,371.9,368.4,341.35,312.2,309.1,283.15,19.827570538121133
917,PVR,1694.95,1716.5,1689.05,1325.45,1247.15,1276.3,19.818359302031013
1246,VSTTILLERS,3213.6,2876.65,3064.95,2665.9,1828.05,1928.15,19.806501175310068
1176,TVSMOTOR,723.85,747.05,583.25,510.5,625.0,476.75,19.797483299194212
789,NCPSESDL24,106.9,106.57,106.75,106.07,104.41,102.54,19.778183720837873
287,EBBETF0423,1153.71,1153.13,1150.6,1142.47,1128.8,1106.8,19.767754762842205
47,AMARAJABAT,648.45,698.05,708.85,697.25,791.65,874.4,19.767036146629806
1186,UJAAS,2.9,2.95,3.25,2.65,2.7,2.95,19.76514540665484
1221,VERTOZ,93.6,99.65,100.9,113.7,235.75,186.95,19.76394893177727
34,AKZOINDIA,2203.5,2126.05,2206.0,2214.4,2267.35,2111.05,19.7496093540687
289,EBBETF0430,1183.11,1181.03,1182.84,1161.75,1155.96,1126.03,19.722345854242295
1004,SETF10GILT,203.63,203.05,206.9,205.68,206.0,202.32,19.698409147999737
812,NIITLTD,409.75,351.9,356.4,310.2,178.8,190.5,19.69460342644527
477,ICEMAKE,64.15,66.45,70.2,73.5,73.15,81.75,19.693728209855543
660,LASA,61.15,64.05,64.4,65.4,78.3,77.1,19.691241817698494
987,SATIA,89.15,92.7,94.65,92.9,84.6,94.7,19.68909985987851
233,CRISIL,3232.7,3142.65,2936.55,2632.05,1902.75,1990.35,19.689011868145162
753,MONTECARLO,605.5,520.25,395.95,327.15,265.15,216.8,19.674233374920377
172,BRNL,28.0,28.5,29.65,31.65,27.25,30.5,19.648736528786543
288,EBBETF0425,1071.32,1071.77,1072.32,1064.51,1045.25,1020.3,19.643120314017878
90,ASTERDM,196.4,203.45,196.9,188.1,148.8,166.3,19.638191643259038
1039,SIS,495.6,469.95,486.5,430.2,415.0,386.0,19.624670779703678
953,RITES,285.05,286.3,287.35,258.45,247.5,247.2,19.618341041199145
1111,TAJGVK,143.95,148.5,153.2,122.2,135.6,134.85,19.612818303444797
741,MIDHANI,194.25,198.3,198.4,179.55,200.3,189.75,19.607769716997556
872,PGHL,5008.2,5174.3,5544.0,5383.6,5877.7,6243.6,19.60289480142179
925,RAJESHEXPO,719.3,640.45,631.65,613.3,516.45,453.0,19.56827943093994
827,NXTDIGITAL,384.9,382.65,491.6,451.25,528.0,614.35,19.53288468955041
1245,VSTIND,3297.15,3294.85,3703.95,3370.95,3296.05,3557.4,19.532471221233735
522,INDIANHUME,198.3,192.95,199.4,204.45,177.65,177.85,19.50305849847934
45,ALOKINDS,21.95,22.55,23.7,21.4,21.0,22.25,19.485054597262646
1037,SINTERCOM,83.5,82.05,85.0,85.2,77.75,77.0,19.426104740280657
363,GEPIL,264.05,280.05,313.9,291.45,266.75,334.3,19.42132133612986
323,EXIDEIND,176.05,181.2,183.1,160.25,187.15,173.95,19.40644997118678
616,KEC,485.6,461.5,459.95,389.3,407.75,350.15,19.4030017643976
669,LICNETFGSC,22.95,23.67,23.31,22.09,21.89,21.7,19.40211837543807
370,GILLETTE,5557.7,5656.55,5803.9,5993.05,5480.1,5724.4,19.399848114486673
292,EICHERMOT,2603.3,2704.35,2703.7,2601.65,2522.3,2597.35,19.395830606082217
547,IRB,221.4,226.55,204.25,156.9,109.1,120.1,19.37980037037679
421,GUJAPOLLO,222.65,228.35,210.5,209.2,226.85,199.2,19.379262028853994
761,MRF,77464.75,77210.9,83013.2,78076.95,82178.2,80114.5,19.369254024468514
609,KANSAINER,590.9,579.65,574.95,625.5,559.2,531.6,19.36285957973952
281,DRREDDY,4671.45,4814.95,4801.8,4556.0,5216.45,4828.75,19.360581527292805
911,PSPPROJECT,513.35,514.35,519.0,425.65,400.05,395.35,19.33325979691135
845,ORIENTLTD,68.9,71.45,71.35,69.05,80.7,74.35,19.290784310260047
338,FMGOETZE,255.55,272.15,273.95,269.75,287.95,296.4,19.27078762669006
1222,VESUVIUS,1225.35,1158.75,1181.0,1196.35,1046.65,967.95,19.265936231495964
259,DEN,38.7,43.35,51.6,46.55,47.5,71.75,19.26411225065425
768,MUNJALSHOW,128.9,130.55,136.85,131.9,145.25,137.8,19.262001953549643
988,SATIN,74.3,74.45,77.3,73.4,83.5,75.5,19.26110402725702
1129,TCIDEVELOP,347.05,357.8,368.4,310.65,311.85,314.85,19.247552718295566
1073,STAR,497.7,487.25,559.2,601.6,794.7,697.15,19.243457095942105
806,NEXTMEDIA,5.65,5.45,5.8,4.9,4.55,4.4,19.241540027740143
134,BATAINDIA,2144.35,2144.15,2118.9,1742.6,1484.65,1504.2,19.239759009445144
65,APOLLO,115.05,121.8,118.3,105.2,117.85,111.9,19.23894700772044
675,LINCPEN,238.75,238.1,235.1,188.95,156.15,160.15,19.23735536848527
428,HATSUN,1281.3,1390.9,1453.7,920.8,855.85,967.6,19.227117115138054
502,IDFC,59.5,57.25,52.05,44.15,54.65,40.2,19.20545880918742
619,KELLTONTEC,48.25,50.8,50.75,43.35,63.45,52.6,19.199790561492065
1274,ZENTEC,212.15,214.6,229.1,79.2,74.4,76.85,19.190957631540446
247,DBCORP,100.35,101.75,94.75,86.9,90.55,79.65,19.169582343468587
117,BALAJITELE,61.7,64.1,65.1,60.05,61.6,61.1,19.150614320424108
30,AIAENG,1889.75,1897.75,1910.6,1960.1,1985.0,1838.3,19.14945908224018
218,COCHINSHIP,361.1,374.1,366.55,352.85,385.15,355.0,19.136673854514072
1184,UFO,110.65,113.2,101.45,91.5,78.6,75.5,19.111208667290217
1094,SUNTECK,478.1,470.45,483.1,363.05,260.1,285.75,19.102891832652123
840,ORIENTALTL,9.35,9.75,8.85,8.7,8.65,7.9,19.09745979902879
1036,SIMPLEXINF,39.55,41.1,39.85,37.25,31.25,32.65,19.07099044574313
887,PODDARHOUS,182.1,192.5,207.3,180.3,155.0,180.3,19.068387480371637
1105,SWANENERGY,120.8,126.0,130.75,126.55,133.9,133.6,19.068037200975407
1227,VIKASPROP,1.8,1.95,2.05,2.3,2.15,2.55,19.051523496124297
499,IDBI,51.65,53.3,55.15,37.45,38.8,38.1,19.051157237171772
1258,WENDT,4701.0,4665.05,4364.55,4077.0,3390.0,3240.5,19.039808636929703
719,MARATHON,82.85,91.05,92.5,82.9,55.9,72.5,19.036105366332265
702,MAHSCOOTER,4347.55,4446.65,4760.15,4373.25,3567.9,3957.0,18.9865773950944
334,FINEORG,3570.55,3332.55,3396.4,2841.7,3495.7,2615.8,18.966460688926524
572,JCHAC,2038.45,2070.9,2166.5,2162.5,2258.0,2142.65,18.965591927143034
767,MUNJALAU,55.25,56.85,57.45,57.6,60.7,56.8,18.95558102790075
171,BRITANNIA,3571.6,3643.4,3795.9,3895.95,3435.75,3557.4,18.95354886450185
525,INDNIPPON,380.6,396.85,392.9,343.7,387.3,353.1,18.948961527978163
981,SANDHAR,276.7,279.6,286.35,263.3,239.15,237.4,18.943381079732777
1217,VBL,949.65,921.6,904.65,806.65,991.7,756.2,18.91797852897483
243,DABUR,608.75,599.0,605.25,611.7,536.75,509.1,18.909813047991275
330,FELDVR,10.55,11.35,12.7,11.15,12.35,13.7,18.903707636952575
552,ITC,237.5,230.0,245.95,208.9,209.05,190.85,18.903190461603188
862,PEARLPOLY,14.45,15.05,15.9,16.45,14.9,16.0,18.899219771148186
1165,TRENT,1137.65,1147.2,1116.65,897.2,826.85,786.7,18.863200688929357
1080,STERTOOLS,189.0,196.15,198.15,202.15,189.65,189.2,18.841892132282464
229,COROMANDEL,790.75,795.2,841.15,821.1,834.6,786.3,18.840751615094657
484,ICICIGI,1512.35,1507.8,1529.2,1472.25,1527.4,1352.85,18.827914966803878
736,MCX,1812.05,1952.8,1943.2,1493.85,1626.85,1587.05,18.820829141453007
1060,SPANDANA,465.45,533.65,542.9,632.2,565.05,741.2,18.815584035549715
340,FORCEMOT,1555.3,1622.9,1503.4,1316.8,1251.55,1174.55,18.806111951545702
1016,SHARDACROP,334.85,330.55,314.15,303.6,347.5,271.55,18.790587753668955
868,PFIZER,5067.6,5140.3,5295.45,5824.55,5233.35,5147.0,18.774406082628303
6,AARTIIND,972.7,939.9,1102.25,930.05,1664.65,1135.55,18.758680839457437
1068,SREEL,173.95,182.75,180.65,155.65,153.05,149.1,18.751559039237627
733,MCDOWELL-N,920.05,950.9,857.3,703.9,572.25,566.8,18.74941851299012
690,M&MFIN,175.7,196.45,190.15,142.95,160.3,158.65,18.734987263450922
903,PRESTIGE,466.75,495.7,440.75,331.95,267.85,274.3,18.733165427593253
875,PHOENIXLTD,1081.75,1087.4,962.35,809.2,732.65,654.7,18.73243711886649
190,CASTROLIND,134.4,137.7,142.05,130.35,129.55,124.0,18.725633532474735
239,CUPID,220.9,235.6,238.3,230.45,233.2,233.7,18.722674383948245
777,NATCOPHARM,815.05,824.15,882.05,923.7,990.05,911.45,18.71572686637596
629,KIRIINDUS,477.75,508.75,512.2,479.5,462.6,469.95,18.697599657988082
734,MCL,32.15,35.0,36.9,36.95,86.3,59.35,18.69459563105607
504,IDFNIFTYET,187.0,187.39,192.83,172.52,158.15,151.41,18.658047892032567
5,AARTIDRUGS,531.45,552.9,621.95,603.3,749.3,711.7,18.640447945720013
795,NESCO,621.6,636.4,643.75,581.25,524.4,514.15,18.60737737452407
437,HDFC,2925.4,2908.85,2822.9,2722.05,2518.05,2250.8,18.605224206527662
99,AUROPHARMA,639.55,686.55,712.55,681.1,1013.15,848.5,18.604733268130524
183,CANFINHOME,645.4,639.2,682.25,500.3,511.45,469.8,18.578753001615055
947,REPRO,605.1,598.65,599.9,451.85,354.95,359.4,18.57757141176242
1271,ZEELEARN,12.55,13.25,13.95,12.45,11.4,12.0,18.5543271579661
54,ANDHRAPAP,230.75,235.25,233.65,227.25,231.2,205.9,18.544976179615936
1182,UCOBANK,13.6,14.25,14.3,12.85,12.7,12.15,18.507093024187967
871,PGHH,15106.4,14644.95,14045.35,12806.9,13303.5,10678.65,18.4995417291272
103,AVANTIFEED,547.2,575.5,559.55,545.75,528.85,498.4,18.495181511371634
203,CESC,88.05,91.45,96.05,747.8,689.35,574.4,18.48978073935655
1275,ZODIACLOTH,114.4,117.55,116.45,107.65,108.25,98.05,18.486051820557133
689,M&M,923.7,924.75,917.5,785.65,818.95,705.45,18.480560894195804
1106,SWARAJENG,1771.7,1763.6,1730.9,1696.95,1530.95,1382.35,18.471588432095366
135,BAYERCROP,4743.0,4752.1,5209.0,5596.9,5404.4,5132.4,18.470212644682668
711,MANGALAM,128.05,139.45,144.75,144.45,136.3,147.3,18.465334438479072
879,PILITA,6.7,6.95,7.25,6.3,11.75,7.8,18.46044763763296
1069,SRF,2187.9,2125.6,2307.65,8889.1,6451.8,5159.05,18.45950832011162
1023,SHOPERSTOP,352.75,379.05,282.7,235.4,208.75,183.05,18.45502846899504
783,NAVNETEDUL,107.45,111.5,110.9,100.65,76.95,81.15,18.404378975852595
573,JHS,24.3,24.0,25.45,24.85,21.5,20.55,18.388814883830953
309,ENGINERSIN,69.75,71.5,78.8,70.1,80.9,73.35,18.383478433934336
213,CIGNITITEC,613.7,654.0,597.35,522.7,419.3,423.7,18.3618254924982
978,SALZERELEC,213.65,216.45,161.7,150.25,128.55,105.95,18.338020343065793
69,APOLSINHOT,911.85,807.9,835.8,770.45,810.8,592.0,18.33449970400234
929,RAMCOCEM,1005.15,1065.25,983.45,958.15,991.15,862.3,18.315738292526007
958,ROSSELLIND,139.0,144.5,162.0,148.55,119.5,133.85,18.309324006759088
29,AHLUCONT,434.5,408.4,353.05,370.05,297.2,243.85,18.30850765076169
883,PLASTIBLEN,240.5,247.05,257.5,267.35,266.25,245.8,18.304580952181052
1249,WABCOINDIA,8006.15,8101.95,7550.7,7083.95,6748.9,5812.7,18.293754518870447
35,ALANKIT,16.0,17.15,17.75,15.05,16.4,15.6,18.280783713199945
439,HDFCBANK,1539.4,1548.3,1688.7,1514.75,1497.3,1394.6,18.242067962812648
387,GODFRYPHLP,1187.55,1259.35,1302.55,1000.35,901.05,925.45,18.240329721163935
382,GMRINFRA,39.25,43.05,41.75,27.55,26.4,26.45,18.236307692293398
97,ATULAUTO,226.9,231.25,227.65,194.9,188.8,169.45,18.218503987349717
667,LIBERTSHOE,161.9,178.2,172.3,161.0,137.7,144.9,18.215148301022978
808,NH,589.95,571.45,525.3,503.85,436.4,369.75,18.21278934135482
914,PTL,50.35,53.0,50.05,45.45,42.05,39.05,18.19218830595004
511,IGL,490.1,499.65,505.6,521.9,502.4,449.65,18.175642696999017
527,INDOSTAR,257.35,278.15,284.3,296.25,302.95,295.0,18.17139139799864
855,PARAGMILK,141.15,155.15,131.9,115.15,140.55,110.35,18.15812406723715
1026,SHREECEM,27167.3,29010.55,27696.8,26291.15,27622.65,24465.3,18.153230220888275
461,HIRECT,171.7,192.7,179.05,156.8,136.95,142.0,18.152012748126445
41,ALKYLAMINE,3276.15,3269.45,3934.55,4098.8,3608.05,3746.6,18.139314701972616
220,COLPAL,1476.9,1537.2,1636.05,1677.05,1633.05,1567.1,18.135718536700477
468,HONDAPOWER,1399.95,1351.3,1378.7,1215.6,1040.7,941.15,18.123536529352343
1255,WELENT,98.7,96.0,98.9,89.7,113.65,82.25,18.104978720415414
634,KKCL,1090.4,1196.9,1018.0,816.7,890.7,750.8,18.094898798715626
2,3MINDIA,25194.15,26992.25,25981.2,22839.65,26092.7,22330.2,18.091626809255885
310,ENIL,197.05,209.3,186.2,187.05,156.0,145.9,18.074609912391633
184,CAPACITE,168.85,172.8,173.9,198.75,201.8,171.15,18.046796663184754
272,DLINKINDIA,141.9,148.95,142.7,128.6,109.1,105.4,18.027942412833447
991,SBIETFPB,194.91,198.5,206.0,181.98,181.95,162.52,17.999209200400323
944,RELIANCE,2473.3,2554.55,2731.85,2148.25,2002.55,1950.7,17.988395950111617
601,JYOTHYLAB,151.85,157.7,163.05,161.35,147.05,139.9,17.956773787662872
545,IOLCP,473.55,553.8,586.3,579.95,620.55,719.1,17.940775387155444
1160,TORNTPHARM,2791.3,2834.6,3072.95,3036.1,2717.95,2601.95,17.934762813680187
1152,TIMKEN,1921.05,1976.4,1771.2,1531.5,1256.2,1159.8,17.920417118943128
483,ICICIBANKP,192.12,195.36,203.01,179.37,179.89,159.06,17.91460515999323
459,HINDUNILVR,2399.4,2376.2,2546.8,2619.4,2362.25,2129.4,17.90959572416498
710,MANAPPURAM,184.25,216.8,200.4,158.3,159.65,162.0,17.90935279107839
308,ENERGYDEV,14.6,12.35,10.95,9.2,9.8,6.45,17.903298967315177
315,EROSMEDIA,18.5,20.15,20.6,18.05,23.5,19.85,17.902648671523455
251,DCAL,228.35,213.1,219.0,181.75,193.55,148.0,17.894486302837336
731,MAZDOCK,289.4,305.75,260.75,228.6,210.7,182.2,17.877776649058383
154,BHARTIARTL,714.35,728.6,681.1,613.7,530.95,477.25,17.871673238938623
880,PIONDIST,187.3,193.65,175.6,139.1,111.75,106.5,17.864401073914372
261,DFMFOODS,300.75,347.55,340.9,336.35,332.4,349.3,17.860295446973186
1089,SUNDARMHLD,85.85,81.4,80.75,77.05,70.95,57.45,17.85592591608251
92,ASTRAMICRO,262.9,262.9,202.85,152.35,124.95,108.3,17.833520843884703
830,OCCL,1012.35,1017.1,1064.15,1041.95,947.7,855.45,17.831450308587343
15,ACC,2440.5,2558.2,2242.75,2290.55,1965.25,1725.55,17.81478110010028
869,PFS,19.25,20.15,21.95,18.0,19.0,17.6,17.798793234707112
771,MUTHOOTFIN,1603.0,1686.45,1552.4,1457.95,1265.2,1156.0,17.796750349833324
115,BAJAJHLDNG,4890.15,4911.6,4805.6,4150.1,3588.25,3246.9,17.77700774003668
1048,SMSLIFE,833.0,852.85,837.4,746.45,607.8,579.1,17.762645033405008
798,NETFCONSUM,79.61,78.24,79.64,71.84,65.31,56.66,17.756422597020666
1178,TVTODAY,400.3,348.75,299.9,289.2,330.9,199.75,17.75533995943141
94,ASTRON,50.6,52.45,56.0,60.0,42.25,45.45,17.754716448310607
36,ALBERTDAVD,596.8,629.95,605.7,569.05,452.6,445.05,17.753946636898746
1206,UTISENSETF,627.57,628.71,649.34,581.38,522.91,471.43,17.732543879357173
283,DTIL,260.55,276.95,279.25,291.45,323.6,273.95,17.723020233702684
847,ORISSAMINE,2524.95,2754.1,2784.75,2760.55,2479.8,2478.7,17.71274869700416
727,MAXIND,75.35,76.0,76.65,69.45,69.2,58.35,17.700548478311017
10,ABBOTINDIA,19602.5,19990.45,20573.75,19074.4,16036.7,15197.6,17.685626028046098
1265,WONDERLA,233.45,237.4,239.6,223.4,193.7,177.5,17.675827781000137
296,EIMCOELECO,373.6,389.1,395.75,415.25,347.95,331.6,17.642444117946496
447,HERCULES,155.5,153.2,143.65,133.0,123.6,100.5,17.638733153120462
928,RAMANEWS,19.95,18.8,19.55,18.7,16.55,13.7,17.61567684385856
