,SYMBOL,tp,wp,mp,tmp,smp,yp,Value
269,DHUNINV,727.6,623.55,614.9,603.3,379.75,246.55,5.301274498536655
687,LTTS,5348.45,5325.3,4577.95,3823.85,2704.15,1723.2,5.2764434092627415
859,PANAMAPET,259.2,267.15,252.9,261.1,215.55,79.6,5.251433876458368
202,CENTURYPLY,630.05,696.65,540.05,401.4,417.7,200.25,5.21736796640247
413,GRINDWELL,1780.55,1833.0,1443.6,1257.45,1204.7,598.05,5.182054664687689
1140,TDPOWERSYS,372.3,355.35,318.9,277.8,206.45,125.9,5.172258879243252
556,ISFT,175.05,188.2,127.1,111.1,89.7,61.45,5.156046967414468
205,CEREBRAINT,75.35,73.55,53.7,54.65,56.65,27.65,5.152774506956466
982,SALONA,203.55,216.65,192.75,198.2,110.6,64.55,5.1489344197202325
285,DSSL,142.75,147.9,148.35,121.55,106.65,44.4,5.142520697631737
233,COSMOFILMS,1421.55,1522.65,1470.35,1275.3,786.7,442.25,5.114771618623175
78,ARVIND,127.35,130.7,129.3,93.25,78.5,40.55,5.09985477796352
696,MACPOWER,197.0,217.15,202.55,180.85,104.75,61.35,5.090890302533186
911,PRINCEPIPE,788.95,836.25,715.1,613.0,731.8,259.35,5.088738384019043
71,APTECHT,355.6,369.95,311.05,252.45,207.75,121.45,5.032389426913451
1058,SOLARINDS,2801.3,2688.6,2208.45,1706.65,1326.95,1043.15,4.9957878782795015
165,BLKASHYAP,24.2,26.45,26.55,25.9,19.15,7.7,4.96927873923164
177,BSE,1534.25,1490.8,1318.85,1070.25,911.35,553.4,4.964876472322544
629,KHAICHEM,61.5,63.6,60.5,56.85,34.95,20.65,4.961718290140826
1148,THANGAMAYL,1316.95,1303.0,1352.0,826.75,876.6,444.8,4.945550391610765
955,RGL,806.9,916.75,879.95,705.2,513.8,256.35,4.9448081468080565
853,OSWALAGRO,22.9,20.85,16.5,14.85,13.85,9.35,4.935397991767013
1092,SUNCLAYLTD,4765.9,4634.05,3734.1,3554.3,3241.85,1814.9,4.930755592438259
1257,WEBELSOLAR,69.75,75.95,76.05,65.7,57.8,22.55,4.928653496061697
282,DPWIRES,217.0,227.5,234.55,205.35,130.25,71.25,4.924636057618589
980,SAKSOFT,947.85,992.0,986.45,769.65,494.85,317.25,4.904070592999675
456,HIKAL,497.85,507.45,485.95,617.45,419.7,171.9,4.901730554513723
1039,SHYAMCENT,11.85,13.35,12.45,12.25,8.2,3.9,4.877909216815404
1135,TCIEXP,2060.0,1997.85,1602.2,1421.6,1357.05,806.45,4.871245668722196
1234,VIMTALABS,350.85,345.95,281.8,289.15,219.75,135.1,4.856161045016044
43,ALLCARGO,337.7,360.7,272.25,218.1,130.6,126.35,4.849373606572097
991,SARLAPOLY,54.45,58.05,50.8,43.25,36.05,19.25,4.838406318396247
119,BALAMINES,3026.05,3136.85,3547.0,3324.6,2777.8,1001.95,4.8379680330389
1244,VLSFINANCE,199.15,208.0,191.95,193.15,137.45,70.05,4.8379309988831185
1221,VASWANI,13.5,15.4,16.55,12.0,13.55,4.3,4.831868230132827
691,LUXIND,4201.8,4207.1,3456.15,4079.95,2715.8,1606.5,4.829985602368964
312,ENERGYDEV,15.3,13.55,10.85,8.85,10.45,6.75,4.805956207027508
912,PRIVISCL,1576.1,1657.9,1716.45,1545.9,1091.4,539.95,4.787866851429728
1106,SUTLEJTEX,74.75,74.65,65.0,59.4,49.0,28.65,4.760414628358752
1084,STEL,166.65,167.15,161.85,126.5,88.75,61.05,4.756395494470739
1225,VENUSREM,410.5,454.0,439.4,486.4,322.95,140.75,4.754932165515333
1223,VEDL,328.35,324.55,323.85,286.4,268.85,120.75,4.744858499781907
750,MINDTECK,97.05,94.5,93.0,88.1,56.4,36.6,4.722171858343196
67,APOLLOHOSP,5419.5,5080.95,4028.4,4840.75,3183.6,2347.9,4.720187334428207
950,RELIGARE,168.45,170.45,161.8,141.95,104.6,62.7,4.715969348192225
524,INDIAGLYCO,833.2,916.15,852.9,657.85,486.5,294.9,4.7117249217436035
1064,SPAL,369.15,387.35,315.3,305.75,201.05,142.75,4.7097932861539675
721,MANINFRA,92.2,130.6,111.25,66.25,46.7,29.15,4.697686737149474
846,ORIENTBELL,366.0,376.4,338.35,317.95,272.8,138.65,4.693830285058727
612,KAMDHENU,217.25,237.65,239.45,157.4,148.45,75.7,4.691328121799536
336,FILATEX,93.55,101.1,104.8,90.0,95.75,32.65,4.6832115016559195
1243,VIVIDHA,0.95,0.85,0.8,0.75,1.05,0.4,4.680147058823529
1046,SIYSIL,441.85,464.4,450.5,363.15,282.5,161.3,4.671547475550729
455,HGINFRA,623.4,717.95,728.8,557.9,369.8,211.7,4.668417409927137
732,MAXHEALTH,342.55,363.6,332.75,325.3,231.3,127.05,4.667740856139924
780,NAHARPOLY,235.2,260.9,233.25,211.5,157.5,85.7,4.654312363789304
1128,TATAMOTORS,486.1,505.45,490.9,279.8,315.5,180.35,4.647253988706504
759,MONTECARLO,562.5,631.2,391.75,320.25,289.1,243.4,4.638035087458668
568,JAIBALAJI,53.0,61.2,51.5,59.45,44.15,19.4,4.627098048374256
681,LINDEINDIA,2416.05,2509.25,2417.9,2285.7,1620.45,911.4,4.6130139597414646
50,AMBIKCO,1914.55,2044.4,1882.7,1470.7,1106.95,721.5,4.6069711792447325
190,CARBORUNIV,895.25,926.0,844.95,737.1,599.75,346.95,4.606665795203774
257,DCMSHRIRAM,966.15,999.0,935.1,885.2,648.5,370.75,4.606256039663759
227,CONFIPET,76.05,77.75,86.2,68.75,63.7,27.7,4.6058729928988535
460,HINDCOPPER,115.55,125.15,129.65,114.4,168.9,41.45,4.602233730236979
623,KEI,1032.6,1027.6,887.55,722.2,602.85,424.9,4.598511994070141
1133,TCI,648.8,723.7,583.8,400.5,366.6,251.7,4.585515407648899
535,INDTERRAIN,62.15,46.65,43.55,37.1,33.85,34.05,4.584613789775778
1048,SKFINDIA,3755.25,3826.2,3168.1,2800.05,2423.7,1570.05,4.558591509097151
1004,SCI,137.7,131.45,131.8,96.95,112.7,56.0,4.55123996223648
329,FCL,113.6,118.3,118.65,98.3,91.1,43.2,4.547337970755261
596,JSL,167.45,182.5,168.05,150.85,92.65,63.75,4.540630547279497
1056,SOBHA,806.45,884.15,779.65,580.9,485.15,310.95,4.539997161846479
734,MAXVIL,120.75,134.2,130.65,91.75,66.45,44.5,4.537484627825197
597,JSLHISAR,308.05,329.35,305.95,276.8,177.65,118.85,4.534113617703473
22,ADORWELD,686.95,758.1,681.7,672.5,439.65,262.65,4.529306114830085
261,DELTAMAGNT,66.45,67.15,72.1,54.15,30.95,25.4,4.5273539251611075
248,DALMIASUG,371.25,401.65,413.5,405.05,328.4,137.5,4.522135670407935
543,INOXWIND,124.05,127.75,113.7,113.45,74.85,50.55,4.516072140460889
1175,TRIVENI,188.05,206.1,193.2,170.65,142.35,71.7,4.508498452352802
1102,SUPRAJIT,435.8,430.05,344.4,331.75,270.5,195.85,4.503931946531262
1279,ZENTEC,205.15,212.4,215.4,83.1,72.3,79.35,4.503661625728718
180,BSOFT,456.75,420.55,414.65,412.8,321.2,197.6,4.499097021605672
387,GNA,707.75,751.9,917.9,668.15,441.1,254.7,4.491094901745174
1153,TIIL,805.8,900.2,876.95,797.6,386.5,301.6,4.485751603732222
1231,VIDHIING,313.75,324.5,338.9,328.05,209.3,121.3,4.47922367169719
855,PAISALO,977.65,1009.95,1036.35,584.45,604.15,381.5,4.474024566867746
1083,STEELXIND,79.25,81.15,76.1,81.55,61.75,32.3,4.471539843674411
1173,TRIL,27.8,29.35,27.9,26.3,29.45,11.0,4.470877594985964
904,PRECAM,107.15,98.55,101.1,84.55,55.05,46.15,4.468883903124524
722,MANUGRAPH,17.6,13.9,12.2,14.6,11.65,10.0,4.468810001179385
730,MASTEK,2574.95,2894.4,2848.95,2581.45,1865.25,964.15,4.464150312563152
895,POLYCAB,2367.8,2521.25,2258.95,1826.95,1686.1,958.4,4.457899396768947
93,ASTRAMICRO,252.85,285.9,191.65,157.65,139.05,112.2,4.4572973181338105
1248,VRLLOG,429.4,476.4,375.3,310.95,248.15,179.35,4.439696036898976
1060,SONATSOFTW,830.1,860.75,799.05,878.4,644.55,341.45,4.4343528141258854
928,RADICO,1104.9,1093.6,1124.4,868.6,587.95,454.5,4.424013365246855
137,BBL,1820.85,1809.5,1374.4,1279.4,1407.15,870.4,4.4230743147612515
765,MPHASIS,3247.7,3422.75,3254.7,2799.05,1914.05,1315.7,4.41512602999177
252,DBREALTY,38.3,46.35,44.4,22.0,21.35,14.05,4.414912727397611
1016,SFL,3198.25,3150.05,2439.4,2276.05,2069.1,1531.85,4.4142169087986485
1145,TEXMOPIPES,51.9,55.75,49.25,47.35,62.7,21.4,4.4099824554946725
1281,ZOTA,360.25,363.9,377.1,323.3,149.3,146.75,4.400141859897844
68,APOLLOPIPE,1675.35,1772.65,1859.6,1346.8,1089.5,656.55,4.397777752929283
72,ARENTERP,26.4,28.8,27.35,27.4,12.05,10.5,4.396217463219291
448,HEG,1991.15,2115.65,2037.9,2159.8,2353.25,804.7,4.392612953190746
758,MOLDTKPAC,690.4,703.35,697.0,471.9,490.8,286.3,4.38357547465667
480,IBREALEST,162.1,186.95,162.8,141.6,103.15,64.75,4.366251907666724
1162,TNPETRO,102.05,105.7,121.65,116.85,106.6,39.9,4.361994455439028
80,ASAHIINDIA,504.95,527.45,357.0,334.1,314.45,254.8,4.353518090917649
150,BHAGYANGR,46.25,47.8,48.65,51.15,56.5,19.0,4.352451785072084
279,DOLLAR,449.7,464.4,426.55,349.15,342.1,193.65,4.344849734723313
784,NATIONALUM,96.1,99.75,103.45,80.4,71.8,39.2,4.343890317695086
1087,SUBEXLTD,52.45,50.9,52.15,50.75,61.2,22.75,4.3416990085243405
1044,SIRCA,490.6,442.45,397.9,309.0,363.55,245.95,4.336513337690251
181,BYKE,34.8,36.3,38.35,27.7,24.65,14.15,4.325473195046934
878,PGIL,347.15,337.95,286.8,306.15,208.75,166.5,4.322633330504146
244,CYIENT,1117.4,1079.9,1120.75,950.6,813.95,489.15,4.316107215109523
1252,VTL,1887.3,1985.35,1798.25,1721.3,1302.0,815.15,4.315413005451233
163,BLBLIMITED,11.15,11.85,11.15,8.85,7.0,4.7,4.313268695574109
141,BEDMUTHA,48.25,53.55,46.45,37.0,23.6,20.35,4.3107857940378675
909,PRICOLLTD,110.5,113.25,98.5,80.4,84.95,49.95,4.309757062673323
817,NIITLTD,377.45,394.3,311.65,315.6,183.75,176.6,4.305716294631285
1154,TIINDIA,1719.35,1721.0,1417.75,1281.3,1201.1,823.6,4.299375901186809
1067,SPECIALITY,96.55,109.25,98.75,69.7,57.3,39.75,4.290405197009304
771,MTNL,19.95,18.15,18.15,18.3,19.9,9.55,4.28735234304011
1249,VSSL,248.2,257.6,260.3,249.65,198.55,104.85,4.28421571712882
1150,THERMAX,1730.85,1628.1,1352.25,1348.9,1462.4,893.4,4.2804622653702875
897,POLYPLEX,1687.3,1703.0,1698.05,1522.3,1129.25,735.4,4.278847790293397
435,HBLPOWER,51.65,51.25,52.85,46.5,46.8,22.65,4.265452307881641
397,GOKUL,30.7,33.6,27.5,27.75,25.35,13.8,4.2546917937135325
222,COFORGE,5428.25,5496.2,5397.5,4942.7,3484.65,2400.65,4.254492431015346
154,BHARATGEAR,134.05,148.75,174.95,122.15,102.2,51.9,4.250247028044509
1230,VHL,3036.05,3249.55,3070.75,2830.7,2524.95,1306.35,4.247069308747686
337,FINCABLES,586.35,550.95,456.8,454.95,453.55,308.8,4.246657795472978
111,AYMSYNTEX,102.35,105.15,106.25,87.9,66.35,44.4,4.241845672054533
899,POWERINDIA,2522.4,2537.15,2438.9,1849.95,1889.3,1139.75,4.24154004791849
259,DEEPAKNTR,2126.05,2352.95,2437.35,2092.35,1784.85,865.1,4.233424340083506
170,BOROLTD,314.1,309.0,255.7,202.3,245.3,158.4,4.227852047457424
567,JAGSNPHARM,148.15,161.85,158.65,148.6,101.25,62.55,4.217675495797536
1203,UNIVPHOTO,417.35,441.35,375.0,287.2,198.25,193.8,4.212063494183516
545,INTELLECT,641.05,708.25,670.45,618.7,762.45,272.75,4.211587911051715
749,MINDAIND,849.7,949.4,764.7,722.2,567.8,386.6,4.20401995297699
39,ALICON,744.2,800.75,776.45,771.2,568.25,321.35,4.203698502015294
203,CENTURYTEX,806.15,856.9,847.9,765.15,512.7,351.85,4.1827108058425075
1137,TCNSBRANDS,809.15,800.2,716.15,556.45,573.2,397.8,4.175108109336461
1183,TVTODAY,372.5,344.1,296.9,285.3,357.85,203.1,4.1712372217733416
628,KHADIM,261.9,283.65,267.8,223.75,167.4,115.55,4.1678409039950886
810,NETWORK18,76.6,82.15,77.45,47.75,40.35,34.1,4.167800145718477
920,PUNJABCHEM,1446.0,1482.35,1447.0,1637.9,1164.75,660.05,4.165530166466001
143,BEML,1573.45,1591.3,1575.55,1288.9,1311.3,724.1,4.160423234572532
1027,SHIVATEX,195.15,224.65,223.6,187.95,188.15,80.8,4.156671256840972
288,DWARKESH,67.5,73.05,71.8,69.9,53.3,29.45,4.156156434784329
62,APCOTEXIND,377.4,390.65,377.75,313.75,342.25,172.35,4.154885832199055
405,GPTINFRA,76.9,83.4,86.1,78.45,47.4,32.9,4.152595871260587
79,ARVINDFASN,299.9,329.25,312.95,269.4,144.9,131.35,4.152370848816243
847,ORIENTCEM,157.4,170.65,152.9,148.9,139.9,71.65,4.148576650604163
276,DMART,4828.3,5023.3,4521.45,3708.55,3096.2,2289.2,4.138211067902379
132,BANSWRAS,182.45,199.7,184.3,173.3,132.2,81.7,4.136752583733074
1201,UNIVASTU,66.05,66.3,61.95,41.45,41.85,31.9,4.132944581461101
602,JUBLINDS,487.8,529.05,513.8,513.6,291.4,215.7,4.132900976083266
630,KHANDSE,17.9,17.5,16.15,17.15,18.75,8.95,4.131216275984078
1121,TATACHEM,892.0,937.5,987.7,829.85,699.8,392.1,4.129504762741372
686,LTI,6829.6,7197.35,6543.5,4982.35,3799.85,3200.45,4.126577496863901
83,ASHIANA,189.95,190.8,178.8,150.25,124.8,92.15,4.119218328851876
799,NEOGEN,1292.05,1290.45,1208.45,927.55,970.3,630.75,4.118853808543899
1105,SURYAROSNI,597.35,627.5,680.6,519.6,481.35,261.05,4.117892602995855
521,INDBANK,21.05,23.1,23.25,22.35,15.8,9.15,4.117178203428864
1205,URJA,7.4,7.2,7.6,6.25,6.85,3.5,4.1157477025898075
715,MANAKSTEEL,29.8,31.65,31.2,33.6,25.1,13.45,4.112289771282178
1017,SGL,14.15,14.4,14.6,12.7,14.75,6.55,4.112122314592121
754,MMFL,834.2,870.2,898.0,718.45,491.15,375.95,4.106495518726284
738,MBLINFRA,19.95,22.85,20.7,18.35,24.15,8.8,4.103898909655973
1237,VINYLINDIA,238.1,256.35,279.5,182.2,152.7,102.7,4.099089740018842
173,BRIGADE,465.7,502.85,448.5,310.7,266.6,218.7,4.093872171360429
588,JKPAPER,211.65,222.05,225.6,242.0,152.8,96.45,4.085729839653933
1069,SPIC,44.55,49.45,48.05,51.15,46.55,19.75,4.083765421799997
657,KSB,1211.8,1238.65,1242.5,1165.8,1027.2,569.25,4.082380844997054
468,HITECHCORP,233.5,252.5,214.1,202.95,183.25,113.2,4.0780851869191945
828,NRBBEARING,152.75,134.25,137.75,123.9,117.0,83.7,4.071665660458167
978,SAIL,107.35,115.45,116.5,119.2,118.75,48.45,4.066985259448382
900,POWERMECH,931.05,985.75,1009.25,844.85,635.2,425.4,4.055671957501744
260,DELTACORP,275.25,304.05,268.7,168.2,176.05,129.6,4.053497957852319
274,DLF,400.45,424.05,413.65,315.2,291.2,187.2,4.051591132597389
289,DYNPRO,534.15,556.0,639.45,536.75,562.75,237.1,4.04887557323311
320,ESABINDIA,2711.85,2606.75,2394.1,1906.2,1839.6,1448.45,4.045283254901567
902,PPL,155.7,158.25,151.85,158.65,168.2,76.55,4.043204952590821
422,GTPL,257.5,275.3,266.05,230.05,146.3,120.35,4.042799299683538
198,CENTEXT,8.3,8.9,9.0,9.15,6.7,3.8,4.0390170182009335
185,CANBK,211.8,227.6,198.6,155.7,149.55,103.8,4.037507649393863
365,GENUSPOWER,63.6,65.1,72.0,58.1,59.7,29.25,4.03465083303793
10,ABB,2099.8,2148.1,1909.3,1696.9,1501.35,1073.75,4.0328660512937144
1184,TWL,94.5,90.3,100.6,93.05,54.8,46.3,4.026912162067028
408,GRASIM,1778.3,1855.85,1713.8,1460.15,1409.4,875.75,4.0264512219517385
225,COMPUSOFT,15.15,15.3,17.1,13.9,9.2,7.05,4.02509716092484
571,JASH,454.8,470.1,486.65,498.25,422.0,214.35,4.023769757376587
905,PRECWIRE,292.45,300.7,256.65,231.0,204.5,153.0,4.023491503034991
906,PREMIERPOL,68.95,73.95,68.5,73.05,50.65,33.1,4.022037661865242
184,CAMS,2977.8,3000.3,3074.65,3183.95,2422.75,1445.15,4.021548577680564
1174,TRITURBINE,166.8,195.75,179.0,125.45,102.55,74.55,4.021375402396184
678,LIKHITHA,334.25,362.8,360.95,330.6,409.15,154.05,4.0170851219121815
518,IIFLSEC,92.8,97.4,102.0,92.7,74.8,43.1,4.015708246070645
1104,SURANAT&P,8.1,8.35,8.9,6.25,5.7,3.8,4.011751187158504
579,JINDALPOLY,955.25,977.95,960.1,936.9,837.25,468.4,4.0111260329853415
748,MINDACORP,156.55,176.85,130.05,124.05,110.95,81.45,4.011019299514602
1159,TIRUMALCHM,224.3,247.0,267.55,179.1,133.85,99.25,4.006394760499768
856,PALASHSECU,72.8,73.05,73.75,71.85,58.85,36.0,4.005918552806103
969,RSYSTEMS,230.2,234.0,216.15,194.75,136.65,117.75,4.003751224653641
667,LAXMIMACH,8815.4,9655.3,8546.7,7834.4,6556.45,4286.95,4.00078429868286
1122,TATACOFFEE,213.85,225.6,218.8,196.6,178.65,103.25,3.996479706979002
349,FSL,169.45,167.9,200.85,184.0,138.95,79.1,3.99512114332136
450,HEMIPROP,133.1,141.9,141.0,127.9,142.3,63.05,3.9929791249506406
461,HINDOILEXP,165.2,182.25,177.7,161.2,99.35,76.65,3.991355054298288
457,HIL,4317.9,4361.95,4912.35,5468.0,4633.8,2037.2,3.9884167785107882
537,INEOSSTYRO,1455.95,1491.55,1587.35,1250.15,1369.45,695.5,3.986738789431011
796,NECCLTD,18.4,18.95,18.8,18.3,11.95,9.05,3.98284882882419
989,SANGHVIMOV,195.95,212.1,190.2,185.8,166.5,96.65,3.981506527252364
633,KIOCL,244.15,260.1,262.95,251.15,223.7,115.7,3.977379739510133
103,AVADHSUGAR,415.25,454.95,423.85,424.1,304.95,199.6,3.972858288119133
791,NBVENTURES,112.0,120.1,116.95,103.65,90.5,53.9,3.968152500838139
1277,ZENITHEXPO,88.5,89.45,86.2,79.1,106.35,45.4,3.9654008832626007
701,MAGADSUGAR,246.1,279.0,289.6,269.05,179.0,110.3,3.9630593407170864
328,FACT,109.0,117.0,120.6,116.2,127.6,51.25,3.962267461939832
640,KMSUGAR,24.25,25.35,25.75,26.3,18.5,11.75,3.9621848551186103
1156,TIMETECHNO,80.85,76.85,71.95,71.45,83.65,45.3,3.960514670708915
983,SALZERELEC,204.35,200.45,156.8,144.95,136.75,125.15,3.9555493658079905
44,ALLSEC,477.75,504.8,453.6,409.65,383.35,245.5,3.9456836755321203
412,GREENPLY,208.3,225.0,202.05,174.85,210.6,104.95,3.9414653602385927
637,KIRLOSIND,1460.75,1517.6,1561.85,1350.85,1507.05,715.0,3.9408156010505646
123,BALRAMCHIN,319.25,330.85,308.95,358.95,296.35,164.6,3.9378279472383113
590,JMA,64.3,67.75,65.8,58.6,48.95,32.0,3.935656138191321
197,CENTENKA,403.65,420.95,434.4,421.75,309.2,197.15,3.935541007567573
243,CYBERTECH,157.5,158.65,168.35,162.0,146.35,78.5,3.9346717017289383
102,AUTOIND,59.2,67.6,55.95,50.8,38.65,29.65,3.9304545418836128
661,KUANTUM,79.9,80.05,75.95,79.15,64.35,42.6,3.925720925537297
1019,SHALPAINTS,111.05,97.5,91.65,93.85,113.6,70.7,3.9213705667971515
1000,SBIN,486.4,506.55,502.95,417.6,413.55,244.25,3.9187174998819483
410,GREAVESCOT,145.15,133.3,132.55,132.45,130.4,83.9,3.913991449661925
587,JKLAKSHMI,623.9,649.5,585.1,703.2,551.45,331.0,3.9117927759458704
910,PRIMESECU,105.9,119.0,114.3,85.6,48.15,50.6,3.909310528232332
1059,SOMICONVEY,43.6,46.0,47.25,47.75,48.55,21.4,3.907960587277938
541,INGERRAND,1188.55,1195.8,1111.25,926.85,997.0,648.1,3.897397507713192
769,MSTCLTD,346.8,370.95,457.15,257.95,268.2,157.8,3.891228664221117
230,CORALFINAC,39.55,41.6,41.95,39.5,27.65,19.8,3.890984935885859
650,KOTARISUG,31.1,33.55,32.3,32.55,38.9,15.55,3.889822961893205
795,NDTV,81.0,82.35,80.75,78.75,79.8,42.6,3.8881109833134726
1271,WORTH,91.35,91.65,94.35,95.8,67.65,47.5,3.8880880699298457
1246,VOLTAMP,1855.1,1802.35,1441.55,1417.5,1207.55,1180.2,3.8879982807934006
707,MAHLOG,731.25,748.9,690.25,742.1,532.2,394.95,3.887331058873511
56,ANDHRSUGAR,604.4,650.65,669.1,512.35,412.15,294.3,3.885906895100192
572,JAYAGROGN,205.65,221.1,236.2,231.35,187.6,98.65,3.8854252500566324
1001,SCHAEFFLER,7563.05,7801.75,7457.5,6999.95,5159.25,3984.15,3.88184228916686
335,FIEMIND,1098.55,1181.9,1158.1,970.1,645.6,549.4,3.8776024873396775
918,PTC,112.6,119.2,129.15,94.55,89.05,54.65,3.8768695688082317
209,CHAMBLFERT,361.05,356.0,330.85,333.4,298.85,203.85,3.8766206907501264
886,PIONEEREMB,52.75,52.45,58.45,61.7,51.8,26.8,3.8764840679488293
1033,SHREEPUSHK,205.85,232.65,212.0,169.95,201.8,101.95,3.874923090915029
1177,TTKPRESTIG,10491.1,11238.85,9461.6,8814.9,8263.25,5745.8,3.868148438964891
766,MPSLTD,693.75,717.7,692.9,757.05,655.9,365.2,3.8675002698494585
756,MMTC,38.85,41.5,45.65,41.6,59.55,18.7,3.864725211004446
82,ASALCBR,543.8,557.2,565.5,429.65,451.7,282.2,3.8645801895138217
458,HINDALCO,442.15,455.9,470.45,420.85,381.0,226.35,3.8630754730967256
896,POLYMED,917.75,926.7,919.7,924.2,1011.95,489.6,3.862711196505667
278,DOLAT,86.55,87.75,85.3,96.6,70.15,46.65,3.856284414344674
599,JSWSTEEL,657.0,661.5,667.8,691.65,682.2,350.2,3.8530955888492056
1131,TATASTEEL,1165.05,1245.45,1296.25,1404.65,1082.15,577.35,3.852156710694608
570,JAMNAAUTO,101.55,104.95,94.05,81.05,84.15,56.3,3.8510784551207076
837,OIL,195.45,221.8,209.45,171.1,134.1,96.15,3.847118860745695
