,SYMBOL
723,UNIVPHOTO
724,STCINDIA
725,MARALOVER
726,TCPLPACK
727,AUTOAXLES
728,DRREDDY
729,UJJIVANSFB
730,IVP
731,SESHAPAPER
732,APOLLOPIPE
733,XCHANGING
734,CHENNPETRO
735,SHANTIGEAR
736,KSL
737,PTC
738,ARSHIYA
739,POWERMECH
740,ROUTE
741,ATFL
742,DLF
743,ESTER
744,UFLEX
745,GMDCLTD
746,POKARNA
747,MOREPENLAB
748,JKIL
749,DICIND
750,AGROPHOS
751,PDMJEPAPER
752,DIAMONDYD
753,PRINCEPIPE
754,GFLLIMITED
755,PODDARMENT
756,GOKULAGRO
757,ALANKIT
758,CONSOFINVT
759,PATELENG
760,COALINDIA
761,INVENTURE
762,DPSCLTD
763,ALOKINDS
764,MAZDA
765,MAXHEALTH
766,GAEL
767,TATAPOWER
768,ELECTHERM
769,LASA
770,TRIGYN
771,SPENCERS
772,BAJAJFINSV
773,TITAN
774,KEYFINSERV
775,MANAKSTEEL
776,REPCOHOME
777,NOVARTIND
778,GNA
779,EMAMIREAL
780,HEG
781,CAREERP
782,BLBLIMITED
783,AVTNPL
784,TATAMETALI
785,CENTURYTEX
786,RAMCOIND
787,SALASAR
788,CHEMFAB
789,DVL
790,IOB
791,CIGNITITEC
792,PVR
793,MAHSCOOTER
794,HCC
795,BHAGYAPROP
796,ANUP
797,ITDCEM
798,IRB
799,CUB
800,SALONA
801,KIRLFER
802,IGL
803,EXCELINDUS
804,JINDALSAW
805,POLYCAB
806,RECLTD
807,LYPSAGEMS
808,TORNTPOWER
809,L&TFH
810,KCP
811,KIOCL
812,FINEORG
813,GEOJITFSL
814,EIHOTEL
815,LGBBROSLTD
816,SNOWMAN
817,SKIPPER
818,RBL
819,ZEELEARN
820,5PAISA
821,FELDVR
822,SARLAPOLY
823,HEMIPROP
824,INOXLEISUR
825,FINPIPE
826,CROMPTON
827,MANGLMCEM
828,BALKRISIND
829,GMMPFAUDLR
830,IOC
831,CLNINDIA
832,RKFORGE
833,EDELWEISS
834,BAJFINANCE
835,NELCAST
836,EXIDEIND
837,BHAGERIA
838,WALCHANNAG
839,DIXON
840,CREDITACC
841,HDFCAMC
842,AMBIKCO
843,PNCINFRA
844,ALLCARGO
845,MMTC
846,AXISBANK
847,BHEL
848,ORIENTPPR
849,KOTAKPSUBK
850,TEXRAIL
851,SHAREINDIA
852,IBMFNIFTY
853,DEN
854,20MICRONS
855,SHREDIGCEM
856,APLLTD
857,HITECH
858,UGARSUGAR
859,VOLTAS
860,JUBLFOOD
861,RVNL
862,TATASTEEL
863,GTPL
864,TCIDEVELOP
865,JSLHISAR
866,PSUBNKBEES
867,GABRIEL
868,TCIFINANCE
869,BALAJITELE
870,INDOCO
871,INDRAMEDCO
872,JSWHL
873,GOLDIAM
874,MSTCLTD
875,TREJHARA
876,PSB
877,SUNDRMBRAK
878,APOLLOTYRE
879,IFCI
880,NIACL
881,PETRONET
882,MADHUCON
883,SASKEN
884,AARTISURF
885,VHL
886,PCJEWELLER
887,TIMESGTY
888,BGRENERGY
889,VGUARD
890,BANARBEADS
891,INDHOTEL
892,RICOAUTO
893,ICICIPRULI
894,KOTHARIPET
895,SMARTLINK
896,GAIL
897,COSMOFILMS
898,TTKPRESTIG
899,PFC
900,APARINDS
901,RAMCOCEM
902,RBLBANK
903,INTENTECH
904,TARMAT
905,NECLIFE
906,CENTEXT
907,NBVENTURES
908,BANCOINDIA
909,NETWORK18
910,BFINVEST
911,PREMIERPOL
912,KOTAKBANK
913,SUPERHOUSE
914,RCF
915,RSSOFTWARE
916,FACT
917,ARMANFIN
918,STAR
919,CENTRALBK
920,KCPSUGIND
921,IGARASHI
922,TEXMOPIPES
923,INFIBEAM
924,KOLTEPATIL
925,KRBL
926,MADHAV
927,WHIRLPOOL
928,CANBK
929,VMART
930,MAHASTEEL
931,CANFINHOME
932,NATHBIOGEN
933,ISFT
934,JAYAGROGN
935,OAL
936,KAMATHOTEL
937,SAIL
938,FIEMIND
939,SORILINFRA
940,EQUITAS
941,ALICON
942,NAM-INDIA
943,ARIES
944,NSIL
945,ANDHRSUGAR
946,NAVINFLUOR
947,GOACARBON
948,VINYLINDIA
949,ONGC
950,HPL
951,SELAN
952,ABFRL
953,LICHSGFIN
954,LIBERTSHOE
955,BEPL
956,VIPULLTD
957,TPLPLASTEH
958,BANKINDIA
959,LINCOLN
960,IDFC
961,VASCONEQ
962,MATRIMONY
963,BPCL
964,ADSL
965,ZENSARTECH
966,SBICARD
967,KPRMILL
968,FSC
969,BANARISUG
970,KOTARISUG
971,NBIFIN
972,ASIANTILES
973,TAKE
974,BOSCHLTD
975,CAMLINFINE
976,HONAUT
977,FEL
978,BRIGADE
979,NAVNETEDUL
980,GEPIL
981,SRHHYPOLTD
982,ACC
983,BATAINDIA
984,BDL
985,GREENPLY
986,AARTIDRUGS
987,BIRLAMONEY
988,SMSPHARMA
989,FILATEX
990,UNICHEMLAB
991,BLUEDART
992,RELAXO
993,SATIA
994,CADILAHC
995,KIRLOSENG
996,MMP
997,ASTERDM
998,HITECHCORP
999,GMRINFRA
1000,KIRIINDUS
1001,MAHINDCIE
1002,DALMIASUG
1003,UBL
1004,WELSPUNIND
1005,DWARKESH
1006,ROSSELLIND
1007,SANGHVIMOV
1008,CAPTRUST
1009,BAJAJELEC
1010,MGL
1011,IPCALAB
1012,SHK
1013,MASFIN
1014,ENIL
1015,AHLUCONT
1016,KHADIM
1017,HINDCOPPER
1018,MANAKSIA
1019,AROGRANITE
1020,CONCOR
1021,AMBUJACEM
1022,BASML
1023,ALPHAGEO
1024,ORIENTCEM
1025,LUPIN
1026,GPTINFRA
1027,ENDURANCE
