,SYMBOL
215,PIIND
216,BAJAJ-AUTO
217,HATSUN
218,ERIS
219,ICICIBANK
220,PRSMJOHNSN
221,ABCAPITAL
222,NILKAMAL
223,KALPATPOWR
224,PEL
225,TATACONSUM
226,DMART
227,ASTERDM
228,HEG
229,GMMPFAUDLR
230,BHEL
231,BALKRISIND
232,BHARATFORG
233,MAZDOCK
234,RITES
235,SOBHA
236,CAPLIPOINT
237,HINDZINC
238,REDINGTON
239,STLTECH
240,JINDALSAW
241,NAM-INDIA
242,CENTRALBK
243,SBILIFE
244,GLAND
245,HCLTECH
246,BANDHANBNK
247,ROUTE
248,ACC
249,TATASTLLP
250,KSCL
251,UNIONBANK
252,VGUARD
253,AXISBANK
254,EQUITASBNK
255,COROMANDEL
256,HINDPETRO
257,GODFRYPHLP
258,COLPAL
259,MAHABANK
260,UBL
261,KARURVYSYA
262,INDOCO
263,CAMS
264,MRPL
265,ASIANPAINT
266,APLAPOLLO
267,ISEC
268,ASTRAL
269,GLAXO
270,GRANULES
271,AUROPHARMA
272,SYNGENE
273,JYOTHYLAB
274,FSL
275,CHOLAHLDNG
276,SJVN
277,SUPREMEIND
278,INDUSINDBK
279,GSPL
280,MARICO
281,NHPC
282,M&MFIN
283,GARFIBRES
284,BAJAJELEC
285,GODREJPROP
286,SUNTV
287,SBICARD
288,ULTRACEMCO
289,AJANTPHARM
290,PNB
291,HAVELLS
292,HDFCBANK
293,OFSS
294,PNCINFRA
295,KAJARIACER
296,NBCC
297,MARUTI
298,HEMIPROP
299,LICHSGFIN
300,DRREDDY
301,STARCEMENT
302,PFC
303,SANOFI
304,MCX
305,JKTYRE
306,TATACOMM
307,RELAXO
308,MUTHOOTFIN
309,ASHOKLEY
310,TORNTPHARM
311,SUDARSCHEM
312,SUNDARMFIN
313,ASHOKA
314,VARROC
315,ENGINERSIN
316,APOLLOTYRE
317,M&M
318,BPCL
319,AEGISCHEM
320,BAYERCROP
321,KRBL
322,MIDHANI
323,GLENMARK
324,HONAUT
325,DHANUKA
326,GUJGASLTD
327,SRTRANSFIN
328,BIRLACORPN
329,JUSTDIAL
330,AARTIIND
331,UCOBANK
332,APLLTD
333,NESTLEIND
334,SUNTECK
335,YESBANK
336,BIOCON
337,KOTAKBANK
338,KEC
339,BERGEPAINT
340,NESCO
341,LALPATHLAB
342,DABUR
343,AIAENG
344,BANKINDIA
345,RECLTD
346,ICICIPRULI
347,KNRCON
348,AMBUJACEM
349,NCC
350,IBREALEST
351,ABBOTINDIA
352,BOSCHLTD
353,SWSOLAR
354,CSBBANK
355,SHREECEM
356,GILLETTE
357,JMFINANCIL
358,COCHINSHIP
359,AAVAS
360,EXIDEIND
361,ICICIGI
362,MRF
363,NATCOPHARM
364,JKLAKSHMI
365,HDFC
366,GODREJIND
367,WELSPUNIND
368,PFIZER
369,RALLIS
370,WESTLIFE
371,HUDCO
372,GICRE
373,ADVENZYMES
374,JCHAC
375,IFBIND
376,3MINDIA
377,HEIDELBERG
378,LUXIND
379,HEROMOTOCO
380,ITI
381,CUB
382,EICHERMOT
383,IDEA
384,CROMPTON
385,IDFCFIRSTB
386,GPPL
387,PETRONET
388,GODREJAGRO
389,IEX
390,DCBBANK
391,EMAMILTD
392,ROSSARI
393,NAUKRI
394,DALBHARAT
395,PNBHOUSING
396,MAHINDCIE
397,BRITANNIA
398,FINCABLES
399,MAHLOG
400,MFSL
401,MGL
402,LUPIN
403,SHILPAMED
404,FDC
405,VALIANTORG
406,HDFCAMC
407,QUESS
408,CASTROLIND
409,IRCON
410,ASTRAZEN
411,EPL
412,NIACL
413,ENDURANCE
414,SEQUENT
415,RAMCOCEM
416,ICIL
417,IOLCP
418,JUBLFOOD
419,CEATLTD
420,HINDUNILVR
421,METROPOLIS
422,AVANTIFEED
423,HDFCLIFE
424,JKCEMENT
425,KANSAINER
426,TASTYBITE
427,ALKYLAMINE
428,IGL
429,WHIRLPOOL
430,BBTC
431,INDUSTOWER
432,THYROCARE
433,RBLBANK
434,AMARAJABAT
435,HATHWAY
436,PGHL
437,SPICEJET
438,IBULHSGFIN
439,ALEMBICLTD
440,GODREJCP
441,AARTIDRUGS
442,BAJAJCON
443,ZYDUSWELL
444,MANAPPURAM
445,EDELWEISS
446,BSE
447,UJJIVANSFB
448,STAR
449,SPANDANA
450,CESC
451,DIXON
452,FRETAIL
453,VAKRANGEE
454,SRF
455,WOCKPHARMA
456,UJJIVAN
457,INDIAMART
458,AFFLE
459,FINPIPE
460,SOLARA
461,IRCTC
462,DBL
463,IPCALAB
464,VAIBHAVGBL
465,TTKPRESTIG
466,DHANI
467,SCHAEFFLER
468,INFIBEAM
469,VTL
