,SYMBOL,tp,wp,mp,tmp,smp,yp,Value
990,THANGAMAYL,349.85,1119.85,1179.7,324.05,1111.85,600.95,1.079617343002623
561,KNRCON,249.5,287.4,286.05,231.2,286.75,201.8,1.0791522491349481
706,NILKAMAL,1303.9,2250.25,2148.85,1208.9,2833.4,1907.85,1.07858383654562
848,SANDESH,624.0,716.7,669.4,578.55,786.05,657.45,1.0785584651283382
318,GATI,57.85,174.45,139.95,53.65,136.15,96.45,1.0782851817334576
888,SHREECEM,20363.95,25260.65,23595.45,18888.15,28901.55,29320.7,1.0781336446396286
339,GNA,269.2,564.7,524.35,249.75,943.45,389.1,1.077877877877878
558,KITEX,102.5,251.45,237.55,95.1,166.35,96.5,1.077812828601472
267,EKC,29.25,224.55,214.05,27.15,112.05,110.7,1.0773480662983426
99,AXISNIFTY,1260.96,186.83,178.04,1172.15,184.22,148.68,1.0757667534018682
860,SCHAEFFLER,4701.75,2011.75,1788.95,4373.85,7558.55,5029.8,1.0749682773757672
477,INOXWIND,35.55,108.75,109.1,33.1,98.0,71.1,1.0740181268882174
701,NHPC,23.95,30.55,28.3,22.3,29.85,23.7,1.0739910313901344
593,LICNFNHGP,127.36,191.35,180.86,118.65,177.81,157.0,1.073409186683523
42,ALPA,16.9,82.0,73.15,15.75,52.05,55.65,1.073015873015873
321,GENUSPOWER,25.05,77.0,63.45,23.35,72.35,45.3,1.0728051391862954
581,LALPATHLAB,1493.95,2803.75,2699.4,1392.75,3676.8,2904.75,1.072661999640998
209,COSMOFILMS,231.7,2066.5,1723.75,216.05,1493.45,634.65,1.0724369358944688
655,MOIL,146.5,188.35,172.15,136.7,163.6,152.65,1.071689831748354
294,FILATEX,39.1,130.4,121.4,36.5,103.5,73.55,1.0712328767123287
255,DTIL,173.0,298.05,251.75,161.55,260.4,249.4,1.070875889817394
487,IRCON,401.95,43.45,41.2,375.4,45.2,87.0,1.0707245604688334
1056,VESUVIUS,1099.0,1044.55,961.25,1026.75,1223.6,1028.5,1.0703676649622595
543,KCPSUGIND,13.75,32.1,27.35,12.85,21.7,14.85,1.0700389105058365
214,CUB,233.95,140.05,120.45,218.65,157.65,158.3,1.0699748456437228
143,BIL,187.0,282.65,279.3,174.9,223.0,194.1,1.069182389937107
334,GLENMARK,347.45,479.15,446.85,325.05,510.45,571.6,1.0689124750038455
515,JKTYRE,74.9,135.95,107.1,70.1,150.4,107.05,1.0684736091298148
870,SETFNIF50,125.81,182.4,173.66,117.77,179.98,144.94,1.0682686592510826
276,ENDURANCE,1081.3,1207.15,1208.05,1012.25,1584.45,1288.45,1.0682143739194863
81,ASPINWALL,138.95,189.6,185.45,130.1,179.5,165.1,1.0680245964642583
604,LUXIND,1284.65,2413.05,2424.6,1203.2,3520.45,1876.75,1.0676944813829787
469,INDRAMEDCO,39.55,66.65,63.2,37.05,78.7,56.75,1.067476383265857
376,HARRMALAYA,57.75,171.8,143.3,54.1,184.75,141.7,1.067467652495379
876,SHALBY,92.7,132.85,123.3,86.85,175.5,123.8,1.067357512953368
24,AEGISCHEM,193.45,228.2,196.7,181.25,227.6,286.65,1.0673103448275862
324,GESHIP,298.95,365.05,361.2,280.2,368.7,288.1,1.066916488222698
983,TECHM,762.3,1448.75,1489.9,714.5,1380.6,983.4,1.0668999300209936
603,LUPIN,763.45,782.05,749.6,715.7,951.6,1089.8,1.0667178985608494
1025,UCALFUEL,133.55,128.45,116.65,125.25,149.15,129.05,1.0662674650698605
173,CARBORUNIV,320.4,806.6,778.65,300.5,887.55,482.75,1.0662229617304493
697,NETF,123.9,184.76,174.52,116.21,215.91,179.9,1.066173306944325
619,MAN50ETF,123.4,184.07,175.42,115.75,181.45,146.29,1.0660907127429806
591,LICNETFN50,125.92,191.07,180.65,118.15,188.17,161.67,1.0657638595006347
23,ADVENZYMES,165.5,301.35,302.7,155.3,388.55,375.4,1.0656793303283967
1041,UTINIFTETF,1292.06,1874.38,1785.15,1212.45,1852.4,1489.49,1.065660439605757
984,TECHNOE,282.3,276.8,239.5,265.0,279.95,299.05,1.0652830188679245
434,ICICINIFTY,128.77,191.47,182.51,120.89,189.09,152.31,1.0651832244188932
994,THYROCARE,549.15,875.15,786.8,515.8,1166.2,1022.1,1.064656843737883
696,NESTLEIND,14785.35,18452.8,17823.4,13889.65,19445.55,17095.65,1.0644868661197366
936,SUDARSCHEM,407.1,538.85,544.45,382.45,658.15,551.1,1.0644528696561644
390,HDFCNIFETF,1279.65,190.57,182.03,1202.24,188.48,151.97,1.064388142134682
28,AHLUCONT,299.25,511.15,384.9,281.25,355.4,286.2,1.064
560,KMSUGAR,7.5,38.65,32.9,7.05,25.55,11.85,1.0638297872340425
253,DRREDDY,2874.55,4430.35,3943.8,2702.25,4880.7,5156.75,1.0637616800814138
292,FEL,21.75,6.35,8.95,20.45,8.95,8.95,1.0635696821515892
752,PFS,13.4,19.5,16.5,12.6,20.3,16.6,1.0634920634920635
112,BALPHARMA,41.2,118.35,109.45,38.75,102.95,71.9,1.063225806451613
124,BAYERCROP,3562.8,4836.55,4377.9,3351.25,5298.05,5162.6,1.0631256993659084
551,KICL,1843.05,1793.75,1575.4,1734.25,2112.0,1417.6,1.0627360530488683
423,ICICI500,160.16,25.39,23.91,150.81,248.54,198.48,1.061998541210795
394,HERCULES,92.85,157.0,138.8,87.45,140.85,112.35,1.0617495711835334
567,KOTAKNIFTY,126.82,188.14,179.21,119.46,185.81,149.71,1.0616105809475975
162,BSLNIFTY,132.83,19.78,18.85,125.14,195.52,157.12,1.0614511746843536
465,INDNIPPON,364.45,470.6,456.5,343.9,350.0,352.25,1.0597557429485316
433,ICICINF100,131.75,195.89,185.73,124.38,192.92,156.28,1.05925389934073
198,COALINDIA,211.35,194.55,176.9,199.85,185.1,124.5,1.057543157368026
738,PAISALO,433.0,802.3,623.95,409.55,892.6,644.7,1.05725796606031
37,ALKEM,2013.9,3472.65,3414.9,1905.1,3980.75,2740.65,1.0571098629993176
335,GMBREW,450.5,723.8,632.65,426.85,612.05,397.1,1.0554058802858146
649,MINDACORP,100.35,227.4,200.7,95.15,127.05,95.95,1.0546505517603781
439,ICIL,46.7,182.4,160.4,44.3,295.85,121.55,1.054176072234763
942,SUNDRMFAST,500.05,855.65,862.4,474.5,914.85,675.65,1.0538461538461539
1071,VOLTAMP,1206.4,2057.5,2020.75,1144.8,1503.5,1060.1,1.0538085255066387
722,OIL,153.05,234.95,234.3,145.25,260.2,116.9,1.0537005163511188
1064,VINYLINDIA,66.15,279.75,253.5,62.8,224.95,114.35,1.0533439490445862
1016,TTKHLTCARE,480.15,811.8,799.8,456.3,671.8,513.0,1.0522682445759368
76,ASHOKA,102.45,92.95,89.65,97.4,98.45,83.95,1.051848049281314
535,KAKATCEM,159.8,260.6,226.15,152.0,238.4,188.1,1.0513157894736842
280,ERIS,474.0,714.5,728.8,451.2,760.55,594.0,1.050531914893617
1077,VTL,992.45,444.5,2755.45,944.9,1852.4,1159.05,1.050322785479945
331,GIPCL,72.0,86.8,77.9,68.6,86.1,72.85,1.0495626822157436
899,SJVN,25.45,28.9,27.75,24.25,28.15,24.85,1.0494845360824743
151,BLUESTARCO,840.85,1153.15,980.4,801.25,910.25,835.05,1.0494227769110764
762,PITTIENG,44.85,330.2,256.2,42.75,153.55,63.8,1.0491228070175438
497,JAGSNPHARM,25.7,328.65,245.8,24.5,156.35,92.75,1.0489795918367346
432,ICICIMCAP,65.45,107.78,100.01,62.4,104.77,83.82,1.0488782051282053
810,RBLBANK,344.85,128.1,133.3,328.85,190.9,174.55,1.048654401702904
699,NFL,26.0,60.6,50.55,24.8,59.55,52.25,1.0483870967741935
663,MRF,66330.3,67782.85,68370.45,63291.55,79375.55,79339.8,1.0480119384025197
841,SAFARI,619.3,967.8,930.2,591.0,869.0,575.1,1.0478849407783417
140,BHARATRAS,6291.7,12582.35,12641.95,6009.7,12154.05,9682.95,1.0469241393081186
1097,XCHANGING,55.8,93.25,85.75,53.3,109.15,61.6,1.0469043151969981
106,BAJFINANCE,4234.75,7366.6,6840.6,4046.05,7668.1,4613.65,1.0466380791141978
256,DVL,71.7,258.15,237.45,68.55,280.7,90.9,1.0459518599562365
155,BPCL,491.55,384.55,356.3,470.1,432.2,408.1,1.045628589661774
892,SHRIRAMCIT,1402.2,1743.15,1581.85,1341.05,2033.25,1430.35,1.0455985981134186
793,QGOLDHALF,1715.05,44.43,44.01,1640.3,1980.1,2040.7,1.0455709321465585
719,OBEROIRLTY,530.65,957.9,926.55,507.6,964.2,533.25,1.0454097714736013
703,NIBL,6.95,26.4,21.1,6.65,18.75,18.9,1.045112781954887
438,ICICISENSX,430.44,648.15,616.23,411.93,642.56,515.94,1.0449348190226495
98,AXISGOLD,3438.1,44.51,44.08,3292.35,39.82,41.08,1.044269290932009
824,RICOAUTO,46.15,36.15,35.75,44.2,47.75,38.85,1.0441176470588234
1018,TTL,39.45,105.6,106.75,37.8,66.05,43.35,1.0436507936507937
869,SETFGOLD,3511.95,45.79,45.18,3367.15,4084.05,4217.95,1.0430037271876809
527,JTEKTINDIA,89.4,81.7,73.45,85.75,106.05,81.8,1.0425655976676385
1067,VISASTEEL,4.9,19.25,18.5,4.7,12.55,6.15,1.0425531914893618
351,GOLDIAM,142.2,157.5,784.6,136.4,931.75,334.0,1.0425219941348973
357,GRAPHITE,303.25,569.3,491.0,290.95,604.55,639.85,1.0422753050352294
804,RAMCOSYS,169.35,363.15,290.9,162.5,480.05,507.6,1.0421538461538462
803,RAMCOIND,190.85,239.9,221.0,183.15,297.5,251.6,1.042042042042042
388,HDFCLIFE,626.05,564.8,517.3,601.15,722.4,685.2,1.0414206104965482
437,ICICIPRULI,482.45,533.8,468.5,463.5,671.85,477.95,1.0408845738942827
54,ANUP,482.85,892.4,846.95,463.9,958.65,563.85,1.0408493209743481
355,GPTINFRA,38.3,80.2,71.45,36.8,83.85,35.1,1.0407608695652173
12,ABSLNN50ET,286.31,44.22,41.16,275.32,433.02,349.0,1.0399171872729915
429,ICICIGOLD,35.35,45.82,45.45,34.0,40.82,41.99,1.0397058823529413
345,GODREJIND,424.55,488.15,489.15,408.4,579.15,515.9,1.0395445641527914
368,GTPL,73.5,213.45,181.6,70.75,254.25,132.05,1.03886925795053
737,PAGEIND,23393.1,44983.9,42354.95,22517.85,31704.9,30248.8,1.0388691637967213
764,PNB,64.35,37.75,35.9,61.95,40.1,33.7,1.0387409200968523
116,BANCOINDIA,107.9,145.9,139.5,103.95,196.8,141.4,1.037999037999038
879,SHANTIGEAR,99.75,186.0,189.8,96.1,164.3,132.05,1.0379812695109263
1035,UNIONBANK,54.8,44.05,40.0,52.8,36.25,32.75,1.0378787878787878
508,JINDRILL,81.4,242.85,222.75,78.45,138.65,89.65,1.0376035691523264
6,AARTIIND,830.75,969.65,859.45,800.7,929.85,1434.7,1.0375296615461471
1043,UTISXN50,306.05,52.49,47.78,295.1,49.29,41.04,1.037106065740427
314,GANECOS,257.0,720.65,720.1,247.85,489.3,524.05,1.0369174904175913
389,HDFCMFGETF,3518.3,45.97,45.46,3393.35,40.76,42.17,1.0368220195382145
505,JCHAC,1918.25,2253.75,1874.55,1850.3,2143.85,2429.15,1.0367237745230504
789,PTL,36.85,34.5,31.9,35.55,46.95,36.0,1.0365682137834038
387,HDFCBANK,1272.1,1514.65,1448.15,1227.45,1594.95,1391.4,1.0363762271375614
592,LICNETFSEN,497.38,636.09,605.99,480.0,637.39,511.99,1.0362083333333334
889,SHREEPUSHK,104.35,283.75,263.1,100.75,222.7,142.0,1.0357320099255583
352,GOLDSHARE,3459.9,44.4,44.05,3341.2,40.85,42.35,1.0355261582664912
161,BSLGOLDETF,3592.1,47.15,46.14,3469.25,4190.5,4327.75,1.0354111119117966
566,KOTAKGOLD,346.4,44.88,43.98,334.7,40.12,412.95,1.0349566776217507
65,ARIES,65.35,159.2,135.9,63.15,148.05,79.95,1.0348376880443388
442,IDBIGOLD,3606.65,4754.0,4729.65,3487.0,4216.9,4299.95,1.0343131631775164
51,ANDHRSUGAR,292.65,163.8,152.6,282.95,616.25,323.05,1.0342816752076338
375,HAL,730.4,1620.2,1462.15,706.3,1354.45,951.35,1.0341214781254424
601,LUMAXIND,1271.8,1015.2,942.7,1230.35,1445.55,1562.3,1.0336896005201772
568,KOTAKNV20,58.56,101.44,97.92,56.66,98.38,79.49,1.0335333568655136
446,IDFNIFTYET,123.0,186.76,177.99,119.01,185.19,149.95,1.0335265944038317
522,JPPOWER,1.55,8.25,7.1,1.5,4.35,2.95,1.0333333333333334
61,APOLLOHOSP,1442.0,4606.15,4943.65,1395.5,4481.6,3269.65,1.0333213901827303
117,BANDHANBNK,508.25,323.8,294.45,491.9,283.0,309.15,1.0332384631022566
178,CEATLTD,988.85,1124.45,995.15,957.1,1321.7,1404.7,1.0331731271549471
849,SANDHAR,249.9,236.3,215.3,241.9,275.8,194.15,1.0330715171558496
419,HUDCO,36.05,37.35,34.3,34.9,45.05,40.95,1.0329512893982808
650,MINDAIND,351.85,957.3,1016.25,340.7,738.7,523.55,1.0327267390666277
958,SYNGENE,320.15,648.35,572.15,310.05,599.9,598.1,1.032575391065957
794,QUESS,484.65,703.25,579.0,469.55,916.2,541.7,1.0321584495793845
311,GALLANTT,29.1,70.6,64.75,28.2,75.2,48.3,1.0319148936170213
872,SETFNN50,291.83,452.32,420.86,282.85,439.26,353.8,1.031748276471628
748,PETRONET,267.95,201.05,204.9,259.9,238.55,219.85,1.0309734513274336
130,BEML,984.0,1857.15,1533.85,954.7,1433.5,1163.6,1.0306902691945112
2,3MINDIA,21304.7,21440.7,19679.15,20671.05,24832.5,26511.65,1.0306539822602143
64,APTECHT,161.5,369.2,337.25,156.7,307.0,198.1,1.03063178047224
1034,UNIENTER,71.85,139.35,139.35,69.75,125.95,74.25,1.0301075268817204
792,PVR,1898.4,1880.35,1723.2,1843.2,1599.35,1077.05,1.0299479166666667
980,TCS,2161.7,3685.65,3655.9,2099.3,3775.55,3144.55,1.0297241937788786
328,GICRE,226.4,125.9,122.3,219.9,145.05,203.45,1.0295588904047295
798,RAIN,98.6,194.85,183.25,95.8,240.9,160.7,1.0292275574112735
310,GALAXYSURF,1500.0,3062.5,2887.5,1457.45,3293.1,2582.6,1.0291948265806716
435,ICICINV20,57.33,100.1,96.37,55.71,96.71,76.97,1.0290791599353797
940,SUNDARMHLD,74.45,75.65,73.55,72.35,75.2,71.6,1.029025570145128
279,EQUITAS,106.8,119.4,107.6,103.8,121.0,76.15,1.0289017341040463
530,JUNIORBEES,293.75,458.3,426.2,285.54,444.29,357.82,1.0287525390488197
157,BRITANNIA,3027.8,3347.9,3313.65,2944.15,3948.95,3729.9,1.028412275189783
436,ICICINXT50,28.65,44.45,41.32,27.86,43.28,34.7,1.0283560660445081
611,MAHESHWARI,226.75,103.4,78.45,220.55,101.3,106.9,1.0281115393334843
1029,UGARSUGAR,13.05,79.2,67.9,12.7,29.0,17.15,1.0275590551181104
924,SPLIL,33.7,66.05,56.85,32.8,46.85,33.05,1.027439024390244
729,ORIENTBELL,133.05,571.05,524.75,129.5,356.95,209.3,1.0274131274131275
577,KSCL,508.55,604.15,522.25,495.15,579.1,585.95,1.0270625063112189
32,AKZOINDIA,1971.15,1914.8,1965.15,1919.8,2284.35,2208.85,1.026747577872695
977,TCIEXP,742.35,1892.0,1770.4,723.1,1543.4,833.35,1.026621490803485
235,DELTAMAGNT,40.95,98.15,72.05,39.9,51.95,26.55,1.0263157894736843
705,NIITLTD,93.75,652.1,475.95,91.35,372.3,171.6,1.026272577996716
945,SUNTECK,416.2,488.3,470.15,405.65,481.65,275.45,1.0260076420559596
84,ASTRAL,1176.9,2060.4,2039.25,1147.85,2160.4,1668.45,1.0253081848673609
1093,WIPRO,245.8,583.65,598.25,239.8,634.1,470.1,1.025020850708924
354,GPPL,88.25,91.95,81.65,86.1,110.6,96.65,1.0249709639953544
221,DABUR,458.4,556.95,564.7,447.25,617.05,569.0,1.0249301285634431
238,DHANBANK,14.45,13.65,12.65,14.1,16.15,13.7,1.0248226950354609
1074,VSSL,70.85,255.05,239.55,69.15,238.8,163.1,1.024584237165582
564,KOTAKBANK,1684.35,1784.5,1760.5,1644.45,2005.5,1697.7,1.024263431542461
1060,VIDHIING,63.55,478.75,381.25,62.05,362.9,180.4,1.024174053182917
720,OCCL,1034.9,897.05,801.35,1010.75,1060.05,871.05,1.023893148651991
481,INVENTURE,15.15,3.85,4.1,14.8,2.7,24.6,1.0236486486486487
274,EMKAY,69.9,117.25,107.3,68.3,113.7,66.0,1.0234260614934116
821,RESPONIND,92.9,172.85,177.55,90.8,122.5,159.0,1.0231277533039649
652,MIRZAINT,56.6,194.5,163.8,55.35,59.25,43.85,1.022583559168925
115,BANARISUG,1175.75,2630.3,2376.35,1150.1,2196.8,1612.8,1.0223024084862187
694,NEOGEN,356.95,1663.8,1602.0,349.6,1238.55,873.5,1.0210240274599542
163,BSOFT,70.7,489.6,442.5,69.25,409.65,245.05,1.0209386281588448
1002,TIRUMALCHM,71.65,295.55,224.15,70.2,304.75,87.05,1.0206552706552707
153,BOMDYEING,79.35,106.5,100.25,77.75,93.75,66.0,1.0205787781350482
927,SRHHYPOLTD,105.55,455.5,502.8,103.45,329.8,240.05,1.0202996616723055
360,GREENLAM,902.75,365.6,375.3,884.85,1374.65,979.9,1.0202294174153812
193,CHOLAHLDNG,499.65,648.1,594.7,489.85,688.25,562.9,1.0200061243237726
53,ANSALAPI,5.15,16.15,14.7,5.05,9.0,6.05,1.0198019801980198
677,NATCOPHARM,593.45,837.25,839.25,581.95,891.55,893.25,1.0197611478649369
493,IVZINNIFTY,1269.0,1947.1,1846.6,1245.0,1924.55,1537.3,1.0192771084337349
358,GRASIM,743.65,1771.25,1604.05,730.1,1669.45,1291.9,1.018559101492946
687,NCC,56.0,68.7,61.4,55.05,82.45,74.95,1.0172570390554043
123,BATAINDIA,1751.55,1967.5,1911.5,1722.2,1778.15,1297.65,1.01704215538265
917,SPAL,203.2,382.35,387.7,199.8,340.4,145.45,1.017017017017017
303,FOSECOIND,1306.75,1437.9,1296.45,1285.25,1470.05,1204.4,1.0167282629838552
819,REPCOHOME,317.25,193.45,192.75,312.4,313.35,309.1,1.0155249679897569
317,GARFIBRES,1203.5,3071.95,2678.05,1185.35,3335.65,2620.95,1.0153119331842917
991,THEINVEST,118.0,110.1,106.8,116.25,108.05,90.75,1.0150537634408603
882,SHILPAMED,282.1,455.05,413.8,278.0,556.9,403.75,1.014748201438849
156,BRIGADE,218.5,506.85,479.0,215.35,410.0,246.8,1.0146273508242396
281,ESABINDIA,1290.3,3218.5,3356.6,1272.35,2196.45,1826.15,1.014107753369749
627,MANINDS,43.4,97.4,80.95,42.8,110.0,78.3,1.014018691588785
186,CERA,2697.55,4708.5,4603.65,2660.9,5260.6,3905.0,1.0137735352700215
857,SBIETFQLTY,100.0,153.47,149.05,98.66,155.78,125.69,1.0135819987837016
89,ATUL,4050.8,9966.45,9913.8,3996.8,9462.55,7591.75,1.0135108086469176
475,INGERRAND,653.5,1606.65,1467.85,644.9,981.7,679.3,1.0133354008373392
52,ANIKINDS,7.6,30.85,33.2,7.5,17.7,14.2,1.0133333333333332
716,NTPC,119.05,152.05,132.75,117.5,141.85,99.05,1.013191489361702
938,SUNCLAYLTD,2105.1,3687.4,3598.55,2078.2,3421.55,2878.6,1.0129438937542103
79,ASIANPAINT,1784.95,3206.25,3042.0,1762.15,3244.65,2553.65,1.0129387396078653
776,PPL,70.85,172.75,171.15,69.95,158.75,122.5,1.0128663330950678
367,GSPL,219.5,283.95,262.5,216.95,316.0,248.6,1.011753860336483
3,5PAISA,192.5,381.35,312.7,190.3,458.35,394.9,1.0115606936416184
431,ICICILOVOL,92.05,139.99,135.25,91.0,144.16,117.5,1.0115384615384615
135,BGRENERGY,35.5,89.65,92.1,35.1,65.6,41.9,1.0113960113960114
1055,VENUSREM,22.4,328.75,317.2,22.15,452.0,320.95,1.0112866817155757
900,SKFINDIA,2175.45,3498.45,3282.25,2151.4,3091.25,2155.6,1.011178767314307
1040,UTINEXT50,288.0,45.69,42.25,285.0,44.27,35.05,1.0105263157894737
94,AVADHSUGAR,277.55,745.9,747.75,274.75,423.95,200.65,1.0101910828025478
44,AMARAJABAT,724.35,573.85,581.65,717.6,749.8,800.85,1.0094063545150502
288,FCL,26.9,192.2,161.75,26.65,126.35,68.8,1.0093808630393997
935,SUBROS,253.65,345.35,333.35,251.3,328.5,291.35,1.009351372861122
868,SETF10GILT,185.7,200.04,202.6,184.0,205.86,203.37,1.0092391304347825
184,CENTURYPLY,160.6,663.5,653.75,159.2,472.65,338.9,1.0087939698492463
540,KARURVYSYA,60.25,52.15,47.15,59.75,47.9,52.25,1.00836820083682
904,SMLISUZU,562.4,720.7,499.3,557.75,563.5,457.35,1.0083370685791124
204,CONSOFINVT,37.35,159.6,148.9,37.05,140.5,53.8,1.008097165991903
590,LICNETFGSC,20.85,22.27,22.19,20.69,23.16,21.72,1.0077332044465925
365,GSCLCEMENT,17.3,45.4,42.7,17.2,49.25,33.25,1.005813953488372
1004,TNPETRO,36.65,117.55,100.1,36.45,130.2,67.0,1.0054869684499312
473,INFRABEES,338.58,543.84,502.76,336.88,522.98,409.45,1.0050463072904299
336,GMDCLTD,61.55,218.15,163.4,61.25,74.95,53.05,1.0048979591836735
788,PTC,56.55,96.7,82.95,56.3,115.85,83.55,1.0044404973357015
50,ANANTRAJ,34.0,67.8,66.6,33.85,75.9,49.95,1.0044313146233381
287,FACT,39.65,137.45,130.6,39.5,127.85,105.0,1.0037974683544304
799,RAJESHEXPO,669.35,648.2,713.9,666.85,587.0,495.15,1.0037489690335157
767,PNCINFRA,191.65,258.4,244.8,190.95,382.85,236.3,1.0036658811207124
802,RAMCOCEM,754.65,812.35,749.85,751.9,984.65,966.7,1.0036574012501662
813,REDINGTON,117.8,153.45,147.4,117.45,139.4,175.65,1.0029799914857385
976,TCIDEVELOP,384.3,334.1,302.65,383.6,374.35,300.65,1.0018248175182483
486,IRB,74.5,257.8,225.15,74.4,203.6,103.95,1.0013440860215053
626,MANGLMCEM,283.55,397.45,388.4,283.25,463.35,274.3,1.0010591350397176
709,NLCINDIA,57.15,71.1,62.65,57.1,61.35,46.75,1.000875656742557
775,PPAP,192.2,213.95,221.3,192.1,243.5,187.15,1.0005205622071838
559,KKCL,999.35,217.2,209.3,999.0,913.35,833.65,1.0003503503503504
430,ICICILIQ,1000.0,999.99,999.99,999.99,1000.0,999.99,1.000010000100001
443,IDEA,6.15,11.2,10.3,6.15,11.9,8.45,1.0
895,SIGIND,22.2,43.6,42.7,22.2,44.45,27.45,1.0
597,LIQUIDETF,999.99,1000.0,999.99,1000.0,999.99,1000.0,0.99999
596,LIQUIDBEES,999.99,1000.0,999.99,1000.0,1000.0,1000.0,0.99999
252,DREDGECORP,333.05,344.5,330.8,333.1,356.0,345.55,0.9998498949264485
939,SUNDARMFIN,1630.8,2075.4,1848.6,1631.5,2450.15,2273.95,0.9995709469813056
169,CANFINHOME,393.05,658.25,600.35,393.25,686.8,512.4,0.9994914176732359
616,MAHSEAMLES,378.15,594.05,559.8,378.35,316.45,268.85,0.9994713889255978
973,TATASTLLP,399.35,805.15,743.9,399.65,905.3,836.15,0.9992493431752785
768,PODDARMENT,161.9,321.15,277.05,162.05,349.4,211.15,0.9990743597655044
449,IFBIND,668.7,994.45,880.35,669.55,1189.65,1025.8,0.9987304906280339
684,NBCC,34.85,40.4,38.6,34.9,48.7,39.75,0.9985673352435531
70,ARVSMART,85.95,217.85,204.15,86.1,175.75,95.35,0.9982578397212545
1039,USHAMART,27.0,140.65,107.7,27.05,85.75,36.75,0.9981515711645101
1009,TPLPLASTEH,126.7,155.4,122.2,127.05,192.15,186.95,0.997245179063361
250,DONEAR,30.05,59.6,57.85,30.15,57.3,27.95,0.9966832504145937
344,GODREJCP,684.55,811.65,747.25,687.3,1029.9,725.65,0.9959988360250255
15,ACE,74.25,231.05,215.3,74.55,258.15,148.05,0.9959758551307848
796,RADICO,313.5,910.2,899.25,315.0,881.0,513.55,0.9952380952380953
726,ONWARDTEC,62.15,397.55,356.2,62.45,227.55,110.45,0.9951961569255403
127,BDL,294.45,716.15,555.1,295.9,382.95,330.15,0.9950996958431904
232,DEEPAKFERT,97.2,602.05,544.4,97.7,407.35,228.9,0.9948822927328557
454,IGPL,167.95,760.2,700.0,168.85,742.15,446.45,0.9946698252887177
160,BSL,27.95,114.4,112.85,28.1,63.15,33.3,0.994661921708185
322,GEOJITFSL,27.9,69.2,63.15,28.05,76.4,45.6,0.9946524064171123
266,EIMCOELECO,296.6,356.95,321.4,298.2,412.4,336.0,0.9946344735077131
925,SREEL,177.55,183.45,184.2,178.6,184.95,139.75,0.9941209406494962
539,KANSAINER,521.65,464.2,448.6,524.95,633.25,548.4,0.993713687017811
1073,VRLLOG,274.95,492.9,442.7,276.7,381.95,213.2,0.9936754607878568
361,GREENPLY,159.45,225.15,178.45,160.6,181.05,197.75,0.9928393524283935
192,CHOLAFIN,305.5,741.75,697.4,307.8,564.25,538.75,0.9925276153346329
1104,ZOTA,186.45,314.1,321.95,187.9,391.15,161.45,0.9922831293241084
181,CENTRALBK,17.9,20.35,18.5,18.05,22.15,16.25,0.9916897506925206
883,SHIVAMAUTO,22.9,33.15,28.15,23.1,22.1,15.9,0.9913419913419912
350,GOLDENTOBC,28.15,113.3,99.75,28.4,149.6,39.55,0.9911971830985915
691,NECCLTD,5.25,33.2,19.9,5.3,18.45,7.85,0.9905660377358491
190,CHAMBLFERT,152.25,464.75,402.2,153.8,338.95,216.45,0.9899219765929779
1053,VEDL,152.45,430.3,373.35,154.15,287.65,226.1,0.9889717807330521
248,DMART,1838.35,4146.25,4169.55,1860.6,4250.2,2778.25,0.9880414919918306
615,MAHSCOOTER,4449.15,3909.4,3415.8,4503.0,4653.95,3367.1,0.9880413057961358
1008,TORNTPOWER,284.0,542.55,486.1,287.5,505.05,377.75,0.9878260869565217
612,MAHINDCIE,164.75,202.75,178.65,166.8,236.15,151.75,0.9877098321342925
187,CESC,736.8,85.9,74.5,746.05,91.55,583.45,0.9876013672005898
671,MURUDCERA,15.9,28.25,25.55,16.1,25.35,19.0,0.9875776397515528
424,ICICIB22,34.39,51.48,47.65,34.83,45.35,34.07,0.9873672121734138
894,SIEMENS,1496.7,2518.6,2359.2,1516.05,2129.4,1795.9,0.9872365687147522
121,BASF,988.25,2887.05,2850.0,1001.9,3427.75,2020.15,0.9863758858169478
1048,VARDHACRLC,34.6,58.9,51.4,35.1,63.0,34.55,0.9857549857549858
638,MAYURUNIQ,209.05,391.5,374.3,212.1,463.15,398.7,0.9856199905704857
967,TATAINVEST,807.95,1495.95,1369.5,820.3,1367.0,981.8,0.9849445324881142
210,CPSEETF,23.46,36.26,32.99,23.83,30.52,21.74,0.984473352916492
954,SWANENERGY,108.1,268.85,185.3,109.85,128.2,128.55,0.9840691852526172
36,ALICON,370.15,719.15,719.55,376.2,764.65,426.95,0.9839181286549707
572,KPITTECH,93.7,615.3,576.75,95.3,341.75,192.9,0.9832109129066108
606,M&MFIN,322.45,175.05,152.8,328.0,185.2,170.4,0.9830792682926829
881,SHARIABEES,255.58,446.42,444.16,260.0,449.94,367.94,0.9830000000000001
672,MUTHOOTCAP,539.9,282.05,284.45,549.4,395.55,365.45,0.982708409173644
179,CENTENKA,179.45,616.95,560.05,182.65,445.5,246.3,0.9824801532986586
662,MPSLTD,470.6,629.85,619.05,479.05,666.35,620.85,0.9823609226594301
873,SFL,1266.5,3806.65,3379.85,1289.25,2338.3,2034.95,0.9823540818305216
407,HINDZINC,209.65,338.75,309.95,213.45,311.6,284.4,0.9821972358866246
