,SYMBOL,tp,wp,mp,tmp,smp,yp,Value
905,VEDL,216.15,430.3,378.45,172.05,374.75,226.1,1.2563208369659982
760,SHREEPUSHK,166.5,283.75,264.25,132.9,236.1,142.0,1.252821670428894
690,RATNAMANI,679.45,2445.0,2195.05,543.1,2222.0,1922.0,1.2510587368808692
507,MAANALU,77.5,144.35,134.15,62.0,143.0,162.6,1.25
953,ZUARI,227.65,182.85,137.2,182.35,124.65,87.55,1.2484233616671236
701,REMSONSIND,50.5,197.3,199.5,40.5,243.1,145.35,1.2469135802469136
25,AKSHOPTFBR,24.05,11.85,11.25,19.35,9.1,6.0,1.242894056847545
780,SONATSOFTW,193.4,799.95,777.7,156.05,925.6,580.15,1.2393463633450816
532,MAXVIL,61.95,109.7,110.15,50.2,143.1,55.35,1.2340637450199203
568,MUTHOOTCAP,215.55,282.05,283.5,174.85,407.05,365.45,1.2327709465255934
764,SHYAMCENT,7.9,29.95,19.6,6.45,13.9,5.35,1.2248062015503876
162,CHAMBLFERT,71.05,464.75,418.15,58.25,385.55,216.45,1.2197424892703863
40,AMRUTANJAN,527.85,881.5,840.65,433.7,971.6,620.85,1.2170855430020753
665,PRECOT,68.0,340.0,337.4,56.2,254.9,103.0,1.2099644128113878
904,VASWANI,9.25,21.2,21.95,7.65,18.8,9.6,1.2091503267973855
911,VHL,1770.0,3865.1,3639.3,1463.9,3171.25,1618.05,1.2090989821709133
15,ADANIPOWER,30.05,220.95,125.1,24.9,123.2,87.15,1.206827309236948
341,HILTON,17.95,35.6,28.45,14.9,13.75,11.6,1.2046979865771812
679,RAIN,54.9,194.85,184.85,45.6,252.0,160.7,1.2039473684210527
137,BROOKS,132.5,94.85,90.05,110.15,135.75,71.75,1.2029051293690423
774,SMARTLINK,101.5,131.1,122.95,84.4,114.25,81.35,1.20260663507109
286,GNFC,213.6,883.05,759.3,177.7,483.0,307.15,1.2020258863252673
138,BSL,75.0,114.4,118.45,62.45,81.1,33.3,1.2009607686148918
438,JSLHISAR,89.55,389.85,355.55,74.6,329.9,148.65,1.200402144772118
548,MMTC,52.8,51.55,47.45,44.1,51.15,38.7,1.1972789115646258
372,IGPL,231.7,760.2,714.6,193.65,854.9,446.45,1.1964885101988123
925,VSSL,91.9,255.05,238.95,77.0,265.7,163.1,1.1935064935064936
541,MGL,787.85,828.8,768.55,660.15,1069.35,1076.35,1.1934408846474287
177,COROMANDEL,292.45,833.2,849.45,246.0,857.35,737.3,1.188821138211382
345,HINDOILEXP,64.7,196.0,213.85,54.55,190.6,95.05,1.1860678276810266
142,CAMLINFINE,100.65,143.75,146.05,84.9,185.5,137.2,1.185512367491166
713,RPPINFRA,231.45,50.3,47.45,195.3,63.85,57.35,1.1850998463901687
384,INDOTECH,215.25,231.8,221.6,181.85,170.5,89.85,1.183667858124828
819,SYNGENE,561.85,648.35,592.3,474.85,613.15,598.1,1.183215752342845
19,ADVENZYMES,1983.05,301.35,300.55,1677.6,395.45,375.4,1.182075584167859
736,SASKEN,402.75,956.6,945.55,341.05,1408.45,945.55,1.1809118897522357
684,RAMCOIND,194.05,239.9,223.15,164.4,299.25,251.6,1.180352798053528
371,IGL,918.25,383.3,391.95,778.1,509.0,504.2,1.1801182367304974
6,ABAN,230.6,54.55,50.4,195.8,66.05,28.55,1.177732379979571
155,CENTUM,592.0,519.75,424.2,503.45,549.5,372.45,1.1758863839507399
657,POLYPLEX,368.3,2697.8,2155.8,313.25,1932.45,880.4,1.1757382282521949
676,QUESS,657.05,703.25,564.6,559.1,939.35,541.7,1.175192273296369
2,A2ZINFRA,41.65,12.05,10.35,35.45,4.85,4.0,1.1748942172073342
35,ALMONDZ,13.8,111.3,102.2,11.75,134.7,26.9,1.1744680851063831
259,GAIL,439.2,162.15,151.3,374.65,161.35,134.4,1.172294141198452
73,AURIONPRO,140.15,343.1,288.6,119.7,218.25,174.95,1.1708437761069341
945,WSTCSTPAPR,131.95,358.1,307.2,112.7,271.2,187.7,1.170807453416149
504,LUXIND,738.3,2413.05,2414.4,632.7,3728.7,1876.75,1.1669037458511142
606,NMDC,123.4,174.45,151.3,105.8,157.55,137.6,1.166351606805293
13,ADANIENT,76.55,2170.95,1819.65,65.7,1615.5,1142.75,1.1651445966514458
841,TECHM,488.9,1448.75,1493.5,419.85,1479.65,983.4,1.1644634988686435
482,KRBL,298.45,228.4,204.05,256.3,317.9,176.1,1.1644557159578617
752,SHARDACROP,444.2,705.25,556.6,382.1,315.1,284.25,1.1625228997644594
671,PTL,140.2,34.5,31.75,120.6,50.75,36.0,1.1625207296849087
92,BALRAMCHIN,125.25,511.05,479.35,107.75,390.05,250.45,1.1624129930394431
800,SUNCLAYLTD,2993.85,3687.4,3620.45,2578.3,3720.8,2878.6,1.1611720901369118
122,BIGBLOC,52.95,119.75,76.85,45.7,142.2,81.15,1.1586433260393874
514,MAHSEAMLES,240.45,594.05,558.5,208.3,516.55,268.85,1.1543446951512242
693,RBLBANK,335.1,128.1,136.45,291.2,198.05,174.55,1.1507554945054945
813,SUTLEJTEX,801.85,81.6,75.1,697.1,68.4,38.35,1.150265385167121
918,VISASTEEL,16.85,19.25,17.65,14.65,13.75,6.15,1.1501706484641638
655,POKARNA,906.3,716.95,671.4,789.75,556.25,235.4,1.1475783475783474
854,TIL,260.75,135.3,107.9,227.4,172.5,156.6,1.1466578715919085
508,MADHAV,60.3,54.75,51.9,52.6,60.55,45.3,1.1463878326996197
677,QUICKHEAL,250.9,198.05,187.1,218.95,232.1,190.55,1.1459237268782827
483,KSCL,409.7,604.15,551.35,358.15,553.2,585.95,1.1439341058215833
110,BEML,1000.6,1857.15,1555.35,876.05,1639.05,1163.6,1.1421722504423264
900,VAKRANGEE,273.7,35.45,32.7,239.65,43.5,53.2,1.142082203213019
313,GUJALKALI,345.8,912.9,740.2,302.8,815.35,414.5,1.142007926023778
322,HBLPOWER,36.25,65.45,64.4,31.8,58.0,30.95,1.139937106918239
560,MRPL,98.2,50.4,41.2,86.4,52.5,37.0,1.136574074074074
579,NAVINFLUOR,2526.65,4095.45,4087.4,2223.3,3866.7,3013.0,1.1364413259569108
901,VARDHACRLC,47.3,58.9,52.4,41.65,67.7,34.55,1.1356542617046819
323,HCC,39.7,18.35,16.7,35.0,11.6,7.4,1.1342857142857143
572,NAHARCAP,92.0,600.15,602.6,81.25,287.95,89.55,1.1323076923076922
128,BLISSGVS,155.75,83.75,73.4,137.6,110.35,96.9,1.1319040697674418
202,DHAMPURSUG,130.7,549.1,522.85,115.5,331.2,205.9,1.1316017316017315
850,THYROCARE,693.25,875.15,780.25,613.1,1162.75,1022.1,1.1307290817158702
615,OIL,452.1,234.95,219.9,400.1,235.55,116.9,1.1299675081229692
613,OCCL,768.95,897.05,806.55,680.65,1075.9,871.05,1.1297289355762874
172,COMPINFO,203.9,35.5,34.5,180.5,26.4,15.3,1.129639889196676
439,JSWHL,1345.15,4316.85,4143.7,1191.7,4736.5,3886.5,1.1287656289334564
258,GAEL,89.2,261.4,251.65,79.1,178.85,127.6,1.1276864728192162
239,EXCELINDUS,347.15,1532.55,1640.8,307.85,1083.6,799.4,1.1276595744680848
426,JKIL,204.35,189.05,168.1,181.9,175.2,178.9,1.1234194612424409
935,WELINV,84.15,306.55,292.65,75.0,319.6,395.0,1.122
922,VOLTAMP,887.7,2057.5,2034.4,791.75,1475.5,1060.1,1.121187243448058
451,KAMDHENU,68.5,242.8,202.35,61.1,258.95,143.5,1.1211129296235678
16,ADFFOODS,140.3,816.95,723.8,125.15,949.05,881.2,1.1210547343188175
324,HCG,247.5,290.15,254.65,221.05,254.6,169.5,1.119656186383171
353,HONDAPOWER,1503.55,1263.4,1268.7,1343.7,1403.6,931.2,1.1189625660489693
224,ELECTCAST,23.25,44.15,39.6,20.8,36.9,29.8,1.1177884615384615
458,KEC,140.45,397.85,402.45,125.95,461.1,417.9,1.1151250496228662
610,NTPC,164.75,152.05,132.9,148.0,149.55,99.05,1.1131756756756757
872,TTKPRESTIG,5732.95,835.3,860.0,5156.95,8822.65,7523.65,1.1116939276122515
278,GIPCL,95.7,86.8,76.95,86.1,99.8,72.85,1.1114982578397214
28,ALBERTDAVD,341.3,598.55,541.5,307.45,632.35,432.85,1.110099203122459
827,TATACOMM,627.6,1349.3,1157.35,565.65,1460.25,1128.6,1.109520021214532
949,ZEELEARN,39.05,14.65,13.2,35.2,14.25,10.05,1.1093749999999998
513,MAHSCOOTER,1612.15,3909.4,3435.15,1454.6,4771.35,3367.1,1.1083115633163758
581,NAVNETEDUL,110.7,107.7,87.55,99.9,111.45,74.15,1.1081081081081081
734,SARDAEN,220.2,1146.65,1084.8,198.9,853.7,436.35,1.1070889894419305
664,PRECAM,155.85,145.5,142.65,140.8,107.4,42.9,1.1068892045454544
111,BEPL,22.35,140.2,134.55,20.2,202.1,157.7,1.1064356435643565
109,BEL,1375.05,239.6,209.4,1244.75,217.15,124.3,1.1046796545491062
589,NECCLTD,42.95,33.2,23.85,38.9,20.75,7.85,1.1041131105398458
4,AARTIIND,684.95,969.65,891.6,620.65,1156.55,1434.7,1.103601063401273
368,IFBIND,456.7,994.45,996.7,414.25,1170.1,1025.8,1.1024743512371755
697,REFEX,15.65,135.9,124.85,14.2,144.7,102.9,1.102112676056338
499,LTI,680.05,6153.2,6113.85,617.95,5905.85,3969.25,1.1004935674407312
908,VESUVIUS,1097.25,1044.55,1000.15,997.35,1188.9,1028.5,1.1001654384117912
17,ADORWELD,293.15,652.05,639.55,266.55,710.85,351.5,1.09979365972613
817,SWARAJENG,1302.35,1439.65,1379.05,1184.35,1754.75,1370.2,1.0996327099252754
556,MOTILALOFS,520.65,914.5,892.25,473.5,907.65,582.7,1.0995776135163675
147,CAREERP,112.15,122.45,115.9,102.0,154.9,119.3,1.0995098039215687
749,SHAKTIPUMP,139.45,536.05,521.45,127.05,797.35,485.9,1.097599370326643
204,DHANUKA,734.6,761.7,727.45,669.35,825.4,714.3,1.0974826324045717
314,GUJAPOLLO,135.25,211.75,213.9,123.3,210.7,209.65,1.096918085969181
592,NESCO,1919.35,591.7,527.7,1752.8,657.95,469.3,1.095019397535372
348,HINDZINC,255.4,338.75,310.05,233.35,387.65,284.4,1.0944932504821085
515,MAITHANALL,290.45,1452.4,1386.45,265.7,1178.05,714.8,1.0931501693639443
185,CYBERTECH,80.9,182.5,176.65,74.1,173.5,121.8,1.0917678812415657
320,HATSUN,363.4,1090.85,1192.3,333.2,1479.2,745.9,1.0906362545018007
845,TFCILTD,52.3,67.8,60.2,48.0,72.7,57.2,1.0895833333333333
377,INDIAGLYCO,134.15,1057.55,876.95,123.15,911.85,423.5,1.0893219650832318
878,TWL,123.25,107.1,96.4,113.25,98.5,46.4,1.0883002207505519
791,SRHHYPOLTD,130.0,455.5,487.5,119.5,347.95,240.05,1.0878661087866108
557,MPHASIS,565.25,3161.15,3106.9,519.65,3356.7,1657.65,1.0877513711151736
5,AARVEEDEN,80.2,27.05,25.4,73.75,26.7,19.7,1.087457627118644
89,BALKRISIND,1102.5,2116.5,2132.5,1013.9,2609.85,1690.8,1.0873853437222607
284,GMDCLTD,91.5,218.15,164.4,84.15,77.35,53.05,1.087344028520499
127,BIRLAMONEY,26.8,66.6,63.7,24.65,65.8,39.55,1.0872210953346857
460,KEI,123.85,1275.75,1131.55,114.1,997.6,495.0,1.0854513584574934
253,FORTIS,180.85,271.9,254.45,167.0,262.7,207.9,1.0829341317365269
868,TRIL,338.2,36.95,34.8,312.4,30.8,17.05,1.0825864276568502
417,JBMA,231.2,514.95,461.65,213.65,619.9,342.05,1.0821436929557686
545,MINDTREE,521.65,4303.2,3986.85,482.15,4706.4,2042.0,1.0819247122264855
789,SREINFRA,74.1,6.05,6.2,68.5,5.6,6.0,1.0817518248175182
403,ISFT,422.7,196.3,203.1,390.85,141.5,88.45,1.081489062300115
857,TIMKEN,597.2,2147.4,2198.75,552.4,1792.35,1361.7,1.0811006517016657
88,BALAMINES,321.15,3403.9,3112.25,297.45,4485.1,1848.65,1.0796772566817951
766,SILINV,109.9,361.45,355.8,102.0,331.85,178.6,1.0774509803921568
933,WELCORP,75.25,195.85,144.05,69.9,149.35,137.35,1.0765379113018596
11,ACCELYA,1440.0,978.8,1009.35,1340.05,1377.2,846.7,1.074586769150405
627,ORISSAMINE,2105.8,3096.75,2787.0,1960.55,2835.7,2307.5,1.0740863533192218
186,CYIENT,504.9,905.5,897.4,470.6,1191.85,684.65,1.0728856778580536
187,DAAWAT,284.9,78.3,74.45,265.55,72.5,69.95,1.0728676332140838
297,GPIL,58.85,439.65,378.9,54.9,1424.5,765.3,1.0719489981785064
561,MSPL,10.55,12.95,11.7,9.85,9.95,10.15,1.071065989847716
251,FMGOETZE,491.75,278.2,266.8,459.2,277.1,295.35,1.0708841463414633
781,SOTL,722.0,1180.25,1043.5,674.9,1467.45,990.85,1.0697881167580383
687,RANASUG,10.9,37.0,31.45,10.2,29.6,9.75,1.0686274509803924
242,FCL,27.75,192.2,164.15,26.0,122.25,68.8,1.0673076923076923
629,PANACEABIO,117.5,187.7,182.2,110.1,265.65,294.35,1.0672116257947322
720,RUSHIL,560.65,558.8,459.05,525.85,252.9,195.75,1.066178568032709
596,NFL,35.2,60.6,51.65,33.05,59.05,52.25,1.0650529500756432
724,SAIL,49.3,110.9,98.1,46.3,129.0,89.0,1.0647948164146868
381,INDNIPPON,487.4,470.6,464.35,457.9,414.15,352.25,1.0644245468442892
639,PETRONET,367.45,201.05,206.45,345.4,234.35,219.85,1.0638390272148235
866,TPLPLASTEH,440.85,155.4,125.9,414.4,175.75,186.95,1.06382722007722
211,DPSCLTD,36.1,15.0,14.6,33.95,16.9,12.6,1.0633284241531664
266,GAYAPROJ,671.45,24.25,23.3,632.05,48.3,27.45,1.0623368404398388
558,MPSLTD,675.1,629.85,638.1,636.0,682.2,620.85,1.0614779874213838
595,NEULANDLAB,1032.3,1304.6,1163.5,973.9,1732.25,2672.7,1.0599650888181538
926,VSTIND,2405.2,3128.55,3062.3,2269.15,3804.3,3266.55,1.059956371328471
605,NLCINDIA,76.2,71.1,63.05,71.9,76.65,46.75,1.0598052851182198
932,WEIZMANIND,28.8,60.5,59.3,27.2,58.15,38.65,1.0588235294117647
44,APARINDS,574.9,667.95,666.45,543.05,708.8,462.55,1.0586502163705
405,ITDCEM,149.2,69.4,67.75,141.0,94.35,73.75,1.0581560283687943
598,NHPC,26.45,30.55,28.05,25.0,35.5,23.7,1.058
651,PLASTIBLEN,452.75,234.5,215.9,428.35,258.0,214.2,1.0569627640947823
179,CPSEETF,25.25,36.26,33.12,23.89,32.55,21.74,1.0569275847634994
793,STAR,1062.2,380.1,333.35,1005.95,580.2,901.5,1.055917292111934
574,NAHARPOLY,56.4,567.2,537.4,53.5,247.5,105.2,1.0542056074766355
578,NAUKRI,895.9,4850.15,4578.65,849.95,7019.5,4777.0,1.0540620036472732
46,APLAPOLLO,915.3,1004.75,911.6,869.1,860.0,1259.15,1.0531584397652742
658,PONNIERODE,206.2,273.35,246.15,195.95,243.15,154.75,1.0523092625669814
517,MANAKSIA,50.75,79.8,75.45,48.25,68.8,53.0,1.0518134715025906
241,FACT,23.9,137.45,131.55,22.75,126.45,105.0,1.0505494505494506
870,TRIVENI,60.55,341.3,323.2,57.65,213.45,108.4,1.0503035559410234
547,MMFL,440.5,908.25,872.65,419.55,922.35,450.35,1.0499344535812178
853,TIIL,362.1,1157.75,1057.15,345.35,909.05,361.3,1.0485015201969017
50,APTECHT,165.8,369.2,345.15,158.2,303.6,198.1,1.0480404551201012
152,CENTENKA,273.4,616.95,609.1,261.0,457.2,246.3,1.0475095785440611
214,DTIL,297.7,298.05,258.35,284.25,283.7,249.4,1.0473175021987686
55,ARVIND,352.95,128.05,118.3,337.1,130.0,60.6,1.0470186888163748
378,INDIANB,220.85,170.15,156.55,211.1,171.45,100.7,1.046186641402179
14,ADANIPORTS,268.45,839.3,740.1,256.75,810.55,720.45,1.0455696202531646
160,CESC,638.5,85.9,73.6,610.75,98.35,583.45,1.0454359394187474
834,TATASTEEL,391.25,1370.75,1303.45,374.25,1411.05,894.0,1.0454241816967267
855,TIMESGTY,23.4,61.05,62.75,22.4,51.65,44.6,1.0446428571428572
928,VTL,1111.9,444.5,2639.95,1065.35,2033.95,1159.05,1.043694560473084
411,JAICORPLTD,72.05,121.5,113.25,69.05,137.45,81.15,1.0434467776973209
395,INSECTICID,484.95,639.9,637.35,464.8,696.9,470.8,1.0433519793459551
644,PGHH,7084.05,14485.15,15540.55,6805.2,14058.2,13624.35,1.0409760183389174
346,HINDPETRO,441.3,296.4,281.45,423.95,331.7,232.7,1.0409246373393088
783,SPAL,350.8,382.35,393.15,337.05,336.0,145.45,1.0407951342530781
621,ORBTEXP,281.2,130.15,115.35,270.3,81.4,56.1,1.0403255641879392
694,RCF,46.75,104.3,79.75,44.95,83.45,71.3,1.0400444938820912
659,POWERGRID,183.5,232.6,211.55,176.55,203.8,203.7,1.039365618804871
733,SANOFI,4300.45,7849.0,7608.65,4138.2,8251.75,7682.05,1.0392078681552366
779,SOLARINDS,674.9,3000.05,2586.85,650.2,2697.35,1248.5,1.0379883112888342
544,MINDAIND,301.6,957.3,1031.95,290.6,773.35,523.55,1.0378527185134205
695,RECLTD,124.85,133.8,125.75,120.3,165.1,125.6,1.0378221113881962
134,BPCL,635.5,384.55,364.2,612.6,462.5,408.1,1.0373816519751877
12,ACE,45.15,231.05,221.35,43.55,261.2,148.05,1.036739380022962
119,BHARATRAS,1776.3,12582.35,12812.1,1713.5,12000.05,9682.95,1.036650131310184
740,SELAN,182.45,200.5,152.9,176.1,162.15,118.7,1.0360590573537762
422,JINDRILL,168.1,242.85,218.8,162.25,158.85,89.65,1.036055469953775
351,HNGSNGBEES,2103.0,312.57,283.63,2030.0,323.22,372.45,1.035960591133005
219,EIDPARRY,255.2,480.05,433.4,246.5,494.7,314.1,1.0352941176470587
326,HCLTECH,827.95,1165.35,1196.9,799.9,1221.4,961.3,1.0350668833604202
770,SJVN,30.0,28.9,27.5,29.0,32.55,24.85,1.0344827586206897
842,TEXINFRA,42.15,61.9,59.05,40.75,58.15,70.85,1.034355828220859
369,IFCI,27.2,13.1,12.55,26.3,14.1,10.45,1.0342205323193916
245,FEL,16.7,6.35,7.7,16.15,9.8,8.95,1.0340557275541795
861,TNPETRO,23.35,117.55,105.85,22.6,129.3,67.0,1.0331858407079646
115,BGRENERGY,113.0,89.65,88.15,109.4,73.15,41.9,1.0329067641681902
912,VIMTALABS,103.75,377.35,339.45,100.45,306.55,203.15,1.0328521652563465
275,GILLANDERS,62.7,89.3,68.35,60.75,57.5,37.0,1.0320987654320988
30,ALICON,361.0,719.15,740.1,349.85,795.9,426.95,1.031870801772188
335,HERITGFOOD,885.0,340.1,331.35,858.45,476.25,311.55,1.0309278350515463
271,GESHIP,362.95,365.05,345.4,352.15,345.1,288.1,1.030668749112594
563,MTNL,20.4,28.05,23.4,19.8,19.65,15.1,1.0303030303030303
824,TARMAT,42.6,63.05,65.1,41.35,67.05,43.5,1.030229746070133
243,FDC,221.05,281.95,262.05,214.6,353.85,316.8,1.0300559179869526
184,CUPID,302.25,250.5,239.45,293.95,241.45,211.5,1.028236094573907
597,NH,342.9,739.9,686.35,333.55,525.2,390.6,1.0280317793434266
844,TEXRAIL,109.2,44.8,37.55,106.3,36.85,24.2,1.0272812793979305
555,MOTHERSUMI,326.45,144.25,136.95,318.0,239.75,204.35,1.026572327044025
188,DABUR,278.15,556.95,560.25,271.2,614.15,569.0,1.025626843657817
432,JMFINANCIL,66.25,70.4,67.8,64.65,94.15,79.55,1.0247486465583913
63,ASIANHOTNR,102.35,82.55,78.85,100.0,88.05,62.15,1.0234999999999999
931,WEBELSOLAR,42.4,110.7,101.25,41.45,79.8,44.2,1.02291917973462
757,SHK,310.5,153.85,143.6,303.75,154.0,128.7,1.0222222222222221
246,FIEMIND,1128.3,970.8,986.75,1105.7,1275.3,539.9,1.0204395405625395
622,ORIENTABRA,31.85,31.75,28.35,31.25,29.6,21.25,1.0192
125,BIOCON,949.85,355.0,331.45,933.5,342.5,401.15,1.017514729512587
150,CCL,265.45,408.75,400.75,261.3,406.9,254.65,1.0158821278224262
362,ICRA,3984.95,4221.15,3832.95,3922.9,3693.65,3237.1,1.01581737999949
342,HINDALCO,155.05,581.75,576.8,152.7,542.8,359.35,1.015389652914211
909,VETO,133.45,108.3,94.3,131.45,116.25,127.7,1.0152149106124002
58,ASHAPURMIN,60.1,165.2,100.95,59.2,120.05,107.05,1.0152027027027026
880,UCALFUEL,163.7,128.45,116.4,161.3,157.55,129.05,1.0148791072535646
609,NSIL,750.75,2130.3,1573.6,740.0,1854.85,1235.4,1.014527027027027
837,TCIDEVELOP,349.5,334.1,310.25,344.5,357.5,300.65,1.0145137880986939
388,INEOSSTYRO,588.8,1106.2,1073.45,580.5,1833.6,1085.9,1.0142980189491817
897,UTTAMSUGAR,54.8,260.4,239.3,54.05,194.75,101.55,1.0138760407030527
479,KOTARISUG,14.75,43.8,39.65,14.55,35.0,25.15,1.013745704467354
640,PFC,121.95,121.85,116.35,120.3,150.8,105.55,1.013715710723192
367,IFBAGRO,378.95,693.7,594.0,373.95,689.1,394.8,1.0133707714935152
818,SYMPHONY,1151.8,1203.65,1111.1,1136.7,1085.75,1214.9,1.0132840679158968
42,ANDHRSUGAR,210.55,163.8,149.75,207.85,677.15,323.05,1.012990137118114
105,BBL,759.4,1784.2,1852.3,749.75,1377.15,1098.8,1.0128709569856618
359,ICICIBANK,255.3,754.3,720.1,252.15,745.45,559.1,1.0124925639500297
811,SURYALAXMI,134.0,87.2,76.7,132.4,66.35,29.55,1.012084592145015
715,RSWM,445.2,435.2,439.7,439.9,334.1,175.85,1.0120481927710843
612,OBEROIRLTY,295.35,957.9,912.9,292.15,966.9,533.25,1.01095327742598
363,IDBI,69.4,47.55,42.85,68.7,59.7,34.0,1.01018922852984
680,RAJESHEXPO,461.2,648.2,728.65,456.8,635.2,495.15,1.0096322241681261
