,SYMBOL,tp,wp,mp,tmp,smp,yp,Value
233,ELECON,102.9,174.55,155.6,57.6,167.6,75.25,1.7864583333333335
682,RADICO,293.9,910.2,899.25,166.7,881.0,513.55,1.7630473905218955
116,BFINVEST,396.7,309.5,286.5,225.65,359.1,272.3,1.7580323509860403
681,QUICKHEAL,313.8,198.05,183.5,178.8,236.3,190.55,1.7550335570469797
798,STERTOOLS,433.1,153.4,149.1,246.8,196.7,178.8,1.7548622366288493
178,COMPINFO,48.8,35.5,33.0,28.15,26.0,15.3,1.733570159857904
351,HINDCOPPER,101.0,122.6,115.25,58.3,109.95,140.4,1.732418524871355
345,HESTERBIO,1856.4,2803.6,2390.6,1074.1,2478.55,2212.8,1.7283306954659718
53,APOLSINHOT,1136.75,793.85,787.0,661.1,800.75,536.75,1.719482680381183
727,SAIL,92.15,110.9,97.2,53.65,113.65,89.0,1.7176141658900281
550,MINDACORP,214.35,227.4,200.7,125.05,127.05,95.95,1.7141143542582966
510,LUMAXIND,2119.1,1015.2,942.7,1240.75,1445.55,1562.3,1.7079185976224058
612,NUCLEUS,520.6,456.15,436.7,305.15,583.55,515.55,1.7060462067835493
523,MAITHANALL,799.85,1452.4,1339.65,471.65,1172.7,714.8,1.6958549772076754
248,ESTER,61.55,152.95,127.65,36.3,147.6,119.5,1.6955922865013775
745,SETCO,63.7,16.15,15.3,37.75,19.9,13.9,1.6874172185430465
250,EVERESTIND,579.8,655.4,641.45,343.8,432.55,281.8,1.6864456079115764
881,UCALFUEL,307.95,128.45,116.65,183.35,149.15,129.05,1.6795745841287155
151,CANTABIL,114.0,998.1,799.85,68.1,617.0,370.2,1.6740088105726874
608,NRAIL,441.05,286.15,267.75,264.25,323.25,208.8,1.6690633869441818
357,HITECHGEAR,563.0,233.85,219.95,338.7,264.0,165.6,1.6622379687038678
622,ORIENTABRA,53.1,31.75,27.75,31.95,28.45,21.25,1.6619718309859155
440,JMCPROJECT,626.8,88.85,83.2,377.9,112.0,76.3,1.6586398518126488
198,DBL,989.8,287.2,251.85,599.35,568.4,595.25,1.6514557437223658
394,INDORAMA,43.8,77.45,65.55,26.55,49.6,36.6,1.6497175141242937
79,AUTOAXLES,1428.5,1690.85,1486.6,869.9,1253.05,989.95,1.6421427750316129
732,SANDESH,1465.85,716.7,669.4,896.35,786.05,657.45,1.6353544932225135
126,BIGBLOC,141.2,119.75,76.35,86.35,111.05,81.15,1.6352055587724377
296,GNFC,494.0,883.05,707.75,303.05,434.25,307.15,1.6300940438871472
797,STARPAPER,281.35,170.1,166.5,172.95,154.45,109.8,1.6267707429893035
128,BINDALAGRO,39.8,27.1,22.55,24.5,22.95,16.35,1.6244897959183673
129,BIOCON,537.3,355.0,329.2,332.15,362.7,401.15,1.6176426313412615
574,NAHARCAP,193.45,600.15,599.2,119.7,271.35,89.55,1.6161236424394319
586,NCC,133.75,68.7,61.4,82.95,82.45,74.95,1.6124171187462326
421,JAICORPLTD,174.4,121.5,112.0,108.3,130.15,81.15,1.610341643582641
788,SPECIALITY,169.35,162.6,154.55,106.2,73.95,37.85,1.5946327683615817
534,MARATHON,557.4,131.2,101.6,350.1,102.65,50.4,1.5921165381319622
779,SOBHA,619.0,709.0,728.45,388.85,789.85,502.85,1.5918734730615918
204,DELTACORP,308.2,328.45,283.05,194.15,263.3,146.4,1.5874323976306979
148,CAMLINFINE,128.95,143.75,143.05,81.35,183.55,137.2,1.5851259987707436
413,ISFT,775.1,196.3,200.9,489.0,125.05,88.45,1.585071574642127
234,ELECTCAST,37.7,44.15,39.25,23.8,37.1,29.8,1.5840336134453783
214,DIXON,4190.95,4475.75,4413.2,2648.75,4611.9,3934.75,1.5822369042000943
875,TV18BRDCST,61.4,75.55,66.45,38.85,37.95,27.55,1.5804375804375803
215,DLF,259.35,396.1,355.5,164.3,417.2,234.4,1.5785149117468047
137,BOMDYEING,277.9,106.5,100.25,176.25,93.75,66.0,1.5767375886524821
823,TALBROAUTO,307.65,521.15,438.4,196.2,288.1,203.5,1.5680428134556574
500,LGBBROSLTD,1070.6,596.55,552.2,683.35,448.8,297.95,1.5666934952806026
479,KNRCON,324.35,287.4,286.05,207.3,286.75,201.8,1.5646406174626146
551,MINDAIND,1286.4,957.3,1016.25,828.25,738.7,523.55,1.5531542408693029
66,ASIANHOTNR,176.5,82.55,78.15,113.85,92.0,62.15,1.5502854633289416
220,DREDGECORP,853.7,344.5,330.8,550.95,356.0,345.55,1.5495053997640438
321,GUFICBIO,126.75,253.4,236.65,81.85,194.05,126.05,1.5485644471594382
531,MANINDS,131.0,97.4,80.95,84.6,110.0,78.3,1.5484633569739954
32,ALKYLAMINE,669.5,3309.45,2903.5,432.6,3825.55,5739.35,1.5476190476190474
912,VHL,5065.1,3865.1,3685.05,3282.55,3022.25,1618.05,1.5430381867755252
712,RML,731.55,373.95,361.65,474.6,393.3,334.6,1.5414032869785081
407,INTENTECH,124.15,88.4,75.35,80.9,64.55,37.5,1.534610630407911
672,PSPPROJECT,520.0,558.0,519.0,338.9,482.4,412.95,1.5343759221009148
511,LUMAXTECH,828.05,178.05,171.2,540.4,140.05,146.7,1.5322908956328645
543,MCDOWELL-N,3668.85,903.1,877.25,2397.65,853.1,522.9,1.530185806935958
97,BANARBEADS,90.25,92.65,93.35,59.05,63.55,46.95,1.5283657917019475
793,SRHHYPOLTD,219.55,455.5,502.8,144.0,329.8,240.05,1.5246527777777779
123,BHARATRAS,4185.25,12582.35,12641.95,2747.6,12154.05,9682.95,1.52323846265832
430,JINDALSTEL,205.05,562.8,465.1,134.65,389.25,431.55,1.5228369847753436
725,SADBHIN,147.4,11.45,10.85,96.8,16.65,19.05,1.522727272727273
352,HINDOILEXP,132.7,196.0,215.35,87.4,211.4,95.05,1.5183066361556061
737,SARLAPOLY,70.65,61.55,57.3,46.6,48.85,24.8,1.5160944206008584
942,WOCKPHARMA,931.35,305.5,289.75,615.3,454.75,506.25,1.513651877133106
267,FOSECOIND,1988.0,1437.9,1296.45,1315.0,1470.05,1204.4,1.511787072243346
284,GHCL,317.9,551.0,527.25,210.5,445.45,228.6,1.5102137767220902
196,DATAMATICS,146.45,316.1,274.65,97.15,302.7,111.35,1.5074626865671639
769,SIS,1201.55,515.1,474.75,799.6,495.2,362.15,1.502688844422211
842,TEAMLEASE,2438.95,3915.9,3974.85,1625.0,4488.65,3178.05,1.5008923076923075
81,AVTNPL,59.45,122.05,122.0,39.65,81.95,43.65,1.4993694829760404
29,ALEMBICLTD,57.75,85.2,81.2,38.55,115.2,105.05,1.4980544747081712
251,EXCELINDUS,624.5,1532.55,1672.4,418.7,1022.65,799.4,1.4915213756866492
938,WHEELS,2188.9,587.85,565.15,1470.0,759.45,418.9,1.4890476190476192
858,TIRUMALCHM,2193.95,295.55,224.15,1475.4,304.75,87.05,1.4870204690253488
913,VIDHIING,104.1,478.75,381.25,70.1,362.9,180.4,1.485021398002853
656,PNCINFRA,203.6,258.4,244.8,137.25,382.85,236.3,1.483424408014572
249,EVEREADY,439.15,334.15,342.2,296.05,394.4,270.4,1.483364296571525
528,MANGALAM,217.9,117.1,115.2,147.2,149.8,123.45,1.4802989130434785
504,LINCOLN,237.05,341.0,309.6,160.75,411.25,244.85,1.4746500777604978
435,JKIL,300.05,189.05,169.9,204.35,188.45,178.9,1.4683141668705653
859,TITAN,858.15,2509.95,2587.3,584.55,2161.85,1522.9,1.4680523479599692
738,SASKEN,733.2,956.6,926.7,499.75,1340.5,945.55,1.4671335667833918
488,KOTARISUG,19.8,43.8,40.4,13.5,31.05,25.15,1.4666666666666668
917,VINYLINDIA,109.75,279.75,253.5,75.0,224.95,114.35,1.4633333333333334
826,TASTYBITE,7892.4,11676.9,11071.6,5396.2,17760.5,14651.8,1.4625847818835476
789,SPIC,48.7,76.6,57.3,33.3,53.15,29.0,1.4624624624624627
590,NECLIFE,38.95,32.35,27.05,26.65,29.4,21.75,1.4615384615384617
191,CYBERTECH,82.5,182.5,174.05,56.45,160.25,121.8,1.4614703277236492
874,TTL,106.95,105.6,106.75,73.25,66.05,43.35,1.4600682593856655
275,GANESHHOUC,176.5,270.2,196.45,120.9,165.95,73.4,1.4598842018196856
751,SGL,20.95,32.65,29.95,14.4,12.65,8.5,1.454861111111111
35,ALPA,42.4,82.0,73.15,29.15,52.05,55.65,1.4545454545454546
609,NRBBEARING,172.7,128.8,115.0,118.85,140.65,99.75,1.4530921329406814
724,SADBHAV,426.65,32.95,30.7,293.95,48.8,60.2,1.451437319271985
222,DSSL,51.2,233.0,232.45,35.3,148.65,73.55,1.4504249291784705
122,BHARATGEAR,206.65,154.85,147.65,142.55,141.45,73.2,1.449666783584707
443,JPASSOCIAT,26.0,10.9,8.95,17.95,8.8,6.85,1.4484679665738163
476,KITEX,306.2,251.45,237.55,211.45,166.35,96.5,1.4480964767084417
236,ELGIEQUIP,309.1,303.1,301.95,214.25,205.45,219.7,1.4427071178529756
389,INDIANB,376.7,170.15,151.25,261.25,140.35,100.7,1.441913875598086
193,DAAWAT,91.1,78.3,71.5,63.35,72.05,69.95,1.4380426203630623
711,RKFORGE,860.3,187.75,184.5,598.8,1082.55,510.4,1.4367067468269874
868,TRIGYN,134.7,164.15,140.6,93.8,107.8,67.4,1.4360341151385927
480,KOKUYOCMLN,132.6,65.5,60.85,92.35,68.05,53.8,1.4358419057931782
469,KICL,2689.85,1793.75,1575.4,1876.15,2112.0,1417.6,1.4337073261732802
627,ORIENTPPR,141.5,34.75,33.95,98.75,30.65,22.35,1.4329113924050634
13,ADANIENT,166.35,2170.95,1758.0,116.3,1468.1,1142.75,1.4303525365434222
734,SANGHVIMOV,191.3,198.6,186.95,133.85,192.9,134.3,1.4292118042584985
854,TIMESGTY,72.8,61.05,61.2,50.95,42.1,44.6,1.4288518155053973
717,RSSOFTWARE,89.8,37.3,33.55,62.85,32.8,25.2,1.4287987271280826
206,DFMFOODS,1982.7,276.1,256.25,1388.25,358.6,357.35,1.428200972447326
903,VASCONEQ,47.25,27.6,24.85,33.1,25.3,15.75,1.4274924471299093
104,BASF,2141.85,2887.05,2850.0,1501.25,3427.75,2020.15,1.4267110741049125
505,LINDEINDIA,536.15,3938.8,3192.4,376.05,2604.45,1870.3,1.4257412578114612
591,NELCAST,96.2,71.95,66.45,67.75,87.3,63.1,1.4199261992619927
541,MAYURUNIQ,515.75,391.5,374.3,364.15,463.15,398.7,1.4163119593574078
825,TARMAT,68.25,63.05,60.75,48.3,60.35,43.5,1.4130434782608696
15,ADANIPOWER,41.7,220.95,122.9,29.55,97.1,87.15,1.4111675126903553
87,BAJAJELEC,497.7,1092.35,1022.7,353.05,1305.65,1118.6,1.409715337770854
18,ADVANIHOTR,79.15,90.0,88.45,56.25,82.45,49.65,1.4071111111111112
74,ATFL,711.65,892.0,834.0,506.1,1020.85,843.0,1.4061450306263583
918,VIPIND,351.35,725.65,628.15,249.95,506.6,320.25,1.4056811362272457
794,SRTRANSFIN,1481.4,1207.2,1109.5,1054.4,1298.85,1345.05,1.404969650986343
453,JUSTDIAL,522.2,793.3,755.6,372.0,989.2,864.25,1.403763440860215
937,WENDT,3336.25,6323.6,5169.85,2379.95,4333.0,3104.05,1.4018151641841217
845,TEXINFRA,70.1,61.9,58.8,50.05,59.05,70.85,1.4005994005994005
508,LTI,1118.85,6153.2,6025.7,798.95,5765.15,3969.25,1.4004005256899679
473,KIRLOSBROS,331.45,333.65,302.0,237.05,394.3,221.45,1.398228221894115
0,20MICRONS,58.3,88.55,72.8,41.7,61.2,35.75,1.398081534772182
375,IDEA,108.15,11.2,10.3,77.45,11.9,8.45,1.3963847643641059
692,RANEHOLDIN,2413.2,636.8,600.8,1731.85,599.2,565.4,1.393423217946127
907,VENKEYS,2786.6,2312.1,2327.6,2000.45,2937.2,1523.2,1.3929865780199455
853,TIL,618.5,135.3,108.65,444.8,153.25,156.6,1.3905125899280575
629,PAGEIND,25541.55,44983.9,42354.95,18438.45,31704.9,30248.8,1.385233032060721
472,KIRIINDUS,504.0,523.0,530.0,364.45,512.5,409.1,1.3829057483879819
406,INTELLECT,164.75,957.5,761.8,119.15,709.95,714.05,1.3827108686529583
879,TWL,166.5,107.1,94.5,120.5,97.4,46.4,1.3817427385892116
384,IMPAL,1105.25,783.8,770.1,800.0,760.1,652.35,1.3815625
733,SANGHIIND,139.75,50.65,46.6,101.2,67.5,41.65,1.3809288537549407
634,PCJEWELLER,456.75,24.1,20.7,330.8,26.65,22.15,1.3807436517533251
680,QUESS,1154.15,703.25,579.0,835.9,916.2,541.7,1.3807273597320255
295,GNA,433.25,564.7,524.35,314.25,943.45,389.1,1.3786793953858394
817,SWANENERGY,190.9,268.85,185.3,138.55,128.2,128.55,1.3778419343197401
271,GAEL,195.25,261.4,260.75,141.75,173.25,127.6,1.3774250440917108
690,RAMCOSYS,526.7,363.15,290.9,382.4,480.05,507.6,1.3773535564853558
273,GANDHITUBE,427.25,387.9,354.6,310.2,452.95,265.2,1.377337201805287
244,ERIS,794.35,714.5,728.8,576.75,760.55,594.0,1.3772865192891202
313,GREENLAM,1301.25,365.6,375.3,946.5,1374.65,979.9,1.3748019017432647
240,ENDURANCE,1363.3,1207.15,1208.05,992.7,1584.45,1288.45,1.3733252745038782
294,GMRINFRA,22.45,40.5,38.5,16.4,38.35,23.05,1.3689024390243902
759,SHIVAMAUTO,91.95,33.15,28.15,67.25,22.1,15.9,1.3672862453531598
643,PFOCUS,125.3,86.45,87.65,91.75,73.65,69.25,1.36566757493188
575,NAHARPOLY,71.45,567.2,515.9,52.5,243.5,105.2,1.360952380952381
163,CENTURYPLY,339.25,663.5,653.75,249.3,472.65,338.9,1.360810268752507
731,SALZERELEC,233.1,195.4,177.5,171.3,161.2,118.7,1.36077057793345
558,MONTECARLO,614.15,546.25,500.1,451.35,358.95,221.85,1.3606956907056607
124,BHARTIARTL,529.65,762.1,712.0,389.45,688.3,530.2,1.3599948645525741
889,UNICHEMLAB,331.05,283.15,253.5,243.85,270.6,329.9,1.357596883329916
63,ASHIMASYN,31.15,15.6,17.35,22.95,17.8,15.7,1.3572984749455337
670,PRICOLLTD,115.2,134.1,122.55,84.9,99.35,71.15,1.3568904593639575
58,ARVSMART,197.55,217.85,204.15,145.6,175.75,95.35,1.3567994505494507
256,FDC,252.5,281.95,260.75,186.6,349.4,316.8,1.3531618435155413
594,NETWORK18,60.95,97.2,77.75,45.2,51.95,38.6,1.3484513274336283
921,VLSFINANCE,95.65,190.3,164.2,71.0,194.65,80.1,1.3471830985915494
253,FACT,52.65,137.45,130.6,39.1,127.85,105.0,1.3465473145780051
668,PRESSMN,79.3,45.15,44.1,58.9,27.7,21.25,1.3463497453310695
489,KOTHARIPET,31.7,97.1,96.8,23.55,51.8,24.6,1.346072186836518
393,INDOCO,280.45,398.1,385.45,208.4,449.25,320.25,1.345729366602687
865,TORNTPOWER,283.25,542.55,486.1,210.6,505.05,377.75,1.3449667616334284
404,INOXWIND,144.3,108.75,109.1,107.3,98.0,71.1,1.3448275862068968
832,TATAMETALI,884.15,875.2,809.3,659.2,1034.25,877.0,1.3412469660194173
884,UFO,523.55,110.15,99.1,390.35,107.5,69.85,1.3412322274881514
183,COROMANDEL,579.25,833.2,799.8,432.1,794.45,737.3,1.340546169868086
241,ENGINERSIN,199.3,68.65,62.35,148.75,78.75,70.85,1.3398319327731094
626,ORIENTLTD,216.25,72.9,74.6,161.45,70.95,81.55,1.3394239702694333
808,SUNTECK,418.05,488.3,470.15,312.25,481.65,275.45,1.3388310648518815
1,3MINDIA,19126.45,21440.7,19679.15,14301.4,24832.5,26511.65,1.3373830534073587
911,VGUARD,243.8,222.7,218.4,182.3,257.95,226.65,1.3373560065825563
813,SURYAROSNI,393.8,462.1,423.25,294.5,745.8,357.75,1.337181663837012
787,SPARC,507.7,291.85,266.8,380.2,295.85,165.5,1.3353498158863757
379,IFCI,30.8,13.1,12.65,23.1,13.45,10.45,1.3333333333333333
675,PUNJABCHEM,482.5,1467.4,1345.05,361.9,1565.25,850.85,1.3332412268582483
844,TEJASNET,395.4,560.75,392.35,296.6,492.9,167.25,1.3331085637221847
322,GUJALKALI,745.55,912.9,746.3,559.75,672.75,414.5,1.3319338990620813
132,BLISSGVS,212.0,83.75,72.2,159.25,109.85,96.9,1.3312401883830456
805,SUNDRMFAST,585.25,855.65,862.4,439.85,914.85,675.65,1.3305672388314198
210,DHUNINV,438.85,729.7,632.6,329.95,621.85,273.1,1.3300500075769057
433,JISLJALEQS,125.75,46.0,40.7,94.65,35.8,16.55,1.328578975171685
653,PNB,171.4,37.75,35.9,129.05,40.1,33.7,1.3281673769856643
260,FILATEX,219.55,130.4,121.4,165.45,103.5,73.55,1.326987005137504
427,JCHAC,2674.3,2253.75,1874.55,2015.7,2143.85,2429.15,1.3267351292355014
715,RPGLIFE,481.45,598.25,500.9,362.95,686.15,477.7,1.3264912522386003
900,VAIBHAVGBL,727.65,503.05,401.25,549.55,699.5,3960.55,1.3240833409152943
16,ADFFOODS,313.6,816.95,722.9,236.9,882.65,881.2,1.3237653018151119
852,TIIL,540.45,1157.75,1038.45,408.35,811.3,361.3,1.323497000122444
109,BBTC,1702.55,947.85,918.05,1286.9,1147.75,1162.1,1.3229854689564067
445,JPPOWER,9.45,8.25,7.1,7.15,4.35,2.95,1.3216783216783214
42,ANDHRSUGAR,535.3,163.8,152.6,405.05,616.25,323.05,1.3215652388594
662,POWERMECH,737.75,870.35,885.0,558.4,933.0,568.05,1.3211855300859598
330,HBLPOWER,71.95,65.45,64.35,54.5,48.65,30.95,1.3201834862385322
187,CROMPTON,275.5,375.75,393.5,208.85,478.9,367.3,1.3191285611683026
279,GENUSPOWER,74.85,77.0,63.45,56.75,72.35,45.3,1.318942731277533
200,DCMSHRIRAM,557.3,1168.25,1039.7,422.55,1010.9,653.8,1.3188971719323155
552,MINDTREE,612.4,4303.2,3948.75,464.85,4200.1,2042.0,1.3174142196407441
538,MASTEK,375.3,3185.05,3086.0,284.9,3119.0,1380.6,1.3173043173043175
509,LTTS,1028.25,4993.0,4754.9,781.95,4697.55,2608.65,1.3149817763284097
24,AJANTPHARM,1491.45,1728.6,1845.55,1134.8,2278.1,1797.4,1.3142844554106452
880,UBL,1079.0,1590.8,1465.25,821.45,1571.5,1130.35,1.3135309513664861
804,SUNDRMBRAK,708.8,370.2,352.95,540.45,398.65,317.65,1.3114996761957627
768,SIMPLEXINF,582.15,63.75,40.05,444.1,42.25,28.25,1.3108534113938302
799,SUBROS,311.35,345.35,333.35,237.55,328.5,291.35,1.3106714375920858
774,SKMEGGPROD,96.5,68.95,64.7,73.7,81.5,45.85,1.3093622795115332
763,SHREEPUSHK,271.05,283.75,263.1,207.2,222.7,142.0,1.3081563706563708
555,MMTC,73.3,51.55,47.25,56.1,44.9,38.7,1.3065953654188946
30,ALICON,705.0,719.15,719.55,539.7,764.65,426.95,1.3062812673707613
7,ABBOTINDIA,5524.95,17999.0,17322.4,4231.05,20517.8,14839.9,1.3058106143864998
261,FINCABLES,707.5,417.25,389.85,541.95,487.1,358.85,1.3054709844081556
41,ANANTRAJ,71.7,67.8,66.6,55.0,75.9,49.95,1.3036363636363637
780,SOLARINDS,1180.15,3000.05,2405.75,905.3,2118.3,1248.5,1.3036010162377114
64,ASHOKA,244.65,92.95,89.65,187.7,98.45,83.95,1.3034096963239212
694,RAYMOND,1057.45,875.85,702.6,812.15,459.0,315.9,1.302037800898849
926,VSSL,167.55,255.05,239.55,128.7,238.8,163.1,1.301864801864802
315,GRINDWELL,547.65,1905.25,1840.0,421.0,1372.65,899.9,1.3008313539192398
649,PIIND,962.5,2919.9,2728.6,740.5,3178.35,2542.0,1.299797434166104
327,HATHWAY,39.9,20.4,18.7,30.7,24.0,21.8,1.299674267100977
809,SUNTV,990.15,512.7,458.0,762.05,505.35,466.65,1.2993241913260285
363,HSIL,505.25,328.25,318.6,388.9,232.05,144.8,1.2991771663666754
892,UNIVCABLES,178.85,157.8,138.6,137.75,165.0,131.45,1.298366606170599
447,JSLHISAR,225.8,389.85,344.5,174.0,288.6,148.65,1.2977011494252875
451,JUBLINDS,263.25,509.6,504.6,202.9,492.1,206.05,1.2974371611631346
914,VIMTALABS,168.0,377.35,349.7,129.6,279.85,203.15,1.2962962962962963
924,VOLTAS,655.9,1317.6,1270.75,506.05,1218.05,941.5,1.2961169844876987
824,TANLA,40.3,1611.7,1463.6,31.1,872.35,878.7,1.2958199356913183
949,ZEEMEDIA,46.9,20.15,15.55,36.3,13.9,5.9,1.2920110192837466
701,RELAXO,677.8,1169.75,1150.05,524.95,1141.05,891.0,1.2911705876750166
765,SHREYAS,569.85,371.7,325.2,441.55,368.7,74.85,1.2905673196693466
819,SYMPHONY,1746.75,1203.65,1079.65,1353.55,1070.95,1214.9,1.2904953640427026
54,APTECHT,364.4,369.2,337.25,282.65,307.0,198.1,1.2892269591367416
849,THERMAX,1223.75,1991.65,1950.7,950.75,1359.7,1322.8,1.2871417302129897
395,INDRAMEDCO,65.45,66.65,63.2,50.85,78.7,56.75,1.2871189773844642
341,HEIDELBERG,153.1,205.35,201.45,118.95,256.8,231.95,1.2870954182429593
792,SRF,1981.2,2747.6,2469.2,1541.1,11279.1,6150.5,1.2855752384660308
117,BFUTILITIE,506.15,367.15,333.15,393.75,433.75,230.95,1.2854603174603174
902,VARDHACRLC,56.5,58.9,51.4,44.0,63.0,34.55,1.2840909090909092
458,KALPATPOWR,472.65,398.3,368.1,368.1,404.2,355.35,1.2840260798696006
213,DIVISLAB,1098.35,4505.95,4402.25,855.75,4798.7,3779.7,1.283494011101373
773,SKIPPER,270.35,64.45,61.2,210.9,81.3,53.1,1.281887150308203
130,BIRLACORPN,1152.45,1152.7,1104.1,899.8,1435.7,942.2,1.280784618804179
464,KCPSUGIND,35.2,32.1,27.35,27.5,21.7,14.85,1.28
764,SHREYANIND,205.6,135.85,117.3,160.65,132.35,81.35,1.2798008092125739
905,VBL,653.25,962.25,940.8,510.55,897.6,926.3,1.2795024973068259
73,ASTRAZEN,1167.15,2915.9,2664.1,912.3,3089.6,3904.0,1.279348898388688
513,LUXIND,1516.0,2413.05,2424.6,1185.15,3520.45,1876.75,1.2791629751508247
862,TNPL,447.3,192.35,160.6,349.85,132.7,135.2,1.2785479491210519
877,TVSSRICHAK,3922.65,1795.4,1720.35,3068.55,2144.9,1717.0,1.2783399325414284
568,MUNJALAU,86.3,47.8,45.55,67.55,58.7,49.6,1.2775721687638786
527,MANAPPURAM,123.4,122.6,116.75,96.65,169.15,141.8,1.2767718572167615
22,AHLUCONT,390.8,511.15,384.9,306.1,355.4,286.2,1.2767069585102906
604,NITCO,109.75,26.85,24.2,86.0,22.75,18.35,1.2761627906976745
607,NOCIL,181.75,242.2,213.3,142.55,290.7,169.85,1.2749912311469658
686,RALLIS,265.05,266.95,247.65,208.05,285.9,270.6,1.273972602739726
572,NACLIND,55.85,91.85,80.95,43.9,77.85,37.45,1.2722095671981777
772,SKFINDIA,1930.8,3498.45,3282.25,1518.3,3091.25,2155.6,1.2716854376605413
276,GATI,135.75,174.45,139.95,106.8,136.15,96.45,1.2710674157303372
556,MOIL,242.5,188.35,172.15,190.8,163.6,152.65,1.270964360587002
111,BEDMUTHA,29.4,75.8,69.2,23.15,34.1,23.4,1.2699784017278617
4,AARTIIND,1133.9,969.65,859.45,892.95,929.85,1434.7,1.2698359370625456
416,ITDCEM,217.95,69.4,64.9,171.65,76.2,73.75,1.2697349257209436
277,GAYAPROJ,226.15,24.25,22.2,178.4,50.2,27.45,1.2676569506726458
720,RUBYMILLS,388.2,340.9,314.45,306.25,277.95,164.55,1.2675918367346939
450,JUBLFOOD,1761.1,2791.85,2563.45,1390.95,4040.9,2830.15,1.266113088177145
721,RUCHIRA,197.6,118.35,95.8,156.3,88.65,57.75,1.2642354446577093
566,MTNL,24.9,28.05,22.95,19.7,19.05,15.1,1.263959390862944
719,RSYSTEMS,46.45,279.35,252.65,36.8,214.6,117.45,1.2622282608695654
140,BRIGADE,315.05,506.85,479.0,249.6,410.0,246.8,1.2622195512820513
869,TRIL,41.75,36.95,34.5,33.1,27.05,17.05,1.2613293051359515
325,GULFOILLUB,987.4,456.45,454.55,782.9,584.2,707.45,1.2612083280112403
303,GOKEX,135.4,378.65,361.2,107.45,194.8,82.0,1.2601209865053513
225,ECLERX,1571.6,2518.05,2417.95,1247.55,2164.05,1222.45,1.2597491082521743
94,BALMLAWRIE,273.85,124.3,118.4,217.45,129.3,118.15,1.259369970108071
