,SYMBOL,tp,wp,mp,tmp,smp,yp,Value
1225,VASWANI,20.45,21.2,22.35,29.2,11.45,9.6,6.4961884557872285
717,MAHSEAMLES,534.85,594.05,559.8,567.1,316.45,268.85,6.47846303859603
1281,ZENTEC,198.55,211.4,198.65,221.55,205.2,74.2,6.478365926726052
312,EIHOTEL,158.5,167.2,128.4,134.65,129.35,83.8,6.476281736679894
823,NH,723.4,739.9,690.75,625.3,502.3,390.6,6.474049570945049
465,HINDALCO,630.2,581.75,572.7,506.35,487.95,359.35,6.473526233322026
30,ADSL,116.1,151.65,123.7,162.55,73.3,47.0,6.472495981029762
692,LINDEINDIA,3440.0,3938.8,3192.4,2586.8,2604.45,1870.3,6.440843424389666
562,IRB,239.55,257.8,225.15,249.15,203.6,103.95,6.435680058953631
184,BRIGADE,508.45,506.85,479.0,477.95,410.0,246.8,6.42874534319664
1218,VADILALIND,1413.0,1434.0,1435.2,918.9,1042.4,904.9,6.424619768418506
288,DOLLAR,539.2,592.05,565.75,631.35,378.2,237.85,6.410523630811097
639,KEYFINSERV,109.8,109.7,109.25,103.3,78.6,56.7,6.402323927081811
852,OMINFRAL,42.2,44.55,41.7,45.25,28.25,20.95,6.399962492144073
31,ADVANIHOTR,95.4,90.0,88.45,82.0,82.45,49.65,6.380505139379716
976,RSWM,416.5,435.2,450.9,515.85,315.9,175.85,6.375095727254292
652,KMSUGAR,30.35,38.65,32.9,33.6,25.55,11.85,6.360066836838582
1234,VHL,3690.4,3865.1,3685.05,4258.4,3022.25,1618.05,6.324716108532954
1154,TEXRAIL,43.85,44.8,37.35,39.6,35.1,24.2,6.321418546680389
385,GINNIFILA,44.2,48.4,45.2,53.1,33.5,19.4,6.321244460976748
468,HINDOILEXP,214.9,196.0,215.35,226.6,211.4,95.05,6.320177715819521
592,JISLJALEQS,40.75,46.0,40.7,48.95,35.8,16.55,6.320083997034257
1145,TCPLPACK,709.1,833.65,714.75,541.15,533.7,387.0,6.313998278601719
414,GPTINFRA,79.75,80.2,71.45,81.5,83.85,35.1,6.312264717733505
139,BANKBARODA,111.95,120.3,107.7,93.6,81.75,63.25,6.30547810132672
269,DEEPAKFERT,518.25,602.05,544.4,542.25,407.35,228.9,6.304850916758713
330,EROSMEDIA,30.45,34.2,28.5,19.35,21.45,22.65,6.296366621184846
533,INDIAGLYCO,947.9,1057.55,891.35,1025.2,808.8,423.5,6.294595970381634
246,CREDITACC,847.1,923.05,766.65,592.5,636.45,562.85,6.288355748211623
913,PREMIERPOL,81.4,90.15,76.35,94.35,68.05,36.1,6.282854332200975
209,CENTEXT,11.2,11.65,12.05,13.75,9.05,4.8,6.276281820123071
237,CONSOFINVT,140.35,159.6,148.9,166.65,140.5,53.8,6.271817539176805
121,AYMSYNTEX,109.2,125.55,110.4,130.85,102.6,43.45,6.271007891080482
1235,VIDHIING,408.85,478.75,381.25,430.55,362.9,180.4,6.26895902352814
37,AHLEAST,237.9,244.25,202.55,196.85,188.25,144.65,6.265465815747791
768,MPHASIS,3338.15,3161.15,3098.0,3263.7,3104.4,1657.65,6.245402495713068
1242,VISASTEEL,15.45,19.25,18.5,18.0,12.55,6.15,6.239336690228245
993,SALONA,223.3,289.05,246.4,264.15,198.9,86.25,6.2357939413047525
142,BANSWRAS,212.6,257.3,235.55,286.2,153.2,89.55,6.233499612051727
927,PVR,1883.3,1880.35,1723.2,1554.45,1599.35,1077.05,6.232144690586319
1250,VRLLOG,456.35,492.9,442.7,485.95,381.95,213.2,6.231037250925601
134,BALRAMCHIN,479.15,511.05,485.5,441.65,366.5,250.45,6.229932361614337
1239,VINYLINDIA,254.7,279.75,253.5,270.45,224.95,114.35,6.216576933668351
86,ARVINDFASN,283.4,290.05,262.85,314.75,273.3,127.65,6.212740434335721
604,JPPOWER,6.65,8.25,7.1,9.9,4.35,2.95,6.1973704164071375
35,AGROPHOS,22.9,31.55,23.2,25.05,15.5,10.95,6.195816190634108
391,GLOBAL,68.4,74.55,74.25,64.9,44.25,39.0,6.192255138829501
430,GUFICBIO,246.8,253.4,236.65,261.1,194.05,126.05,6.191866627500838
1179,TRENT,1279.55,1269.65,1171.25,1164.85,1025.85,736.5,6.183376228779942
445,HCL-INSYS,18.65,20.3,20.2,28.45,13.8,8.0,6.1802218420371595
442,HBLPOWER,62.1,65.45,64.35,63.3,48.65,30.95,6.17782008724855
1248,VOLTAMP,1994.4,2057.5,2020.75,1971.2,1503.5,1060.1,6.1758982526837185
977,RSYSTEMS,259.2,279.35,252.65,324.2,214.6,117.45,6.168025005951808
643,KINGFA,1224.0,1309.55,1098.3,1475.2,998.25,596.4,6.157299462289517
807,NEOGEN,1646.8,1663.8,1602.0,1803.55,1238.55,873.5,6.145743925639858
135,BANARBEADS,90.4,92.65,93.35,105.9,63.55,46.95,6.145703638240089
272,DELTAMAGNT,67.7,98.15,72.05,102.15,51.95,26.55,6.145218656311198
581,JAYAGROGN,253.95,251.05,226.35,235.0,252.25,132.1,6.143271451078027
722,MANAKSTEEL,44.1,49.0,43.5,49.5,31.85,22.6,6.14064501260107
10,AARVI,90.1,112.1,89.25,91.25,59.8,49.15,6.140520472114682
422,GRINDWELL,1793.25,1905.25,1840.0,1949.55,1372.65,899.9,6.134771120467201
764,MONTECARLO,486.0,546.25,500.1,667.6,358.95,221.85,6.134107372042949
1073,SPAL,359.5,382.35,387.7,488.5,340.4,145.45,6.131177851821789
961,RGL,818.6,783.2,809.75,971.1,797.35,372.45,6.1236197625874835
1182,TRITURBINE,194.55,203.55,183.45,202.0,159.45,101.4,6.118181337441083
853,ONGC,176.35,170.9,167.3,161.05,144.5,102.85,6.116034173121061
1191,TWL,101.15,107.1,94.5,114.85,97.4,46.4,6.113986712810258
247,CRISIL,3205.9,3289.35,2838.2,2982.85,2718.3,1827.05,6.113024999560664
567,ISFT,181.9,196.3,200.9,238.45,125.05,88.45,6.106059107018794
1273,WORTH,102.35,109.85,116.6,105.0,85.25,48.35,6.101717058175786
1002,SARLAPOLY,55.6,61.55,57.3,66.35,48.85,24.8,6.091756200657148
150,BDL,546.85,716.15,555.1,437.75,382.95,330.15,6.082325364832394
1274,WSTCSTPAPR,315.8,358.1,306.7,245.4,265.15,187.7,6.071921802909275
82,ARMANFIN,966.75,1121.1,932.0,813.2,839.2,528.85,6.068443123896557
757,MINDTREE,4232.75,4303.2,3948.75,4547.95,4200.1,2042.0,6.0668628798429936
886,PGIL,397.25,451.35,417.2,516.8,314.05,180.65,6.0649207396742035
877,PENIND,34.9,39.65,36.45,37.4,29.05,16.7,6.062030135772734
1147,TDPOWERSYS,343.0,354.25,358.35,437.1,309.4,153.05,6.059819970965429
100,ASTEC,1721.0,1810.35,1670.35,1606.1,1287.75,1030.35,6.059253376739472
485,HTMEDIA,33.15,34.0,32.95,29.85,25.0,20.2,6.058711675461397
366,GANECOS,714.3,720.65,720.1,571.95,489.3,524.05,6.054897932229565
197,CANBK,228.7,248.35,224.4,227.65,173.0,128.05,6.052638750717683
736,MASTEK,3030.65,3185.05,3086.0,3184.5,3119.0,1380.6,6.052117928316477
193,BYKE,36.45,51.7,32.1,35.2,32.1,17.9,6.047881263721204
476,HLEGLAS,5530.65,5708.7,5710.8,6576.85,6500.6,2292.6,6.0413748974724895
5,AARON,113.0,119.25,112.45,133.5,98.3,54.0,6.041056919086077
718,MAITHANALL,1308.5,1452.4,1339.65,1077.6,1172.7,714.8,6.038325849769849
427,GSFC,153.9,176.95,142.0,129.5,129.25,90.4,6.035106314850625
1258,WEBELSOLAR,94.35,110.7,101.45,139.1,65.6,44.2,6.033484889100147
38,AHLUCONT,454.15,511.15,384.9,417.85,355.4,286.2,6.019960217384899
0,20MICRONS,75.55,88.55,72.8,96.8,61.2,35.75,6.019204057328912
161,BGRENERGY,84.75,89.65,92.1,102.0,65.6,41.9,6.011014555971885
297,DVL,229.45,258.15,237.45,282.55,280.7,90.9,6.008824838045095
695,LODHA,1077.6,1168.9,1056.85,1203.7,1057.5,503.1,5.997693060192942
1,21STCENMGM,30.3,29.65,26.55,46.15,48.25,11.9,5.9939178410827285
279,DHUNINV,627.6,729.7,632.6,757.55,621.85,273.1,5.987941685461504
731,MARATHON,105.6,131.2,101.6,103.75,102.65,50.4,5.986055979623511
1159,THERMAX,2001.8,1991.65,1950.7,2065.9,1359.7,1322.8,5.98580599541674
380,GFLLIMITED,86.5,79.35,66.8,72.2,74.05,70.1,5.985159381815734
1141,TCI,568.4,662.6,574.1,832.6,419.7,271.7,5.976898896033044
220,CHAMBLFERT,416.2,464.75,402.2,468.9,338.95,216.45,5.968708729357098
1144,TCNSBRANDS,792.1,791.8,791.8,801.7,652.6,449.0,5.966686095258228
348,FINEORG,4015.6,4217.85,3977.25,3733.3,3075.65,2479.4,5.962503696889627
1053,SIYSIL,414.85,551.3,429.95,455.6,370.85,187.25,5.96206491798973
24,ADANIENT,1909.7,2170.95,1758.0,1870.25,1468.1,1142.75,5.958986772867394
944,RATNAMANI,2531.25,2445.0,2223.8,1931.55,2186.35,1922.0,5.958745472250056
1025,SFL,3404.35,3806.65,3379.85,3669.3,2338.3,2034.95,5.958206639921924
850,OIL,233.6,234.95,234.3,218.8,260.2,116.9,5.954968237251931
16,ABFRL,299.3,308.4,278.3,308.0,246.35,173.85,5.954241427730722
218,CGCL,619.75,622.8,621.3,522.9,515.25,393.85,5.95420783677326
1173,TNPL,172.7,192.35,160.6,123.25,132.7,135.2,5.953200643908891
346,FILATEX,127.75,130.4,121.4,136.8,103.5,73.55,5.937042549473626
783,NACLIND,81.1,91.85,80.95,96.4,77.85,37.45,5.933401674115032
424,GRPLTD,1351.95,1449.9,1405.75,1462.65,929.8,819.0,5.923242657379674
224,CHOLAFIN,726.75,741.75,697.4,586.2,564.25,538.75,5.898575852688794
234,COMPINFO,31.45,35.5,33.0,39.7,26.0,15.3,5.896308171927251
603,JPINFRATEC,2.9,3.25,3.2,4.6,1.9,1.5,5.888641597723406
970,ROSSELLIND,175.0,191.65,163.15,154.35,156.75,106.15,5.884580164176669
143,BARBEQUE,1230.1,1203.35,1248.95,1440.2,1116.15,642.0,5.879390041271083
756,MINDAIND,953.9,957.3,1016.25,1150.0,738.7,523.55,5.877880714085191
1143,TCIEXP,1730.6,1892.0,1770.4,2197.75,1543.4,833.35,5.877623475950443
1181,TRIL,32.4,36.95,34.5,33.65,27.05,17.05,5.87691909524877
1167,TIMKEN,2129.9,2147.4,2065.1,2073.65,1694.95,1361.7,5.871118313670192
216,CEREBRAINT,77.0,75.5,74.0,89.05,54.55,50.35,5.865934825734435
392,GMBREW,691.75,723.8,632.65,748.65,612.05,397.1,5.84535557253079
633,KECL,23.5,27.7,24.95,27.4,16.85,13.05,5.843348489609354
963,RIIL,744.55,830.45,763.95,948.2,692.2,353.3,5.839436633977913
418,GREAVESCOT,191.7,205.2,163.05,228.8,137.25,128.75,5.833426498456942
747,MENONBE,87.45,94.3,81.25,94.65,71.15,52.25,5.830375127745447
1116,SUZLON,9.1,11.95,10.0,12.2,6.45,4.55,5.828260628673185
1269,WINDMACHIN,41.35,45.45,37.75,43.5,29.8,27.85,5.828053499609849
589,JINDALSTEL,519.8,562.8,465.1,418.65,389.25,431.55,5.822699348445727
767,MOTILALOFS,935.0,914.5,831.75,952.95,858.75,582.7,5.821107361726082
1195,UFLEX,595.65,678.85,547.9,538.25,540.9,362.2,5.8169862183913725
698,LTTS,4893.0,4993.0,4754.9,5542.4,4697.55,2608.65,5.809135846268096
1170,TITAN,2535.9,2509.95,2587.3,2592.75,2161.85,1522.9,5.806747439121101
370,GATI,163.25,174.45,139.95,203.25,136.15,96.45,5.797116289729914
230,COALINDIA,191.25,194.55,176.9,164.75,185.1,124.5,5.794376690244615
882,PFOCUS,87.35,86.45,87.65,65.25,73.65,69.25,5.793072032722147
1156,TGBHOTELS,9.45,11.8,10.35,10.7,9.05,4.4,5.788994673736343
1203,UNIDT,491.0,529.75,486.85,583.95,344.1,309.9,5.787494728522558
1184,TTKHLTCARE,788.65,811.8,799.8,706.15,671.8,513.0,5.785637970213333
680,LAXMIMACH,9770.1,9794.55,9882.1,10105.0,8171.8,6005.45,5.775487602688667
87,ARVSMART,194.05,217.85,204.15,245.1,175.75,95.35,5.772253651957767
915,PRESTIGE,490.45,516.4,459.8,504.45,490.85,275.1,5.770646015353596
624,KAMDHENU,228.95,242.8,204.1,226.75,208.2,143.5,5.769547691951095
299,DYNAMATECH,2168.45,2558.95,2113.6,2289.7,2986.35,976.6,5.766922846913099
763,MOLDTKPAC,717.0,796.6,726.5,837.6,584.85,400.2,5.760575689492932
51,ALLSEC,539.15,549.95,570.5,645.25,420.6,314.9,5.7549677477396
541,INDORAMA,65.7,77.45,65.55,83.9,49.6,36.6,5.753331379169119
1178,TREJHARA,68.45,74.9,68.05,115.65,62.4,31.95,5.751000382624256
916,PRICOLLTD,120.9,134.1,122.55,128.3,99.35,71.15,5.746561684139096
71,APCOTEXIND,361.45,398.65,361.05,397.6,406.45,177.4,5.743643601235863
1163,TIINDIA,1670.65,1669.8,1530.5,1794.85,1396.85,1098.85,5.739257095223064
331,ESABINDIA,3013.65,3218.5,3356.6,3432.7,2196.45,1826.15,5.734434656428962
777,MUKTAARTS,47.05,52.2,44.3,46.3,42.3,28.7,5.731282416215609
191,BSOFT,454.0,489.6,442.5,557.0,409.65,245.05,5.7293033495739
85,ARVIND,113.55,128.05,117.95,141.95,94.45,60.6,5.725374368381852
847,OBEROIRLTY,943.45,957.9,926.55,973.95,964.2,533.25,5.719563611639796
266,DCMSHRIRAM,1074.55,1168.25,1039.7,1017.35,1010.9,653.8,5.716047476222246
158,BESTAGRO,861.7,1024.6,935.85,1136.95,785.3,410.9,5.714074843317317
612,JUBLINDS,468.05,509.6,504.6,725.35,492.1,206.05,5.713970401794191
444,HCG,267.7,290.15,255.25,247.75,247.4,169.5,5.713331047743114
978,RUBYMILLS,308.05,340.9,314.45,362.8,277.95,164.55,5.712743056434977
243,CPSEETF,34.01,36.26,32.99,32.05,30.52,21.74,5.708769727739376
408,GOLDENTOBC,96.25,113.3,99.75,117.8,149.6,39.55,5.708500333669961
148,BBL,1744.7,1784.2,1848.55,1917.7,1357.35,1098.8,5.704665137842308
81,ARIHANTSUP,125.15,140.25,123.85,185.05,148.8,54.8,5.703956338040903
165,BHARATGEAR,143.55,154.85,147.65,174.45,141.45,73.2,5.698041475445344
103,ASTRAMICRO,213.75,244.45,223.7,231.9,204.9,112.6,5.693170649663442
483,HSCL,62.6,79.5,61.3,53.4,51.55,41.8,5.692875856309317
1075,SPARC,287.5,291.85,266.8,312.75,295.85,165.5,5.690882237120864
1204,UNIENTER,133.95,139.35,139.35,149.35,125.95,74.25,5.686941489934394
128,BALAJITELE,74.75,77.15,74.25,67.05,65.2,51.7,5.682779233189221
1259,WEIZMANIND,59.1,60.5,58.7,64.0,47.5,38.65,5.680429214367175
1080,SPLIL,55.35,66.05,56.85,54.9,46.85,33.05,5.675978356714624
1138,TATASTEEL,1338.95,1370.75,1265.25,1213.6,1288.9,894.0,5.674876615051497
774,MTARTECH,1753.1,1783.2,1988.35,2348.05,1461.65,941.4,5.673050000445082
636,KELLTONTEC,83.55,97.5,88.6,93.65,50.25,63.5,5.670511561323292
289,DONEAR,56.0,59.6,57.85,72.3,57.3,27.95,5.663058751288199
111,AUTOAXLES,1525.95,1690.85,1486.6,1570.1,1253.05,989.95,5.660055738042159
553,INOXWIND,112.25,108.75,109.1,128.8,98.0,71.1,5.656733183052319
918,PRIVISCL,1823.85,2097.45,1881.4,2203.3,1866.5,906.35,5.656199858157761
461,HGINFRA,552.95,631.7,587.6,613.7,647.1,265.7,5.652989197718026
1180,TRIGYN,133.65,164.15,140.6,203.05,107.8,67.4,5.645709191309571
987,SAFARI,925.75,967.8,930.2,909.35,869.0,575.1,5.644826879808212
511,ICRA,4102.65,4221.15,3804.2,3507.7,3552.45,3237.1,5.642255825268045
1211,UTIAMC,979.9,964.3,947.8,1079.45,1066.95,555.55,5.640072486554608
1031,SHANTIGEAR,186.05,186.0,189.8,166.8,164.3,132.05,5.637234653593499
677,LAOPALA,352.25,381.25,362.55,404.05,309.8,203.3,5.637007574886476
252,CUMMINSIND,1109.4,1130.9,1026.5,986.85,991.95,833.4,5.6355081147454
462,HIKAL,414.2,446.6,393.8,492.55,603.45,194.9,5.631763675667315
