,SYMBOL,tp,wp,mp,tmp,smp,yp,Value
599,MRPL,128.85,50.4,41.2,44.95,52.5,37.0,2.866518353726362
899,TEXRAIL,111.95,44.8,37.55,39.6,36.85,24.2,2.827020202020202
563,MANUGRAPH,57.0,14.8,16.65,20.2,12.4,10.3,2.821782178217822
251,ENGINERSIN,199.3,68.65,61.35,71.0,79.4,70.85,2.807042253521127
817,SIS,1201.55,515.1,486.6,440.05,495.85,362.15,2.7304851721395296
477,JYOTHYLAB,382.2,153.7,145.15,142.45,163.05,142.15,2.6830466830466833
911,TIMETECHNO,207.65,83.05,72.0,77.8,74.3,74.1,2.669023136246787
247,EMAMILTD,1330.2,462.55,481.8,500.0,544.65,517.0,2.6604
806,SHIVAMAUTO,91.95,33.15,28.75,34.8,30.05,15.9,2.642241379310345
942,UJJIVAN,389.1,136.1,113.95,148.5,164.05,190.05,2.6202020202020204
347,HCC,41.0,18.35,16.7,15.65,11.6,7.4,2.619808306709265
658,OMAXE,230.5,97.95,82.35,88.65,80.65,66.4,2.6001128031584884
766,RUSHIL,913.75,558.8,459.05,352.55,252.9,195.75,2.5918309459651114
408,INDIANB,376.7,170.15,156.55,146.05,171.45,100.7,2.5792536802464907
456,JISLJALEQS,125.75,46.0,42.5,48.95,49.3,16.55,2.5689479060265574
900,TFCILTD,157.05,67.8,60.2,61.2,72.7,57.2,2.5661764705882355
696,PNBHOUSING,1340.35,414.8,402.35,524.15,606.75,360.05,2.557187827911857
1005,ZEELEARN,44.35,14.65,13.2,17.35,14.25,10.05,2.556195965417867
749,REPCOHOME,685.25,193.45,194.65,268.1,318.45,309.1,2.555949272659455
231,DREDGECORP,853.7,344.5,327.65,334.45,380.95,345.55,2.552548960980715
997,WINDMACHIN,110.6,45.45,38.45,43.5,32.1,27.85,2.542528735632184
206,DBL,989.8,287.2,252.85,389.65,682.85,595.25,2.540228410111639
436,ITDCEM,217.95,69.4,67.75,86.25,94.35,73.75,2.5269565217391303
667,ORIENTLTD,216.25,72.9,74.15,86.6,73.4,81.55,2.4971131639722866
50,APEX,841.65,311.0,281.95,338.0,297.4,209.45,2.4900887573964496
673,PARAGMILK,298.15,109.1,100.45,120.55,136.85,106.9,2.4732476150974696
492,KHADIM,679.9,238.8,233.3,276.85,257.7,128.8,2.455842513996749
143,BOMDYEING,277.9,106.5,100.1,113.4,103.85,66.0,2.450617283950617
484,KARURVYSYA,125.2,52.15,46.85,51.7,50.55,52.25,2.4216634429400385
764,RUCHIRA,197.6,118.35,94.5,81.9,86.2,57.75,2.4126984126984126
216,DEN,105.9,42.6,38.9,44.15,53.55,46.75,2.3986409966024915
180,CLEDUCATE,289.95,120.45,128.95,121.45,105.95,84.25,2.3874022231370935
482,KAMATHOTEL,123.05,76.7,62.75,51.55,62.0,29.25,2.387002909796314
589,MOHITIND,44.2,22.85,19.35,18.55,12.15,6.75,2.382749326145553
710,PRESSMN,79.3,45.15,44.4,33.55,29.25,21.25,2.3636363636363638
66,ASHOKA,244.65,92.95,91.65,103.95,120.45,83.95,2.3535353535353534
38,ALPHAGEO,921.7,344.5,334.1,392.7,445.5,182.35,2.347084288260759
442,JAGRAN,177.85,67.5,65.0,75.85,64.15,57.6,2.3447593935398814
322,GPTINFRA,191.05,80.2,72.45,81.5,90.15,35.1,2.3441717791411043
57,ARCHIES,46.7,23.15,20.0,20.0,18.25,9.85,2.335
157,CAPACITE,395.85,128.15,126.15,169.7,182.85,187.25,2.3326458456099
97,BALAJITELE,154.9,77.15,74.3,67.05,65.55,51.7,2.3102162565249817
518,KTKBANK,151.65,62.35,58.5,66.25,73.6,59.6,2.289056603773585
515,KRBL,600.25,228.4,204.05,262.9,317.9,176.1,2.283187523773298
309,GOACARBON,875.2,519.45,378.0,385.9,411.0,299.05,2.2679450634879506
466,JPASSOCIAT,26.0,10.9,8.9,11.5,9.55,6.85,2.260869565217391
735,RANEENGINE,636.1,259.45,266.25,282.25,296.05,254.25,2.253675819309123
208,DCBBANK,196.05,88.05,71.45,87.05,96.8,92.7,2.2521539345203907
847,STERTOOLS,433.1,153.4,149.2,192.95,203.85,178.8,2.244622959315885
601,MUKTAARTS,103.5,52.2,43.35,46.3,40.35,28.7,2.2354211663066956
274,FMGOETZE,528.0,278.2,266.8,236.2,277.1,295.35,2.2353937341236243
938,UCOBANK,29.3,12.7,11.85,13.2,14.65,10.95,2.2196969696969697
177,CHOLAFIN,1299.55,741.75,719.85,586.2,598.75,538.75,2.2169054930058
411,INDNIPPON,1155.55,470.6,464.35,521.95,414.15,352.25,2.2139093782929398
776,SANGHIIND,139.75,50.65,48.0,63.15,68.4,41.65,2.21298495645289
78,ATULAUTO,457.8,201.65,171.25,207.65,238.1,167.45,2.2046713219359497
519,L&TFH,174.0,85.1,71.35,79.35,92.95,90.75,2.1928166351606806
999,WOCKPHARMA,931.35,305.5,292.25,428.0,482.65,506.25,2.176051401869159
603,MUNJALSHOW,285.1,111.2,105.5,131.25,140.5,127.95,2.1721904761904764
381,HSIL,505.25,328.25,309.9,232.8,234.25,144.8,2.1703178694158076
967,VETO,251.6,108.3,94.3,116.3,116.25,127.7,2.163370593293207
341,GULFOILLUB,987.4,456.45,457.8,459.0,599.15,707.45,2.15119825708061
68,ASIANHOTNR,176.5,82.55,78.85,82.5,88.05,62.15,2.139393939393939
409,INDIANHUME,452.25,193.15,189.35,211.85,202.85,167.2,2.1347651640311542
139,BLISSGVS,212.0,83.75,73.4,99.4,110.35,96.9,2.1327967806841044
812,SHREYAS,569.85,371.7,348.35,267.55,374.2,74.85,2.129882264997197
51,APLAPOLLO,1983.75,1004.75,911.6,937.0,860.0,1259.15,2.117129135538954
753,RICOAUTO,101.4,36.15,35.7,47.9,47.1,38.85,2.1169102296450943
428,INVENTURE,12.95,3.85,3.9,6.15,2.6,24.6,2.105691056910569
46,ANSALAPI,26.5,16.15,14.25,12.6,10.5,6.05,2.1031746031746033
491,KESORAMIND,138.05,61.15,54.45,65.75,69.0,68.15,2.099619771863118
503,KOKUYOCMLN,132.6,65.5,61.25,63.3,68.25,53.8,2.09478672985782
865,SUVEN,203.4,92.45,82.05,97.35,114.1,90.2,2.0893682588597846
161,CARERATING,1332.35,543.05,510.75,639.0,701.3,477.5,2.085054773082942
846,STARPAPER,281.35,170.1,158.05,135.25,150.6,109.8,2.080221811460259
485,KAYA,957.7,388.05,350.7,462.6,558.0,235.45,2.0702550799827066
464,JMFINANCIL,157.2,70.4,67.8,76.05,94.15,79.55,2.067061143984221
100,BALMLAWRIE,273.85,124.3,119.25,132.95,132.35,118.15,2.059796916133885
249,EMMBI,234.85,108.6,95.4,114.05,107.15,77.85,2.0591845681718546
133,BIGBLOC,141.2,119.75,76.85,68.85,142.2,81.15,2.0508351488743646
349,HCL-INSYS,58.25,20.3,20.1,28.45,14.15,8.0,2.047451669595782
594,MOTHERSUMI,379.25,144.25,136.95,185.55,239.75,204.35,2.0439234707625977
1008,ZODIACLOTH,235.4,111.75,105.5,116.25,118.05,86.8,2.0249462365591397
375,HITECHGEAR,563.0,233.85,221.3,280.6,259.6,165.6,2.006414825374198
219,DHANBANK,29.85,13.65,12.8,14.95,16.35,13.7,1.996655518394649
186,CONCOR,1379.35,703.3,616.1,692.55,684.65,549.1,1.9916973503718143
455,JINDWORLD,578.45,292.05,308.35,293.65,115.7,45.1,1.9698620807083265
497,KIRLOSENG,380.55,164.25,144.45,194.5,218.35,165.05,1.9565552699228792
383,HUDCO,82.5,37.35,35.2,42.35,45.7,40.95,1.948051948051948
248,EMKAY,222.35,117.25,116.3,115.35,117.8,66.0,1.927611616818379
684,PFOCUS,125.3,86.45,89.3,65.25,91.65,69.25,1.9203065134099617
858,SUNTV,990.15,512.7,469.35,517.25,550.15,466.65,1.914258095698405
360,HERITGFOOD,827.7,340.1,331.35,435.6,476.25,311.55,1.9001377410468319
850,SUMMITSEC,1311.0,712.95,609.4,697.35,762.95,496.2,1.8799741879974188
1006,ZENSARTECH,890.55,385.15,376.9,474.0,502.55,265.6,1.8787974683544302
538,LUMAXIND,2119.1,1015.2,948.9,1138.15,1429.8,1562.3,1.8618811228748404
933,TVSSRICHAK,3922.65,1795.4,1766.9,2110.55,2496.0,1717.0,1.8585913624410697
677,PEARLPOLY,33.9,20.4,18.35,18.35,15.95,16.65,1.8474114441416891
618,NAVNETEDUL,164.0,107.7,87.55,88.85,111.45,74.15,1.8458075407990997
760,RSSOFTWARE,89.8,37.3,35.45,48.75,35.6,25.2,1.842051282051282
679,PENIND,68.75,39.65,36.65,37.4,31.3,16.7,1.8382352941176472
937,UCALFUEL,307.95,128.45,116.4,167.65,157.55,129.05,1.8368625111840142
441,J&KBANK,78.55,32.95,34.95,42.85,40.4,23.2,1.8331388564760793
807,SHK,298.5,153.85,143.6,163.1,154.0,128.7,1.8301655426118946
987,WABAG,610.65,304.35,295.45,333.8,341.95,236.9,1.829388855602157
398,IFCI,30.8,13.1,12.55,16.85,14.1,10.45,1.8278931750741838
775,SANDESH,1465.85,716.7,679.6,810.95,793.95,657.45,1.807571366915346
844,STAR,822.95,380.1,333.35,455.75,580.2,901.5,1.8057048820625343
1004,ZEEL,581.8,286.0,258.8,322.55,310.85,197.4,1.8037513563788559
203,DAMODARIND,123.8,70.95,62.85,68.75,42.55,22.95,1.8007272727272727
417,INDUSINDBK,1648.9,985.6,932.45,920.05,1219.6,845.0,1.792185207325689
756,RML,731.55,373.95,364.8,408.6,404.6,334.6,1.7903817914831128
604,MURUDCERA,53.55,28.25,25.9,29.95,28.05,19.0,1.7879799666110183
230,DPSCLTD,32.95,15.0,14.6,18.5,16.9,12.6,1.7810810810810813
613,NATHBIOGEN,464.25,245.7,221.1,262.4,322.05,323.0,1.7692454268292686
685,PFS,37.3,19.5,17.15,21.1,21.2,16.6,1.767772511848341
605,MUTHOOTCAP,631.35,282.05,283.5,359.45,407.05,365.45,1.756433439977744
871,TAINWALCHM,129.25,94.15,72.3,74.35,75.9,56.95,1.738399462004035
811,SHREYANIND,205.6,135.85,115.15,118.45,129.35,81.35,1.73575348248206
550,MAHLIFE,459.25,381.05,318.25,264.8,277.95,469.5,1.7343277945619335
992,WELENT,176.0,85.95,82.15,101.9,100.4,98.45,1.7271835132482825
343,HATHWAY,39.9,20.4,18.9,23.15,26.5,21.8,1.7235421166306697
622,NCC,133.75,68.7,61.75,77.7,81.9,74.95,1.7213642213642213
458,JKIL,300.05,189.05,168.1,174.35,175.2,178.9,1.720963579007743
1000,WONDERLA,360.7,245.7,228.75,210.0,240.0,179.05,1.7176190476190476
107,BANKBARODA,160.65,120.3,107.95,93.6,93.05,63.25,1.716346153846154
164,CEATLTD,1950.85,1124.45,999.75,1139.6,1361.35,1404.7,1.711872586872587
489,KECL,46.65,27.7,26.15,27.4,23.6,13.05,1.7025547445255476
657,OMAXAUTO,97.2,49.6,47.45,57.15,46.25,39.5,1.7007874015748032
656,OIL,371.5,234.95,219.9,218.8,235.55,116.9,1.6978976234003655
642,NIPPOBATRY,885.65,413.95,413.65,522.25,1024.8,756.0,1.69583532790809
836,SPECIALITY,169.35,162.6,153.25,100.3,92.45,37.85,1.6884346959122631
648,NRAIL,441.05,286.15,259.0,261.45,324.65,208.8,1.686938229106904
368,HINDCOMPOS,528.9,322.1,279.95,314.5,321.7,254.25,1.6817170111287758
400,IGARASHI,858.8,395.4,363.7,513.95,574.7,325.2,1.6709796672828094
663,ORIENTABRA,53.1,31.75,28.35,31.8,29.6,21.25,1.669811320754717
446,JAYAGROGN,390.4,251.05,226.15,235.0,252.25,132.1,1.6612765957446807
808,SHOPERSTOP,560.35,458.3,404.05,338.05,279.5,191.3,1.6575950303209583
644,NLCINDIA,109.6,71.1,63.05,66.3,76.65,46.75,1.6530920060331824
869,SYMPHONY,1746.75,1203.65,1111.1,1061.7,1085.75,1214.9,1.6452387680135632
588,MMTC,73.3,51.55,47.45,44.8,51.15,38.7,1.6361607142857144
27,AKSHARCHEM,765.9,419.5,376.05,468.2,495.15,226.9,1.635839384878257
582,MHRIL,337.95,250.7,212.35,206.65,244.25,198.0,1.6353738204693926
818,SIYSIL,743.9,551.3,437.7,455.6,436.35,187.25,1.632791922739245
835,SPARC,507.7,291.85,272.55,312.75,297.3,165.5,1.6233413269384491
587,MMFL,1174.1,908.25,872.65,728.9,922.35,450.35,1.610783372204692
270,FILATEX,219.55,130.4,123.75,136.8,117.6,73.55,1.6048976608187133
342,GULFPETRO,84.6,52.25,52.7,52.8,54.4,36.2,1.6022727272727273
839,SREEL,295.5,183.45,181.0,184.75,183.5,139.75,1.5994587280108254
182,COALINDIA,262.95,194.55,176.55,164.75,185.3,124.5,1.5960546282245827
183,COCHINSHIP,552.1,327.9,304.6,348.7,370.25,349.95,1.583309435044451
155,CANBK,360.4,248.35,226.05,227.65,198.95,128.05,1.5831320008785414
525,LGBBROSLTD,1070.6,596.55,585.25,676.3,518.95,297.95,1.5830252846369954
6,AARVEEDEN,49.5,27.05,25.4,31.45,26.7,19.7,1.573926868044515
595,MOTILALOFS,1493.5,914.5,892.25,952.95,907.65,582.7,1.5672385749514663
558,MANGALAM,217.9,117.1,113.9,139.3,142.75,123.45,1.5642498205312274
602,MUNJALAU,86.3,47.8,45.8,55.3,60.65,49.6,1.5605786618444846
134,BIL,515.6,282.65,281.8,330.65,225.75,194.1,1.5593527899591715
310,GOCLCORP,573.45,295.35,285.05,367.85,357.25,203.6,1.5589234742422182
738,RAYMOND,1057.45,875.85,712.75,680.25,474.1,315.9,1.5545020213156928
116,BBTC,1702.55,947.85,935.15,1100.3,1147.95,1162.1,1.547350722530219
162,CASTROLIND,193.2,105.7,105.95,125.3,145.1,120.85,1.541899441340782
328,GREENPLY,337.6,225.15,183.55,219.0,209.15,197.75,1.5415525114155253
853,SUNDRMBRAK,708.8,370.2,360.85,460.5,415.05,317.65,1.5391965255157436
480,KAKATCEM,394.1,260.6,225.2,256.2,252.1,188.1,1.5382513661202188
526,LIBERTSHOE,259.55,162.75,147.65,170.45,179.7,118.75,1.522733939571722
305,GMDCLTD,167.15,218.15,164.4,109.85,77.35,53.05,1.5216203914428768
662,ORBTEXP,158.0,130.15,115.35,103.85,81.4,56.1,1.5214251324025037
799,SHALPAINTS,201.3,138.35,131.75,132.65,96.35,83.45,1.517527327553713
522,LAOPALA,612.55,381.25,365.95,404.05,307.7,203.3,1.5160252444004454
65,ASHIMASYN,31.15,15.6,16.6,20.55,19.4,15.7,1.5158150851581507
627,NECCLTD,33.95,33.2,23.85,22.55,20.75,7.85,1.5055432372505544
207,DCAL,325.05,190.25,170.25,216.25,229.85,146.05,1.503121387283237
136,BIOCON,537.3,355.0,331.45,357.7,342.5,401.15,1.5020967291026
241,EIMCOELECO,530.3,356.95,337.25,355.65,404.75,336.0,1.4910726838183608
750,REPRO,781.7,423.9,423.25,525.6,635.6,338.85,1.4872526636225267
527,LICHSGFIN,563.5,391.2,364.85,378.9,455.3,382.55,1.4871997888624968
726,RAIN,370.35,194.85,184.85,251.4,252.0,160.7,1.4731503579952268
361,HEROMOTOCO,3785.15,2362.45,2419.9,2569.7,2904.1,2823.7,1.4729929563762307
291,GEOJITFSL,121.65,69.2,63.6,82.75,86.1,45.6,1.4700906344410878
798,SHALBY,215.25,132.85,124.0,147.0,166.15,123.8,1.4642857142857142
366,HILTON,39.6,35.6,28.45,27.05,13.75,11.6,1.4639556377079483
888,TBZ,118.05,74.1,71.3,80.95,91.6,59.8,1.458307597282273
132,BHEL,92.5,56.55,51.4,63.7,74.6,44.2,1.4521193092621663
960,VASCONEQ,47.25,27.6,25.5,32.55,27.15,15.75,1.4516129032258065
935,TWL,166.5,107.1,96.4,114.85,98.5,46.4,1.4497170222028735
170,CENTURYTEX,1437.4,921.1,821.45,991.85,936.2,445.1,1.449211070222312
722,QUESS,1154.15,703.25,564.6,798.0,939.35,541.7,1.4463032581453634
495,KIOCL,374.6,233.05,227.15,259.9,295.15,143.9,1.4413235859946136
300,GIPCL,131.95,86.8,76.95,91.55,99.8,72.85,1.4412889131622064
222,DIAMONDYD,1249.8,716.8,704.0,879.55,752.8,560.65,1.420953896879086
281,GABRIEL,199.2,123.45,122.2,140.4,153.35,103.45,1.4188034188034186
590,MOIL,242.5,188.35,173.55,171.05,171.5,152.65,1.4177141186787487
302,GLAXO,2489.3,1616.05,1571.5,1761.25,1474.8,1436.1,1.4133711852377573
739,RBL,1167.85,651.4,717.95,826.3,881.6,825.4,1.4133486627133003
427,INTENTECH,124.15,88.4,76.05,88.55,74.05,37.5,1.402032749858837
259,EVEREADY,439.15,334.15,346.45,315.2,376.1,270.4,1.393242385786802
851,SUNCLAYLTD,5411.25,3687.4,3620.45,3890.75,3720.8,2878.6,1.3907986891987405
403,IMPAL,1105.25,783.8,772.35,794.9,805.75,652.35,1.3904264687382062
493,KICL,2689.85,1793.75,1602.1,1936.85,2106.85,1417.6,1.3887755892299352
142,BODALCHEM,166.4,112.3,103.85,120.35,141.6,87.4,1.382633984212713
23,AHLEAST,272.0,244.25,198.55,196.85,190.05,144.65,1.3817627635255272
10,ABCAPITAL,184.15,113.55,109.85,133.5,107.25,117.3,1.3794007490636704
105,BANCOINDIA,259.9,145.9,146.25,188.55,194.1,141.4,1.3784142137364093
321,GPPL,136.5,91.95,83.35,99.2,116.6,96.65,1.376008064516129
450,JCHAC,2674.3,2253.75,1892.95,1945.25,2201.7,2429.15,1.3747847320395836
729,RAMANEWS,29.15,20.5,19.5,21.35,20.15,14.3,1.3653395784543323
827,SNOWMAN,57.35,35.7,33.35,42.05,43.55,50.05,1.3638525564803807
435,ITDC,515.55,394.4,350.4,378.5,430.8,314.2,1.3620871862615587
910,TIMESGTY,72.8,61.05,62.75,53.5,51.65,44.6,1.3607476635514018
824,SMLISUZU,912.55,720.7,497.4,670.8,734.9,457.35,1.3603905784138342
511,KOTAKPSUBK,370.33,286.87,267.94,272.36,276.97,191.09,1.359707739756205
