,SYMBOL,tp,wp,mp,tmp,smp,yp,Value
450,IFBIND,1168.5,994.45,880.35,601.15,1189.65,1025.8,1.9437744323380188
859,RUSHIL,142.75,558.8,457.5,73.6,253.3,195.75,1.939538043478261
329,GINNIFILA,22.5,48.4,45.2,11.7,33.5,19.4,1.9230769230769231
292,FILATEX,47.85,130.4,121.4,24.9,103.5,73.55,1.921686746987952
504,JAGSNPHARM,71.55,328.65,245.8,37.5,156.35,92.75,1.908
316,GATI,101.1,174.45,139.95,53.1,136.15,96.45,1.903954802259887
556,KELLTONTEC,74.15,97.5,88.6,39.05,50.25,63.5,1.8988476312419977
68,AROGRANITE,48.35,61.35,58.1,25.55,63.45,38.9,1.8923679060665362
1010,TEJASNET,137.15,560.75,392.35,72.9,492.9,167.25,1.8813443072702332
42,ALMONDZ,21.0,111.3,105.4,11.25,100.45,26.9,1.8666666666666667
929,SOBHA,414.65,709.0,728.45,222.5,789.85,502.85,1.8635955056179774
928,SNOWMAN,66.4,35.7,32.4,35.7,42.95,50.05,1.8599439775910365
1118,WOCKPHARMA,546.55,305.5,289.75,294.6,454.75,506.25,1.8552274270196873
348,GOLDIAM,233.95,157.5,784.6,126.2,931.75,334.0,1.8538034865293185
402,HINDCOPPER,61.15,122.6,115.25,33.2,109.95,140.4,1.8418674698795179
1082,VETO,77.9,108.3,95.1,42.4,108.4,127.7,1.8372641509433965
803,PREMIERPOL,44.05,90.15,76.35,24.0,68.05,36.1,1.8354166666666665
972,SURYAROSNI,362.3,462.1,423.25,198.75,745.8,357.75,1.8228930817610063
61,APOLLOPIPE,709.8,513.35,471.4,390.8,1703.9,989.75,1.8162743091095188
470,INDORAMA,42.05,77.45,65.55,23.2,49.6,36.6,1.8125
196,CONFIPET,38.6,66.35,67.9,21.3,82.85,39.45,1.812206572769953
766,PCJEWELLER,25.35,24.1,20.7,14.0,26.65,22.15,1.8107142857142857
537,JUBLINDS,233.05,509.6,504.6,129.15,492.1,206.05,1.8044909020518776
119,BANSWRAS,126.4,257.3,235.55,70.15,153.2,89.55,1.8018531717747683
763,PANAMAPET,98.15,304.45,260.05,54.5,266.25,148.85,1.8009174311926606
974,SUVEN,90.55,92.45,81.25,50.4,93.35,90.2,1.7966269841269842
997,TATASTEEL,643.65,1370.75,1265.25,359.75,1288.9,894.0,1.7891591382904795
842,RESPONIND,186.45,172.85,177.55,104.55,122.5,159.0,1.7833572453371591
786,PITTIENG,55.8,330.2,256.2,31.35,153.55,63.8,1.7799043062200954
27,AGROPHOS,16.15,31.55,23.2,9.15,15.5,10.95,1.7650273224043713
998,TATASTLLP,559.85,805.15,743.9,319.8,905.3,836.15,1.7506253908692933
973,SUTLEJTEX,45.95,81.6,72.55,26.45,69.35,38.35,1.7372400756143669
903,SHAREINDIA,180.15,1301.85,1056.65,103.7,654.05,313.65,1.7372227579556412
242,DOLLAR,239.2,592.05,565.75,138.2,378.2,237.85,1.7308248914616498
352,GPTINFRA,47.2,80.2,71.45,27.3,83.85,35.1,1.728937728937729
379,HCC,9.05,18.35,14.95,5.25,9.65,7.4,1.723809523809524
408,HITECH,203.45,533.45,510.35,118.1,584.3,370.35,1.722692633361558
699,NAVKARCORP,42.95,37.8,35.05,25.05,41.25,32.45,1.7145708582834331
999,TBZ,62.8,74.1,67.85,36.75,78.6,59.8,1.708843537414966
531,JSL,75.7,203.45,179.85,44.35,162.0,75.85,1.7068771138669674
533,JSWHL,3851.65,4316.85,4048.45,2257.45,4691.05,3886.5,1.7061950430795811
785,PIONEEREMB,37.6,57.0,51.25,22.05,62.4,41.8,1.7052154195011338
474,INDUSINDBK,894.95,985.6,928.65,527.4,1111.9,845.0,1.6969093667045887
932,SOMANYCERA,330.1,658.9,673.1,194.8,755.2,419.05,1.694558521560575
750,ONWARDTEC,107.15,397.55,356.2,63.3,227.55,110.45,1.6927330173775672
949,SRTRANSFIN,1046.5,1207.2,1109.5,619.35,1298.85,1345.05,1.689674658916606
1017,THOMASCOOK,47.05,83.95,65.6,27.85,65.6,42.9,1.6894075403949729
558,KESORAMIND,63.65,61.15,51.85,37.7,63.35,68.15,1.6883289124668432
886,SCI,88.35,128.75,115.2,52.4,121.25,99.25,1.6860687022900762
475,INEOSSTYRO,836.1,1106.2,966.7,497.7,1385.35,1085.9,1.6799276672694394
1042,TTL,54.75,105.6,106.75,32.65,66.05,43.35,1.6768759571209801
762,PAISALO,702.75,802.3,623.95,419.2,892.6,644.7,1.6764074427480917
265,ELECON,42.6,174.55,155.6,25.5,167.6,75.25,1.6705882352941177
23,ADSL,37.25,151.65,123.7,22.3,73.3,47.0,1.6704035874439462
539,JUSTDIAL,633.0,793.3,755.6,380.1,989.2,864.25,1.665351223362273
343,GODREJPROP,1432.15,1665.25,1526.35,860.45,2311.9,1327.55,1.6644197803474927
683,MTNL,13.8,28.05,22.95,8.3,19.05,15.1,1.6626506024096386
546,KAMDHENU,113.95,242.8,204.1,68.7,208.2,143.5,1.6586608442503639
532,JSLHISAR,141.55,389.85,344.5,85.8,288.6,148.65,1.6497668997669
114,BANCOINDIA,147.75,145.9,139.5,89.85,196.8,141.4,1.64440734557596
620,MADHAV,42.65,54.75,51.6,25.95,55.7,45.3,1.6435452793834298
829,RANEHOLDIN,673.8,636.8,600.8,410.15,599.2,565.4,1.6428136047787394
960,SUNCLAYLTD,2658.55,3687.4,3598.55,1626.65,3421.55,2878.6,1.63437125380383
669,MMTC,26.45,51.55,47.25,16.2,44.9,38.7,1.632716049382716
800,PPL,116.2,172.75,171.15,71.25,158.75,122.5,1.6308771929824561
937,SOUTHWEST,42.0,200.0,195.25,25.85,104.55,48.75,1.6247582205029012
282,EVERESTIND,326.95,655.4,641.45,201.25,432.55,281.8,1.6245962732919255
1037,TRIGYN,88.75,164.15,140.6,54.7,107.8,67.4,1.6224862888482632
704,NCC,57.65,68.7,61.4,35.6,82.45,74.95,1.61938202247191
915,SHYAMCENT,6.55,29.95,19.25,4.05,14.4,5.35,1.617283950617284
106,BAJFINANCE,5295.2,7366.6,6840.6,3278.6,7668.1,4613.65,1.615079607149393
17,ADANIENT,479.55,2170.95,1758.0,297.1,1468.1,1142.75,1.6141029956243689
411,HNDFDS,1546.25,1956.6,1969.65,959.35,1955.55,2005.4,1.6117683848439046
419,IBREALEST,82.2,111.9,108.65,51.25,149.95,76.05,1.6039024390243903
1107,WEIZMANIND,47.95,60.5,58.7,29.9,47.5,38.65,1.6036789297658864
924,SKMEGGPROD,58.5,68.95,64.7,36.65,81.5,45.85,1.5961800818553888
987,TATACHEM,477.4,999.6,938.05,299.5,919.3,724.6,1.5939899833055091
808,PRSMJOHNSN,88.55,126.1,122.75,55.7,124.85,129.15,1.589766606822262
280,ESTER,117.5,152.95,127.65,73.95,147.6,119.5,1.5889114266396214
858,RUPA,306.65,452.35,461.65,193.05,450.9,297.35,1.5884485884485882
127,BEML,968.95,1857.15,1533.85,610.45,1433.5,1163.6,1.5872716848226718
742,OAL,556.5,701.5,668.8,351.0,898.9,716.3,1.5854700854700854
350,GPIL,474.7,439.65,369.6,299.65,1278.95,765.3,1.584181545135992
66,ARIHANTSUP,31.2,140.25,123.85,19.75,148.8,54.8,1.579746835443038
481,INOXWIND,61.45,108.75,109.1,39.0,98.0,71.1,1.5756410256410258
575,KOTAKBANK,1995.6,1784.5,1760.5,1268.2,2005.5,1697.7,1.5735688377227566
76,ASHIANA,114.0,147.1,148.25,73.05,196.0,124.6,1.5605749486652978
502,J&KBANK,23.15,32.95,34.5,14.85,37.95,23.2,1.5589225589225588
270,EMAMIPAP,105.05,172.45,169.75,67.4,168.15,128.7,1.5586053412462906
185,CHOLAFIN,387.65,741.75,697.4,249.15,564.25,538.75,1.5558900260887014
312,GANECOS,400.25,720.65,720.1,257.4,489.3,524.05,1.554972804972805
626,MAHLIFE,364.7,381.05,307.35,234.75,276.2,469.5,1.5535676251331203
354,GRAPHITE,303.2,569.3,491.0,195.25,604.55,639.85,1.5528809218950064
565,KIRLFER,140.05,244.15,219.85,90.25,242.5,185.8,1.5518005540166206
366,GTPL,133.8,213.45,181.6,86.3,254.25,132.05,1.5504055619930477
586,KREBSBIO,139.05,167.45,151.55,89.8,173.0,112.75,1.5484409799554568
839,RELIGARE,69.65,133.8,112.8,45.0,177.55,89.55,1.547777777777778
184,CHENNPETRO,106.65,162.55,125.75,68.95,122.15,96.0,1.5467730239303843
1012,TEXMOPIPES,21.75,86.9,78.3,14.1,53.5,27.3,1.5425531914893618
574,KOLTEPATIL,244.0,291.45,287.15,158.2,325.6,219.75,1.5423514538558787
554,KECL,15.8,27.7,24.95,10.25,16.85,13.05,1.5414634146341464
21,ADFFOODS,643.4,816.95,722.9,417.65,882.65,881.2,1.5405243625044895
163,CAPACITE,181.75,128.15,123.65,118.35,162.7,187.25,1.5356991972961556
238,DIXON,13448.55,4475.75,4413.2,8762.05,4611.9,3934.75,1.5348634166661912
731,NITCO,25.4,26.85,24.2,16.55,22.75,18.35,1.5347432024169183
749,ONMOBILE,68.05,158.05,118.5,44.45,113.35,99.2,1.5309336332958379
687,MURUDCERA,22.35,28.25,25.55,14.6,25.35,19.0,1.5308219178082194
152,BRIGADE,249.1,506.85,479.0,162.9,410.0,246.8,1.529158993247391
767,PDMJEPAPER,22.0,41.35,42.2,14.4,41.2,21.8,1.5277777777777777
239,DLF,232.85,396.1,355.5,152.65,417.2,234.4,1.5253848673435964
451,IFCI,9.15,13.1,12.65,6.0,13.45,10.45,1.5250000000000001
552,KDDL,231.75,1000.45,840.7,152.0,431.1,372.65,1.524671052631579
217,DATAMATICS,115.9,316.1,274.65,76.05,302.7,111.35,1.5239973701512164
345,GOKUL,17.9,34.15,35.9,11.75,28.05,17.2,1.523404255319149
221,DCBBANK,119.25,88.05,71.8,78.3,91.0,92.7,1.5229885057471264
465,INDIANB,85.7,170.15,151.25,56.3,140.35,100.7,1.5222024866785082
104,BAJAJFINSV,8906.35,16749.0,16124.85,5852.35,17786.75,9819.4,1.5218416533529266
253,EBANK,3425.0,3937.91,3896.77,2252.05,4225.99,3551.91,1.5208365711240868
728,NIITLTD,202.25,652.1,475.95,133.15,372.3,171.6,1.5189635749155088
1057,UMANGDAIRY,64.1,71.9,66.4,42.3,74.05,52.85,1.5153664302600474
592,L&TFH,93.7,85.1,66.6,62.1,90.95,90.75,1.5088566827697263
424,ICICIBANK,535.05,754.3,708.0,354.75,700.85,559.1,1.508245243128964
165,CARBORUNIV,405.5,806.6,778.65,269.25,887.55,482.75,1.5060352831940576
167,CARERATING,525.9,543.05,511.5,349.4,667.05,477.5,1.5051516886090441
969,SUPERHOUSE,133.55,185.35,175.95,89.05,169.75,114.0,1.4997192588433466
116,BANKBARODA,61.45,120.3,107.7,41.05,81.75,63.25,1.4969549330085263
416,HSIL,118.7,328.25,318.6,79.75,232.05,144.8,1.4884012539184954
883,SBIN,274.95,516.1,492.75,185.4,453.0,329.5,1.483009708737864
1099,VSSL,117.05,255.05,239.55,78.95,238.8,163.1,1.4825839138695376
743,OBEROIRLTY,583.4,957.9,926.55,394.2,964.2,533.25,1.4799594114662609
672,MONTECARLO,254.1,546.25,500.1,171.95,358.95,221.85,1.4777551613841233
637,MANGCHEFER,43.5,109.2,71.5,29.45,75.45,68.95,1.4770797962648556
281,EVEREADY,211.85,334.15,342.2,143.45,394.4,270.4,1.4768211920529801
115,BANDHANBNK,402.25,323.8,294.45,273.0,283.0,309.15,1.4734432234432235
142,BIRLATYRE,29.95,24.05,22.15,20.35,23.85,22.0,1.4717444717444716
939,SPANDANA,750.65,438.25,375.35,510.4,569.85,529.0,1.4707092476489028
383,HDFC,2558.65,2458.25,2292.1,1740.05,2754.3,2415.9,1.470446251544496
1015,THANGAMAYL,599.3,1119.85,1179.7,408.25,1111.85,600.95,1.4679730557256583
692,NAHARPOLY,95.9,567.2,515.9,65.45,243.5,105.2,1.46524064171123
948,SRHHYPOLTD,247.05,455.5,502.8,168.7,329.8,240.05,1.4644339063426202
174,CENTUM,444.8,519.75,411.4,303.8,472.65,372.45,1.4641211323238972
953,STCINDIA,81.45,107.75,100.2,55.65,102.1,75.15,1.463611859838275
1065,USHAMART,36.8,140.65,107.7,25.15,85.75,36.75,1.463220675944334
876,SARDAEN,335.5,1146.65,1039.35,229.6,711.25,436.35,1.4612369337979094
98,AXISBANK,620.45,794.9,723.85,424.65,766.55,651.75,1.461085599905805
319,GENUSPOWER,39.5,77.0,63.45,27.05,72.35,45.3,1.4602587800369686
177,CERA,3391.95,4708.5,4603.65,2325.4,5260.6,3905.0,1.4586522748774402
657,MEP,18.45,20.25,20.2,12.65,20.9,15.35,1.4584980237154148
1066,UTIBANKETF,311.52,37.93,35.84,213.69,37.63,31.09,1.4578127193598203
425,ICICIBANKN,311.36,376.49,355.71,213.68,373.72,310.02,1.4571321602396106
894,SETFNIFBK,311.05,377.54,356.38,213.63,374.5,310.18,1.4560220942751487
85,ASTRAL,1782.85,2060.4,2039.25,1224.8,2160.4,1668.45,1.4556254082299152
576,KOTAKBKETF,314.47,381.38,360.13,216.25,378.93,314.17,1.4541965317919077
227,DELTACORP,160.65,328.45,283.05,110.55,263.3,146.4,1.453188602442334
117,BANKBEES,313.54,380.49,359.49,215.94,377.46,313.09,1.4519774011299436
426,ICICIBANKP,170.37,188.58,177.89,117.34,192.19,163.97,1.4519345491733424
582,KOTHARIPET,23.3,97.1,96.8,16.05,51.8,24.6,1.4517133956386292
160,CANBK,128.95,248.35,224.4,88.85,173.0,128.05,1.4513224535734384
449,IFBAGRO,478.4,693.7,579.3,329.9,565.05,394.8,1.4501364049712033
12,ABSLBANETF,308.97,37.59,35.53,213.25,372.69,309.65,1.448862837045721
828,RANEENGINE,274.75,259.45,268.2,189.75,297.4,254.25,1.447957839262187
613,LTTS,2339.6,4993.0,4754.9,1618.05,4697.55,2608.65,1.4459380118043323
462,INDIACEM,169.2,225.7,212.35,117.05,200.3,164.95,1.4455360956856045
629,MAHSEAMLES,318.7,594.05,559.8,220.5,316.45,268.85,1.4453514739229025
632,MANAKSIA,57.8,79.8,75.5,40.0,65.35,53.0,1.4449999999999998
908,SHK,120.5,153.85,142.95,83.4,160.35,128.7,1.4448441247002397
182,CHAMBLFERT,227.75,464.75,402.2,157.8,338.95,216.45,1.4432826362484157
598,LEMONTREE,40.25,66.7,54.5,27.9,45.4,30.05,1.442652329749104
377,HBANKETF,310.81,377.57,358.7,215.49,373.86,310.9,1.44234071186598
848,RKFORGE,479.15,187.75,184.5,332.35,1082.55,510.4,1.4417030239205655
735,NPBET,166.0,193.03,182.25,115.22,193.37,173.05,1.4407220968581844
612,LTI,3659.5,6153.2,6025.7,2543.55,5765.15,3969.25,1.4387371980106543
245,DPWIRES,86.25,333.1,343.55,59.95,225.55,105.6,1.4386989157631358
674,MOTHERSUMI,165.2,144.25,133.3,114.85,225.95,204.35,1.4383979103178057
1104,WALCHANNAG,70.95,64.15,54.55,49.35,58.4,56.6,1.4376899696048633
77,ASHOKA,92.65,92.95,89.65,64.45,98.45,83.95,1.4375484871993793
175,CENTURYPLY,233.05,663.5,653.75,162.3,472.65,338.9,1.435921133703019
440,ICIL,145.65,182.4,160.4,101.6,295.85,121.55,1.4335629921259845
917,SIGIND,25.8,43.6,42.7,18.0,44.45,27.45,1.4333333333333333
94,AUTOAXLES,1025.55,1690.85,1486.6,717.05,1253.05,989.95,1.4302349905864304
456,IIFL,113.75,332.55,288.95,79.55,287.0,251.85,1.4299182903834067
611,LT,1287.6,1830.75,1756.2,901.6,1702.95,1331.5,1.4281277728482695
18,ADANIGREEN,1052.6,2321.85,1833.65,737.6,1146.6,1043.95,1.4270607375271147
770,PENIND,22.9,39.65,36.45,16.05,29.05,16.7,1.426791277258567
320,GEOJITFSL,55.5,69.2,63.15,38.9,76.4,45.6,1.4267352185089974
965,SUNFLAG,60.05,83.1,67.3,42.1,81.9,63.0,1.4263657957244655
991,TATAELXSI,1835.3,8685.2,7213.4,1287.0,5594.05,2999.9,1.426029526029526
516,JINDALSTEL,266.45,562.8,465.1,186.85,389.25,431.55,1.426010168584426
0,20MICRONS,40.2,88.55,72.8,28.25,61.2,35.75,1.4230088495575222
619,M&MFIN,174.9,175.05,152.8,123.1,185.2,170.4,1.420796100731113
590,KTKBANK,57.75,62.35,58.05,40.65,68.15,59.6,1.4206642066420665
307,GAIL,123.25,162.15,152.4,86.8,158.85,134.4,1.419930875576037
754,ORIENTCEM,86.95,152.65,143.7,61.25,158.95,107.0,1.419591836734694
996,TATAPOWER,75.65,278.1,230.45,53.3,158.75,93.6,1.4193245778611634
19,ADANIPORTS,483.75,839.3,723.8,341.75,737.9,720.45,1.415508412582297
827,RAMCOSYS,599.75,363.15,290.9,424.5,480.05,507.6,1.4128386336866903
483,INTELLECT,315.05,957.5,761.8,223.25,709.95,714.05,1.411198208286674
8,ABB,1212.05,2238.95,2190.95,859.5,1870.6,1395.4,1.4101803374054682
840,REPCOHOME,233.0,193.45,192.75,165.65,313.35,309.1,1.4065801388469665
67,ARMANFIN,738.85,1121.1,932.0,525.6,839.2,528.85,1.405726788432268
548,KARURVYSYA,45.75,52.15,47.15,32.6,47.9,52.25,1.4033742331288344
832,RBL,780.0,651.4,699.55,555.85,867.6,825.4,1.4032562741746875
506,JAMNAAUTO,61.5,107.6,103.7,43.85,89.35,66.45,1.4025085518814138
496,ITDC,325.95,394.4,347.7,232.5,421.95,314.2,1.4019354838709677
420,IBULHSGFIN,220.3,172.4,156.9,157.15,231.65,165.1,1.4018453706649698
1034,TPLPLASTEH,164.25,155.4,122.2,117.2,192.15,186.95,1.4014505119453924
1080,VERTOZ,214.35,100.55,98.75,153.05,99.65,249.65,1.4005227049983664
363,GSCLCEMENT,37.85,45.4,42.7,27.05,49.25,33.25,1.399260628465804
797,POWERINDIA,1292.65,3462.35,3409.0,924.35,2438.8,1501.8,1.3984421485368097
304,FSL,101.5,135.3,125.45,72.75,195.5,111.9,1.395189003436426
534,JSWSTEEL,387.2,756.6,655.25,277.75,668.3,620.6,1.394059405940594
80,ASIANPAINT,2764.5,3206.25,3042.0,1986.4,3244.65,2553.65,1.3917136528393073
733,NMDC,114.45,174.45,150.55,82.25,143.0,137.6,1.3914893617021278
920,SIYSIL,195.8,551.3,429.95,140.75,370.85,187.25,1.391119005328597
801,PRAKASH,55.0,82.3,70.6,39.55,66.95,74.6,1.390644753476612
691,NAHARCAP,88.0,600.15,599.2,63.3,271.35,89.55,1.3902053712480253
961,SUNDARMFIN,1804.25,2075.4,1848.6,1300.6,2450.15,2273.95,1.38724434876211
705,NCLIND,147.35,194.85,181.25,106.35,218.85,175.2,1.385519511048425
737,NRBBEARING,100.75,128.8,115.0,72.75,140.65,99.75,1.3848797250859106
580,KOTAKPSUBK,173.65,286.87,264.16,125.63,243.13,191.09,1.3822335429435646
271,EMKAY,79.2,117.25,107.3,57.3,113.7,66.0,1.3821989528795813
215,DALBHARAT,1079.75,1607.25,1473.6,781.45,2105.75,1447.35,1.3817262780728132
1028,TMRVL,11.95,16.3,16.7,8.65,12.95,10.6,1.3815028901734103
278,ESABINDIA,1903.85,3218.5,3356.6,1379.25,2196.45,1826.15,1.3803516403842668
869,SALZERELEC,127.8,195.4,177.5,92.6,161.2,118.7,1.3801295896328294
467,INDIGO,1723.3,2000.15,1899.8,1249.1,2021.7,1554.3,1.3796333360019215
679,MRPL,35.45,50.4,42.35,25.7,46.7,37.0,1.379377431906615
994,TATAMOTORS,183.85,452.05,424.9,133.3,333.35,298.05,1.3792198049512376
69,ARVIND,46.75,128.05,117.95,33.9,94.45,60.6,1.37905604719764
314,GANGESSECU,60.5,133.6,133.75,43.95,89.75,57.1,1.3765642775881684
804,PRESSMN,23.85,45.15,44.1,17.35,27.7,21.25,1.3746397694524495
400,HINDALCO,240.55,581.75,572.7,175.25,487.95,359.35,1.3726105563480742
289,FEDERALBNK,66.7,100.2,98.35,48.6,84.3,72.1,1.3724279835390947
359,GREENPLY,115.1,225.15,178.45,83.9,181.05,197.75,1.371871275327771
648,MATRIMONY,910.25,706.05,697.05,664.8,971.5,871.4,1.3692087845968712
484,INTENTECH,45.45,88.4,75.35,33.2,64.55,37.5,1.3689759036144578
555,KEI,476.75,1275.75,1004.25,348.8,927.1,495.0,1.3668291284403669
10,ABCAPITAL,85.0,113.55,108.55,62.2,112.75,117.3,1.3665594855305465
787,PLASTIBLEN,264.15,234.5,211.75,193.4,273.3,214.2,1.3658221302998965
344,GOKEX,89.8,378.65,361.2,65.8,194.8,82.0,1.364741641337386
811,PSUBNKBEES,19.19,32.01,29.58,14.07,27.15,21.26,1.3638948116560057
501,IZMO,47.05,95.45,84.8,34.5,91.6,64.45,1.363768115942029
778,PGHL,6817.5,4401.35,4318.3,4999.2,5403.6,6281.25,1.3637181949111858
1110,WELINV,354.05,306.55,275.6,259.65,335.45,395.0,1.3635663393029078
285,FACT,61.4,137.45,130.6,45.05,127.85,105.0,1.362930077691454
872,SANGHIIND,34.8,50.65,46.6,25.55,67.5,41.65,1.3620352250489236
186,CHOLAHLDNG,536.2,648.1,594.7,393.7,688.25,562.9,1.361950723901448
526,JMCPROJECT,68.3,88.85,83.2,50.15,112.0,76.3,1.361914257228315
852,ROUTE,1098.6,1606.35,1548.2,806.75,1949.85,1489.35,1.3617601487449642
899,SHALPAINTS,89.8,138.35,135.5,65.95,92.9,83.45,1.3616376042456406
75,ASHAPURMIN,108.7,165.2,102.4,79.85,122.75,107.05,1.3613024420788982
779,PGIL,200.2,451.35,417.2,147.15,314.05,180.65,1.3605164797825346
62,APOLLOTYRE,178.0,202.75,186.55,130.85,225.7,202.2,1.3603362628964464
833,RBLBANK,231.05,128.1,133.3,169.9,190.9,174.55,1.3599175985874044
138,BINDALAGRO,15.95,27.1,22.55,11.75,22.95,16.35,1.3574468085106381
1123,YESBANK,17.85,15.65,12.8,13.15,12.55,14.05,1.3574144486692017
519,JISLJALEQS,19.05,46.0,40.7,14.05,35.8,16.55,1.3558718861209964
600,LGBBROSLTD,304.55,596.55,552.2,224.7,448.8,297.95,1.3553627058299957
276,EQUITAS,68.1,119.4,107.6,50.25,121.0,76.15,1.3552238805970147
1102,VTL,1085.1,444.5,2755.45,800.8,1852.4,1159.05,1.35501998001998
380,HCG,162.75,290.15,255.25,120.15,247.4,169.5,1.3545568039950062
392,HERCULES,121.3,157.0,138.8,89.7,140.85,112.35,1.3522853957636565
79,ASIANHOTNR,74.35,82.55,78.15,55.0,92.0,62.15,1.3518181818181818
376,HAVELLS,916.15,1267.95,1136.35,677.85,1373.1,1004.8,1.3515527034004573
835,RECLTD,133.9,133.8,123.4,99.1,157.85,125.6,1.351160443995964
455,IGPL,424.05,760.2,700.0,313.85,742.15,446.45,1.3511231480006372
1045,TVSSRICHAK,1871.25,1795.4,1720.35,1385.7,2144.9,1717.0,1.3504005195929853
20,ADANIPOWER,49.8,220.95,122.9,36.9,97.1,87.15,1.3495934959349594
947,SRF,5573.9,2747.6,2469.2,4130.1,11279.1,6150.5,1.3495799133192898
1006,TDPOWERSYS,152.45,354.25,358.35,113.0,309.4,153.05,1.3491150442477875
802,PRECAM,45.85,145.5,144.25,34.0,95.05,42.9,1.348529411764706
180,CGCL,317.75,622.8,621.3,235.65,515.25,393.85,1.3483980479524718
584,KPRMILL,874.95,672.3,614.0,650.1,425.25,1220.4,1.3458698661744348
783,PILANIINVS,2088.6,1863.5,1691.4,1552.45,1896.9,1651.1,1.3453573384005926
587,KSB,644.4,1322.15,1133.45,479.05,1221.2,884.25,1.345162300386181
64,APTECHT,157.8,369.2,337.25,117.35,307.0,198.1,1.3446953557733279
748,ONGC,93.05,170.9,167.3,69.25,144.5,102.85,1.343682310469314
1023,TIMETECHNO,49.3,83.05,70.95,36.7,71.7,74.1,1.3433242506811987
243,DONEAR,34.5,59.6,57.85,25.7,57.3,27.95,1.3424124513618678
963,SUNDRMBRAK,308.15,370.2,352.95,229.9,398.65,317.65,1.3403653762505436
591,KUANTUM,55.75,87.4,90.2,41.65,80.45,60.5,1.3385354141656662
65,ARIES,103.25,159.2,135.9,77.15,148.05,79.95,1.3383020090732338
398,HIL,2283.75,4096.6,3920.6,1706.55,5146.5,3184.25,1.3382262459347807
956,SUBROS,343.15,345.35,333.35,256.45,328.5,291.35,1.3380775979723143
212,CYIENT,513.05,905.5,899.65,383.5,1062.75,684.65,1.3378096479791395
197,CONSOFINVT,42.0,159.6,148.9,31.4,140.5,53.8,1.337579617834395
696,NATIONALUM,43.1,126.85,117.0,32.25,93.4,56.6,1.3364341085271318
877,SARLAPOLY,24.05,61.55,57.3,18.0,48.85,24.8,1.3361111111111112
82,ASPINWALL,169.5,189.6,185.45,126.9,179.5,165.1,1.3356973995271868
927,SMSPHARMA,118.15,104.7,97.55,88.5,155.2,146.9,1.3350282485875706
48,AMJLAND,25.55,34.0,32.6,19.15,37.8,22.2,1.3342036553524805
530,JPPOWER,3.2,8.25,7.1,2.4,4.35,2.95,1.3333333333333335
936,SOUTHBANK,9.0,8.6,7.95,6.75,10.2,7.75,1.3333333333333333
385,HDFCBANK,1436.3,1514.65,1448.15,1078.6,1594.95,1391.4,1.3316335991099575
541,KABRAEXTRU,97.5,489.05,479.5,73.3,248.8,167.6,1.330150068212824
906,SHIVAMAUTO,20.35,33.15,28.15,15.3,22.1,15.9,1.3300653594771241
780,PHOENIXLTD,774.55,1096.55,991.3,582.7,958.45,688.4,1.3292431783078769
628,MAHSCOOTER,3794.25,3909.4,3415.8,2856.4,4653.95,3367.1,1.3283328665453018
959,SUMMITSEC,539.7,712.95,606.2,406.4,774.95,496.2,1.3280019685039373
