,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
917,JUBLINGREA,EQ,317.5,325.75,311.0,316.6,315.5,313.9,569326,182278200.45,20-APR-2021,16951,INE0BY001018
918,JUBLPHARMA,EQ,795.0,817.95,777.1,801.9,804.9,770.45,1599236,1276936796.75,20-APR-2021,57223,INE700A01033
919,JUMPNET,EQ,7.85,8.65,7.85,8.1,8.1,8.25,6053124,48782625.7,20-APR-2021,5524,INE974C01022
920,JUNIORBEES,EQ,363.0,363.0,346.0,357.82,358.72,356.69,55016,19771404.62,20-APR-2021,3640,INF732E01045
921,JUSTDIAL,EQ,872.0,894.0,857.3,864.25,861.9,867.25,1392577,1224327075.1,20-APR-2021,44606,INE599M01018
922,JYOTHYLAB,EQ,141.65,144.2,140.35,142.15,142.0,140.9,345690,49163029.65,20-APR-2021,7007,INE668F01031
924,KABRAEXTRU,EQ,169.8,177.3,165.0,167.6,167.8,162.4,84778,14507067.75,20-APR-2021,2398,INE900B01029
925,KAJARIACER,EQ,875.0,894.55,875.0,881.4,880.0,863.85,193557,171202921.7,20-APR-2021,8646,INE217B01036
926,KAKATCEM,EQ,174.3,190.15,173.25,188.1,186.0,173.25,106527,19628112.9,20-APR-2021,2338,INE437B01014
927,KALPATPOWR,EQ,351.5,365.0,349.6,355.35,353.95,350.05,223740,79094807.55,20-APR-2021,6809,INE220B01022
929,KALYANKJIL,EQ,67.2,68.35,66.8,67.15,67.1,66.85,797720,53885753.7,20-APR-2021,8147,INE303R01014
930,KAMATHOTEL,EQ,28.95,30.75,28.35,29.25,29.2,28.05,79531,2363368.45,20-APR-2021,882,INE967C01018
931,KAMDHENU,EQ,142.0,147.35,142.0,143.5,143.65,141.0,48120,6953573.6,20-APR-2021,1401,INE390H01012
932,KANANIIND,EQ,4.05,4.4,4.05,4.25,4.05,4.15,9744,41275.9,20-APR-2021,70,INE879E01037
934,KANPRPLA,EQ,133.3,136.3,130.45,133.45,132.15,132.2,8633,1153091.75,20-APR-2021,514,INE694E01014
935,KANSAINER,EQ,545.0,553.85,541.0,548.4,548.0,541.1,296215,161031120.85,20-APR-2021,4692,INE531A01024
937,KARDA,EQ,113.5,116.7,111.6,112.85,116.7,114.2,21064,2410268.25,20-APR-2021,359,INE278R01026
939,KARURVYSYA,EQ,51.0,52.8,50.5,52.25,52.35,50.55,1798958,93031469.2,20-APR-2021,7063,INE036D01028
940,KAUSHALYA,EQ,1.35,1.35,1.35,1.35,1.35,1.4,5312,7171.2,20-APR-2021,6,INE234I01010
941,KAYA,EQ,234.35,249.0,232.95,235.45,235.2,239.45,31300,7545334.55,20-APR-2021,1157,INE587G01015
942,KCP,EQ,94.9,98.25,93.0,93.95,93.9,92.35,391580,37501070.95,20-APR-2021,4196,INE805C01028
943,KCPSUGIND,EQ,15.2,15.5,14.75,14.85,14.8,14.95,434810,6573259.3,20-APR-2021,926,INE790B01024
944,KDDL,EQ,404.95,435.0,369.85,372.65,369.85,410.9,208896,85196250.65,20-APR-2021,7004,INE291D01011
946,KEC,EQ,420.9,424.9,413.2,417.9,416.9,418.1,97546,40851254.8,20-APR-2021,4867,INE389H01022
947,KECL,EQ,12.9,13.2,12.5,13.05,13.15,12.7,27925,361085.9,20-APR-2021,231,INE134B01017
948,KEERTI,EQ,25.0,25.45,23.2,23.85,23.95,24.2,8952,219597.2,20-APR-2021,138,INE586X01012
949,KEI,EQ,494.0,496.9,479.35,495.0,495.95,485.95,272746,133392856.45,20-APR-2021,12591,INE878B01027
950,KELLTONTEC,EQ,64.4,68.0,63.05,63.5,63.25,62.55,1166159,75782366.15,20-APR-2021,4850,INE164B01022
951,KENNAMET,EQ,1109.35,1109.4,1035.0,1045.8,1037.3,1041.4,2952,3134201.5,20-APR-2021,289,INE717A01029
953,KESORAMIND,EQ,69.1,69.7,67.2,68.15,67.9,66.75,815272,56024318.7,20-APR-2021,5053,INE087A01019
954,KEYFINSERV,EQ,57.15,58.45,55.5,56.7,55.5,55.25,826,46780.55,20-APR-2021,51,INE681C01015
955,KHADIM,EQ,131.05,133.0,128.05,128.8,129.7,129.1,31587,4120321.2,20-APR-2021,1075,INE834I01025
956,KHAICHEM,EQ,22.25,22.8,21.7,21.95,22.2,22.4,103164,2290794.4,20-APR-2021,1194,INE745B01028
957,KHANDSE,EQ,13.2,13.2,12.35,12.35,12.35,13.15,607,7974.55,20-APR-2021,5,INE060B01014
958,KICL,EQ,1415.3,1420.05,1410.0,1417.6,1417.6,1402.75,267,378277.5,20-APR-2021,78,INE029L01018
959,KILITCH,EQ,101.15,106.95,98.25,104.35,105.0,97.85,47693,4951036.85,20-APR-2021,700,INE729D01010
960,KINGFA,EQ,567.5,599.9,567.5,596.4,598.0,575.65,6703,3992605.65,20-APR-2021,347,INE473D01015
961,KIOCL,EQ,144.3,149.0,143.0,143.9,144.9,143.55,38846,5647225.05,20-APR-2021,2426,INE880L01014
962,KIRIINDUS,EQ,413.95,421.0,406.95,409.1,408.55,412.45,61552,25521085.6,20-APR-2021,1748,INE415I01015
963,KIRLFER,EQ,185.8,188.35,183.2,185.8,186.9,185.4,77384,14355987.75,20-APR-2021,2900,INE884B01025
964,KIRLOSBROS,EQ,215.0,225.0,215.0,221.45,221.95,213.25,74737,16539678.65,20-APR-2021,2961,INE732A01036
965,KIRLOSENG,EQ,161.9,167.5,159.25,165.05,164.0,158.3,129974,21280497.35,20-APR-2021,2892,INE146L01010
966,KIRLOSIND,EQ,1257.2,1262.2,1222.0,1230.8,1225.6,1224.45,770,953135.6,20-APR-2021,132,INE250A01039
967,KITEX,EQ,95.0,97.5,95.0,96.5,96.1,94.8,36187,3506279.35,20-APR-2021,675,INE602G01020
968,KKCL,EQ,836.05,855.2,820.05,833.65,850.0,831.1,826,691860.6,20-APR-2021,214,INE401H01017
969,KMSUGAR,EQ,12.05,12.35,11.8,11.85,11.95,11.95,158675,1911115.2,20-APR-2021,620,INE157H01023
970,KNRCON,EQ,203.45,205.45,200.0,201.8,200.7,203.25,250734,51002339.25,20-APR-2021,7262,INE634I01029
971,KOKUYOCMLN,EQ,53.9,54.9,53.35,53.8,54.0,52.9,66633,3596301.65,20-APR-2021,788,INE760A01029
972,KOLTEPATIL,EQ,221.1,224.0,215.6,219.75,220.6,219.95,143389,31682575.75,20-APR-2021,4855,INE094I01018
973,KOPRAN,EQ,131.0,140.6,130.6,136.3,136.4,128.65,2693832,367595053.15,20-APR-2021,28298,INE082A01010
974,KOTAKBANK,EQ,1725.0,1733.6,1684.35,1697.7,1695.0,1700.75,3317008,5684866308.55,20-APR-2021,101531,INE237A01028
975,KOTAKBKETF,EQ,320.28,320.28,312.16,314.17,314.06,315.14,85366,27034728.78,20-APR-2021,605,INF174K01F59
976,KOTAKGOLD,EQ,414.9,414.9,411.5,412.95,413.0,416.9,60474,24956491.2,20-APR-2021,1205,INF373I01049
977,KOTAKIT,EQ,26.82,26.82,25.9,26.0,26.0,26.04,2322,60681.63,20-APR-2021,34,INF174KA1GC5
978,KOTAKNIFTY,EQ,152.4,152.4,149.03,149.71,149.69,150.45,61561,9246250.33,20-APR-2021,565,INF174K014P6
979,KOTAKNV20,EQ,80.8,80.8,78.5,79.49,79.5,79.32,4152,330295.97,20-APR-2021,102,INF174K01Z71
980,KOTAKPSUBK,EQ,197.99,198.8,190.18,191.09,191.0,190.17,35821,6981797.91,20-APR-2021,435,INF373I01023
981,KOTARISUG,EQ,25.75,26.15,25.0,25.15,25.2,25.3,115556,2936427.65,20-APR-2021,701,INE419A01022
982,KOTHARIPET,EQ,25.25,25.25,24.35,24.6,24.65,24.75,55043,1357070.3,20-APR-2021,371,INE720A01015
983,KOTHARIPRO,EQ,60.3,64.35,59.85,62.7,63.0,59.8,6776,422883.2,20-APR-2021,128,INE823A01017
984,KPITTECH,EQ,195.7,197.95,192.0,192.9,193.5,192.15,503342,98170598.95,20-APR-2021,11116,INE04I401011
985,KPRMILL,EQ,1240.6,1294.95,1208.15,1220.4,1225.0,1237.85,110091,137152139.6,20-APR-2021,13101,INE930H01023
986,KRBL,EQ,178.0,182.0,175.3,176.1,176.0,177.8,261682,46741969.3,20-APR-2021,4401,INE001B01026
987,KREBSBIO,EQ,106.95,117.7,106.95,112.75,112.3,107.8,39001,4406507.55,20-APR-2021,847,INE268B01013
988,KRIDHANINF,EQ,3.6,3.75,3.55,3.6,3.6,3.6,33349,120490.8,20-APR-2021,132,INE524L01026
989,KRISHANA,EQ,83.0,88.0,81.55,87.2,88.0,85.2,2535,218166.8,20-APR-2021,68,INE506W01012
990,KSB,EQ,870.0,920.0,860.0,884.25,883.0,857.95,36017,31902115.1,20-APR-2021,2600,INE999A01015
991,KSCL,EQ,577.05,597.6,577.05,585.95,585.0,574.9,480583,283914668.35,20-APR-2021,19610,INE455I01029
992,KSL,EQ,342.0,351.6,336.25,343.1,342.2,346.2,77983,26935702.9,20-APR-2021,4034,INE907A01026
994,KTKBANK,EQ,58.1,60.1,58.1,59.6,59.5,58.85,1365937,81228035.55,20-APR-2021,5718,INE614B01018
995,KUANTUM,EQ,61.8,63.35,59.35,60.5,60.5,61.25,33885,2099691.3,20-APR-2021,270,INE529I01021
996,L&TFH,EQ,90.9,93.1,88.95,90.75,90.75,88.55,24261623,2219824279.1,20-APR-2021,75884,INE498L01015
1007,LALPATHLAB,EQ,3000.05,3000.85,2861.0,2904.75,2915.0,2998.1,767760,2250570742.05,20-APR-2021,50688,INE600L01024
1008,LAMBODHARA,EQ,52.8,55.4,50.3,50.95,51.2,50.15,21605,1146305.5,20-APR-2021,421,INE112F01022
1009,LAOPALA,EQ,207.5,209.9,200.25,203.3,203.8,206.4,113355,23297410.6,20-APR-2021,4066,INE059D01020
1010,LASA,EQ,62.75,63.9,61.85,63.2,63.3,61.6,126632,7963479.65,20-APR-2021,2318,INE670X01014
1012,LAURUSLABS,EQ,444.4,449.6,436.6,443.25,443.2,440.45,2826328,1252883801.25,20-APR-2021,43259,INE947Q01028
1014,LAXMIMACH,EQ,6197.0,6197.0,5922.05,6005.45,6000.0,6096.4,7444,44763189.9,20-APR-2021,2666,INE269B01029
1015,LCCINFOTEC,EQ,2.7,2.7,2.7,2.7,2.7,3.0,49582,133871.4,20-APR-2021,115,INE938A01021
1016,LEMONTREE,EQ,29.95,30.95,29.3,30.05,30.0,28.6,2037559,61794678.5,20-APR-2021,7014,INE970X01018
1017,LFIC,EQ,81.95,81.95,78.1,78.6,78.6,79.3,158,12458.95,20-APR-2021,14,INE850E01012
1018,LGBBROSLTD,EQ,294.8,306.8,290.0,297.95,296.0,291.45,62054,18569573.0,20-APR-2021,2154,INE337A01034
1021,LIBERTSHOE,EQ,118.35,120.0,118.35,118.75,118.85,117.45,19405,2315777.95,20-APR-2021,658,INE557B01019
1022,LICHSGFIN,EQ,384.0,391.35,380.0,382.55,382.6,379.05,2453675,947913234.85,20-APR-2021,33886,INE115A01026
1023,LICNETFGSC,EQ,21.71,21.95,21.71,21.72,21.72,21.82,922,20062.23,20-APR-2021,56,INF767K01MV5
1024,LICNETFN50,EQ,159.95,170.0,156.0,161.67,160.0,158.19,1683,275002.52,20-APR-2021,104,INF767K01OS7
1025,LICNETFSEN,EQ,505.9,525.0,505.9,511.99,511.99,516.4,142,72895.5,20-APR-2021,61,INF767K01OT5
1026,LICNFNHGP,EQ,158.0,158.0,154.61,157.0,157.0,154.34,230,36081.06,20-APR-2021,40,INF767K01PC8
1027,LIKHITHA,EQ,372.85,375.0,350.0,353.85,353.0,367.3,91895,33223151.95,20-APR-2021,2574,INE060901019
1028,LINCOLN,EQ,242.7,252.25,237.7,244.85,243.2,238.6,394420,97135916.9,20-APR-2021,10598,INE405C01035
1029,LINCPEN,EQ,143.65,149.0,143.6,145.5,145.5,146.5,3638,529122.2,20-APR-2021,124,INE802B01019
1030,LINDEINDIA,EQ,1930.0,1949.0,1860.0,1870.3,1870.85,1895.85,159260,300748766.95,20-APR-2021,13668,INE473A01011
1031,LIQUIDBEES,EQ,1002.3,1002.3,999.99,1000.0,1000.01,1000.0,1660926,1660934984.41,20-APR-2021,3815,INF732E01037
1032,LIQUIDETF,EQ,999.99,1000.01,999.99,1000.0,1000.01,1000.01,21926,21926136.27,20-APR-2021,130,INF740KA1EU7
1033,LODHA,EQ,468.0,513.85,457.35,503.1,501.45,465.25,5852536,2864156254.4,20-APR-2021,108274,INE670K01029
1035,LOTUSEYE,EQ,41.0,44.95,41.0,43.55,44.25,40.35,22308,965776.25,20-APR-2021,360,INE947I01017
1036,LOVABLE,EQ,81.8,85.0,81.8,82.4,82.85,81.65,18846,1569344.8,20-APR-2021,386,INE597L01014
1039,LT,EQ,1320.0,1339.45,1317.7,1331.5,1330.0,1310.45,2989204,3972390314.35,20-APR-2021,95667,INE018A01030
1040,LTI,EQ,4065.1,4120.0,3915.1,3969.25,3975.0,4063.35,269477,1077092153.65,20-APR-2021,37217,INE214T01019
1041,LTTS,EQ,2690.95,2748.9,2595.0,2608.65,2615.0,2686.95,442373,1167016113.8,20-APR-2021,34810,INE010V01017
1042,LUMAXIND,EQ,1560.4,1593.75,1552.0,1562.3,1558.1,1560.4,2428,3809876.55,20-APR-2021,552,INE162B01018
1043,LUMAXTECH,EQ,148.75,152.15,146.15,146.7,147.25,148.7,55726,8301101.0,20-APR-2021,1730,INE872H01027
1044,LUPIN,EQ,1076.0,1099.0,1063.15,1089.8,1088.7,1064.65,3814733,4130666831.45,20-APR-2021,76672,INE326A01037
1045,LUXIND,EQ,1901.45,1937.0,1864.05,1876.75,1872.55,1896.0,33350,63815877.1,20-APR-2021,2276,INE150G01020
1046,LXCHEM,EQ,188.45,192.4,184.0,185.9,185.5,185.45,1085709,204465787.1,20-APR-2021,12656,INE576O01020
1048,LYPSAGEMS,EQ,4.4,4.45,4.1,4.35,4.35,4.25,23154,100138.65,20-APR-2021,73,INE142K01011
1049,M&M,EQ,808.0,821.2,800.55,811.15,811.0,794.95,4830957,3911954063.55,20-APR-2021,86938,INE101A01026
1050,M&MFIN,EQ,168.0,175.35,167.1,170.4,170.2,165.5,9602920,1652199822.35,20-APR-2021,62769,INE774D01024
1053,M100,EQ,25.0,25.0,24.5,24.6,24.57,24.51,58196,1433209.6,20-APR-2021,1118,INF247L01023
1058,M50,EQ,144.05,145.53,138.39,139.98,139.79,141.3,3001,424659.66,20-APR-2021,60,INF247L01536
1059,MAANALU,EQ,156.1,168.0,156.1,162.6,162.2,154.7,68132,11162886.1,20-APR-2021,1952,INE215I01019
1061,MADHAV,EQ,47.0,47.0,44.45,45.3,46.45,44.0,9684,437197.75,20-APR-2021,196,INE925C01016
1064,MAESGETF,EQ,25.46,25.46,24.5,24.62,24.63,24.72,8394,207233.84,20-APR-2021,82,INF769K01GS9
1065,MAGADSUGAR,EQ,112.55,118.0,112.55,114.75,114.75,113.55,48959,5668168.1,20-APR-2021,1465,INE347W01011
1066,MAGMA,EQ,119.4,121.4,116.15,119.2,119.65,115.65,1111539,132301475.85,20-APR-2021,8785,INE511C01022
1069,MAHABANK,EQ,24.0,24.35,22.55,22.7,22.85,23.45,12329593,286952667.6,20-APR-2021,17430,INE457A01014
1071,MAHASTEEL,EQ,77.9,77.9,75.1,76.15,75.35,75.5,8726,665140.55,20-APR-2021,311,INE451L01014
1072,MAHEPC,EQ,141.9,142.3,139.05,140.0,140.0,139.6,38050,5354773.95,20-APR-2021,1017,INE215D01010
1073,MAHESHWARI,EQ,88.25,106.9,86.5,106.9,106.9,89.1,1278332,132636221.45,20-APR-2021,5383,INE263W01010
1075,MAHINDCIE,EQ,154.7,158.0,151.0,151.75,152.45,154.7,158090,24477985.5,20-APR-2021,7854,INE536H01010
1076,MAHLIFE,EQ,470.35,482.0,465.6,469.5,469.55,470.4,16966,8054749.35,20-APR-2021,1392,INE813A01018
1077,MAHLOG,EQ,532.0,538.15,518.0,520.15,519.0,529.2,135023,71307556.25,20-APR-2021,3501,INE766P01016
1078,MAHSCOOTER,EQ,3350.0,3429.9,3309.05,3367.1,3368.0,3349.8,14893,50367201.55,20-APR-2021,1953,INE288A01013
1079,MAHSEAMLES,EQ,269.45,272.0,266.5,268.85,266.5,269.65,133926,35979762.4,20-APR-2021,1792,INE271B01025
1080,MAITHANALL,EQ,703.0,723.55,702.05,714.8,710.1,697.2,71033,50891374.65,20-APR-2021,3039,INE683C01011
1082,MALUPAPER,EQ,25.1,25.85,24.7,24.9,24.8,24.95,4554,113840.25,20-APR-2021,150,INE383H01017
1083,MAN50ETF,EQ,146.96,148.53,145.51,146.29,146.3,146.96,54352,7953433.57,20-APR-2021,147,INF769K01EG9
1084,MANAKALUCO,EQ,10.05,10.6,10.0,10.25,10.4,10.15,75014,763671.4,20-APR-2021,205,INE859Q01017
1085,MANAKCOAT,EQ,12.75,13.4,12.25,13.05,13.4,12.8,240783,3076692.6,20-APR-2021,310,INE830Q01018
1086,MANAKSIA,EQ,52.95,54.45,52.35,53.0,53.25,52.75,32528,1731495.25,20-APR-2021,741,INE015D01022
1087,MANAKSTEEL,EQ,24.2,24.2,22.55,22.6,22.95,23.7,71877,1648439.65,20-APR-2021,332,INE824Q01011
1088,MANALIPETC,EQ,70.4,71.95,68.4,68.9,68.8,67.7,1439309,101142923.25,20-APR-2021,8009,INE201A01024
1089,MANAPPURAM,EQ,144.9,147.3,140.75,141.8,141.9,141.95,4897471,703542196.75,20-APR-2021,34750,INE522D01027
1090,MANGALAM,EQ,107.4,126.85,107.4,123.45,124.8,107.25,599140,72226659.3,20-APR-2021,7304,INE584F01014
1091,MANGCHEFER,EQ,69.6,70.4,68.35,68.95,69.5,69.45,226954,15814264.2,20-APR-2021,1944,INE558B01017
1092,MANGLMCEM,EQ,278.35,282.05,271.85,274.3,274.0,270.05,31263,8598968.2,20-APR-2021,657,INE347A01017
1093,MANGTIMBER,EQ,10.0,10.9,10.0,10.15,10.1,10.4,4487,47904.1,20-APR-2021,21,INE805B01012
1094,MANINDS,EQ,78.0,80.2,78.0,78.3,78.45,77.65,119322,9437548.25,20-APR-2021,1375,INE993A01026
1095,MANINFRA,EQ,37.3,38.05,35.7,35.9,35.7,36.4,550907,20258951.9,20-APR-2021,2511,INE949H01023
1096,MANUGRAPH,EQ,10.3,10.65,10.2,10.3,10.25,10.7,5264,54621.85,20-APR-2021,117,INE867A01022
1097,MANXT50,EQ,340.0,343.75,338.79,340.92,340.83,338.34,424,144967.38,20-APR-2021,29,INF769K01FN2
1099,MARATHON,EQ,48.0,50.75,48.0,50.4,50.75,48.35,111103,5577577.8,20-APR-2021,1063,INE182D01020
1100,MARICO,EQ,425.3,425.3,407.45,410.2,411.5,419.9,1881478,779773747.4,20-APR-2021,26290,INE196A01026
1101,MARINE,EQ,62.95,65.8,62.0,62.8,62.4,61.5,113199,7157879.2,20-APR-2021,1228,INE01JE01028
1102,MARKSANS,EQ,54.85,60.75,54.0,58.35,58.0,53.35,17787565,1034384350.8,20-APR-2021,57682,INE750C01026
1103,MARUTI,EQ,6615.0,6678.7,6558.55,6646.65,6640.0,6511.75,914142,6048800237.55,20-APR-2021,69676,INE585B01010
1104,MASFIN,EQ,772.0,795.95,761.1,764.95,768.5,770.4,14120,10979717.6,20-APR-2021,1519,INE348L01012
1105,MASTEK,EQ,1342.85,1408.0,1318.75,1380.6,1379.0,1329.3,309552,424026605.4,20-APR-2021,19639,INE759A01021
1106,MATRIMONY,EQ,895.0,910.0,860.0,871.4,875.0,902.3,62179,55317379.9,20-APR-2021,4900,INE866R01028
1107,MAWANASUG,EQ,38.15,39.55,37.95,38.15,38.05,37.8,90956,3519223.75,20-APR-2021,697,INE636A01039
1108,MAXHEALTH,EQ,237.0,241.95,232.5,235.65,234.2,233.6,4582953,1089882477.6,20-APR-2021,32665,INE027H01010
1109,MAXIND,EQ,65.4,65.95,64.75,64.8,64.75,65.75,84514,5506709.3,20-APR-2021,568,INE0CG601016
1110,MAXVIL,EQ,57.5,57.5,54.85,55.35,55.25,54.65,156176,8812334.7,20-APR-2021,1457,INE154U01015
1111,MAYURUNIQ,EQ,409.9,411.2,396.15,398.7,398.9,403.1,19289,7795082.1,20-APR-2021,1111,INE040D01038
1112,MAZDA,EQ,437.8,454.7,430.1,436.8,440.0,429.55,10398,4587360.4,20-APR-2021,604,INE885E01034
1113,MAZDOCK,EQ,196.2,198.9,195.4,196.35,195.8,194.95,224583,44239477.6,20-APR-2021,4795,INE249Z01012
1116,MBLINFRA,EQ,16.7,17.2,16.55,16.75,16.6,16.7,104933,1764479.8,20-APR-2021,726,INE912H01013
1117,MCDHOLDING,EQ,39.1,40.7,38.5,40.0,40.0,39.85,9515,378368.4,20-APR-2021,117,INE836H01014
1118,MCDOWELL-N,EQ,518.5,527.4,518.25,522.9,522.1,517.95,2128604,1113036086.4,20-APR-2021,31804,INE854D01024
1119,MCL,EQ,91.1,92.2,87.0,89.15,89.15,89.95,41098,3628358.2,20-APR-2021,432,INE813V01022
1120,MCLEODRUSS,EQ,18.85,19.35,18.5,18.95,19.25,18.8,138846,2648550.75,20-APR-2021,661,INE942G01012
1121,MCX,EQ,1505.5,1528.0,1440.0,1460.95,1458.0,1491.85,260438,389601056.95,20-APR-2021,18236,INE745G01035
1122,MEGASOFT,EQ,9.25,9.55,9.2,9.25,9.45,9.25,94507,877704.85,20-APR-2021,202,INE933B01012
1123,MEGH,EQ,116.65,119.25,112.6,113.7,113.5,115.45,2302457,265672132.65,20-APR-2021,19604,INE974H01013
1125,MENONBE,EQ,52.3,53.05,52.05,52.25,52.1,51.9,23149,1215038.45,20-APR-2021,350,INE071D01033
1126,MEP,EQ,15.65,15.7,15.05,15.35,15.3,15.05,87472,1338827.3,20-APR-2021,439,INE776I01010
1129,METROPOLIS,EQ,2485.0,2500.0,2420.0,2444.75,2461.25,2486.35,75602,186325420.45,20-APR-2021,11007,INE112L01020
1130,MFSL,EQ,865.0,883.55,843.0,848.4,850.0,858.2,395434,340633290.5,20-APR-2021,12069,INE180A01020
1131,MGEL,EQ,47.95,47.95,46.0,46.0,46.0,46.0,2708,124574.75,20-APR-2021,16,INE0APB01016
1132,MGL,EQ,1092.0,1109.95,1071.7,1076.35,1077.0,1081.65,517026,565763110.95,20-APR-2021,17674,INE002S01010
1134,MHRIL,EQ,198.7,204.9,196.0,198.0,199.85,197.65,35481,7098463.3,20-APR-2021,1378,INE998I01010
1136,MIDHANI,EQ,181.0,181.55,176.75,177.9,177.8,178.2,130699,23437405.9,20-APR-2021,2560,INE099Z01011
1138,MINDACORP,EQ,97.45,97.45,94.3,95.95,96.25,94.2,284811,27265680.4,20-APR-2021,3360,INE842C01021
1139,MINDAIND,EQ,539.45,548.2,518.0,523.55,520.15,530.45,339715,179175853.5,20-APR-2021,23075,INE405E01023
1141,MINDTECK,EQ,45.95,45.95,42.75,43.2,43.25,42.65,16636,732711.4,20-APR-2021,314,INE110B01017
1142,MINDTREE,EQ,2092.8,2125.85,2023.2,2042.0,2033.25,2092.8,1456195,3021624190.6,20-APR-2021,51223,INE018I01017
1144,MIRZAINT,EQ,43.7,44.95,43.5,43.85,43.5,43.6,118212,5254439.25,20-APR-2021,1269,INE771A01026
1145,MITTAL,EQ,9.85,9.85,8.45,8.8,8.75,9.3,230612,2038829.5,20-APR-2021,675,INE997Y01019
1146,MMFL,EQ,448.95,467.95,444.05,450.35,452.45,450.45,4569,2068332.15,20-APR-2021,446,INE227C01017
1147,MMP,EQ,83.5,84.6,82.2,84.1,84.0,81.5,101601,8419010.65,20-APR-2021,123,INE511Y01018
1148,MMTC,EQ,39.6,40.1,38.25,38.7,38.7,38.8,3058952,119697328.65,20-APR-2021,8295,INE123F01029
1150,MOHITIND,EQ,7.15,7.15,6.55,6.75,6.75,6.85,6290,42139.2,20-APR-2021,27,INE954E01012
1152,MOIL,EQ,154.55,157.5,151.5,152.65,152.35,154.05,284806,44049548.25,20-APR-2021,4421,INE490G01020
1154,MOLDTECH,EQ,39.8,42.25,39.5,40.05,40.5,39.9,14596,590198.4,20-APR-2021,380,INE835B01035
1156,MOLDTKPAC,EQ,414.0,414.0,400.0,400.2,401.0,400.5,20629,8311448.4,20-APR-2021,946,INE893J01029
1157,MONTECARLO,EQ,222.95,226.0,220.0,221.85,220.25,219.5,22028,4921103.85,20-APR-2021,892,INE950M01013
1158,MORARJEE,EQ,14.75,14.75,14.25,14.35,14.25,14.95,18760,269348.35,20-APR-2021,69,INE161G01027
1159,MOREPENLAB,EQ,37.7,44.5,37.7,43.4,43.3,37.1,50743776,2152894632.45,20-APR-2021,101948,INE083A01026
1160,MOTHERSUMI,EQ,207.9,208.85,203.0,204.35,204.0,204.5,9609640,1977113785.65,20-APR-2021,64902,INE775A01035
1161,MOTILALOFS,EQ,591.0,599.7,580.5,582.7,581.0,583.8,159713,93689399.15,20-APR-2021,7395,INE338I01027
1162,MOTOGENFIN,EQ,19.0,19.95,19.0,19.75,19.95,19.35,5429,106710.25,20-APR-2021,46,INE861B01023
1163,MPHASIS,EQ,1710.0,1729.9,1644.1,1657.65,1663.95,1703.15,411238,697915083.95,20-APR-2021,18415,INE356A01018
1164,MPSLTD,EQ,610.05,637.15,600.5,620.85,620.0,610.1,23652,14756700.5,20-APR-2021,1374,INE943D01017
1166,MRF,EQ,80399.95,80650.1,78699.55,79339.8,79056.0,79231.4,27667,2206204798.75,20-APR-2021,17410,INE883A01011
1168,MRPL,EQ,36.05,37.3,36.0,37.0,36.8,35.7,1212801,44572494.4,20-APR-2021,10326,INE103A01014
1169,MSPL,EQ,10.35,10.8,10.05,10.15,10.05,10.35,34980,365667.45,20-APR-2021,184,INE752G01015
1170,MSTCLTD,EQ,255.95,260.0,251.3,252.8,253.3,251.55,232271,59466441.6,20-APR-2021,6490,INE255X01014
1171,MTARTECH,EQ,935.0,960.0,928.05,941.4,941.85,919.5,153964,145012092.1,20-APR-2021,9725,INE864I01014
1172,MTEDUCARE,EQ,6.45,6.8,6.45,6.55,6.55,6.6,64889,425780.25,20-APR-2021,191,INE472M01018
1173,MTNL,EQ,15.5,15.7,14.95,15.1,15.25,15.3,1186227,18087757.75,20-APR-2021,2412,INE153A01019
1175,MUKANDLTD,EQ,122.2,122.2,113.6,118.8,119.0,111.1,1013013,119761123.45,20-APR-2021,10503,INE304A01026
1177,MUKTAARTS,EQ,28.9,28.9,28.1,28.7,28.75,28.1,2373,67535.8,20-APR-2021,65,INE374B01019
1178,MUNJALAU,EQ,50.0,51.2,49.0,49.6,49.1,49.65,109976,5516714.65,20-APR-2021,1377,INE672B01032
1179,MUNJALSHOW,EQ,128.1,132.0,127.7,127.95,128.9,127.85,24854,3204647.7,20-APR-2021,508,INE577A01027
1180,MURUDCERA,EQ,18.85,19.5,18.6,19.0,19.0,18.35,44381,845950.25,20-APR-2021,535,INE692B01014
1181,MUTHOOTCAP,EQ,373.45,375.4,363.0,365.45,366.45,370.4,16470,6084511.9,20-APR-2021,558,INE296G01013
1182,MUTHOOTFIN,EQ,1156.95,1172.35,1134.0,1141.95,1142.9,1142.75,874884,1008983145.4,20-APR-2021,40973,INE414G01012
1183,N100,EQ,1039.9,1039.9,1023.89,1030.17,1038.0,1037.27,130557,134344589.04,20-APR-2021,3452,INF247L01031
1185,NACLIND,EQ,38.75,38.85,37.05,37.45,37.05,37.95,20972,799049.45,20-APR-2021,195,INE295D01020
1187,NAGREEKCAP,EQ,5.7,6.2,5.7,5.9,5.9,5.95,1110,6540.7,20-APR-2021,8,INE245I01016
1188,NAGREEKEXP,EQ,16.4,16.85,16.1,16.3,16.1,16.4,31,508.75,20-APR-2021,12,INE123B01028
1189,NAHARCAP,EQ,94.4,96.7,88.6,89.55,88.75,89.6,12182,1100564.65,20-APR-2021,157,INE049I01012
