,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,29.15,29.4,28.5,28.6,28.5,29.15,49903,1429604.6,31-JUL-2020,774,INE144J01027
1,21STCENMGM,EQ,10.05,10.45,10.05,10.4,10.45,10.25,8380,85549.2,31-JUL-2020,68,INE253B01015
2,3IINFOTECH,EQ,2.45,2.5,2.35,2.4,2.4,2.45,2759633,6644268.1,31-JUL-2020,1440,INE748C01020
3,3MINDIA,EQ,21301.0,21489.7,20971.3,21078.0,21100.05,21197.45,2040,43098707.35,31-JUL-2020,964,INE470A01017
4,5PAISA,EQ,344.15,344.15,344.15,344.15,344.15,362.25,9336,3212984.4,31-JUL-2020,127,INE618L01018
8,A2ZINFRA,EQ,4.2,4.2,3.95,4.0,4.0,4.1,430152,1728550.35,31-JUL-2020,428,INE619I01012
10,AARTIDRUGS,EQ,1710.0,1750.0,1710.0,1740.25,1735.0,1707.7,110001,191419484.45,31-JUL-2020,6871,INE767A01016
11,AARTIIND,EQ,956.0,995.0,950.45,990.4,991.0,965.35,547042,537441952.05,31-JUL-2020,22504,INE769A01020
14,AARVI,EQ,30.4,32.5,30.4,31.5,31.5,32.0,32030,1008922.5,31-JUL-2020,3,INE754X01016
15,AAVAS,EQ,1311.0,1379.0,1311.0,1370.45,1366.0,1309.75,124532,166922007.45,31-JUL-2020,3053,INE216P01012
16,ABAN,EQ,24.1,24.6,23.1,23.35,23.6,24.1,47799,1128566.7,31-JUL-2020,508,INE421A01028
17,ABB,EQ,870.5,897.4,865.5,894.95,896.5,865.15,151890,134625710.5,31-JUL-2020,5640,INE117A01022
18,ABBOTINDIA,EQ,14905.0,15661.65,14905.0,15536.35,15550.0,14905.8,46384,707614255.55,31-JUL-2020,9778,INE358A01014
19,ABCAPITAL,EQ,55.6,55.75,54.0,54.1,54.4,55.5,1656358,90308259.05,31-JUL-2020,10928,INE674K01013
20,ABFRL,EQ,121.75,125.25,121.55,124.7,124.25,123.0,883162,109603902.95,31-JUL-2020,9212,INE647O01011
23,ABSLBANETF,EQ,212.7,213.01,212.0,213.01,213.01,217.0,18,3820.8,31-JUL-2020,6,INF209KB1O58
24,ABSLNN50ET,EQ,271.0,271.0,261.13,265.57,264.0,262.87,50,13388.35,31-JUL-2020,5,INF209KB1B87
25,ACC,EQ,1454.8,1454.9,1418.0,1425.45,1428.8,1447.2,940224,1345048618.0,31-JUL-2020,32256,INE012A01025
26,ACCELYA,EQ,989.0,994.0,981.1,984.3,981.15,989.35,11277,11128870.6,31-JUL-2020,1299,INE793A01012
28,ACE,EQ,57.15,57.6,55.8,56.35,56.55,57.15,207161,11736104.2,31-JUL-2020,1544,INE731H01025
29,ADANIENT,EQ,174.0,178.65,172.1,175.25,175.45,175.05,2644458,464369718.4,31-JUL-2020,21574,INE423A01024
30,ADANIGAS,EQ,152.5,155.6,150.8,153.75,153.0,152.15,1041568,159737746.1,31-JUL-2020,10185,INE399L01023
31,ADANIGREEN,EQ,340.05,348.9,338.0,340.65,341.7,341.45,452663,155460842.95,31-JUL-2020,9848,INE364U01010
32,ADANIPORTS,EQ,315.0,318.15,312.75,315.2,315.15,312.5,1945026,613558478.65,31-JUL-2020,26265,INE742F01042
33,ADANIPOWER,EQ,35.95,36.25,35.1,35.4,35.4,35.5,3255265,115910508.4,31-JUL-2020,6990,INE814H01011
34,ADANITRANS,EQ,244.6,245.0,232.8,235.85,236.5,244.4,539910,127587527.45,31-JUL-2020,6619,INE931S01010
35,ADFFOODS,EQ,332.05,341.95,318.45,336.25,335.25,330.35,78996,26489244.45,31-JUL-2020,2906,INE982B01019
37,ADORWELD,EQ,250.05,251.5,245.0,245.95,246.1,249.3,9988,2474612.5,31-JUL-2020,631,INE045A01017
38,ADSL,EQ,19.35,19.35,18.55,18.55,18.55,19.5,86470,1611573.3,31-JUL-2020,209,INE102I01027
39,ADVANIHOTR,EQ,40.1,40.95,39.45,40.4,40.5,40.7,5277,212378.8,31-JUL-2020,144,INE199C01026
40,ADVENZYMES,EQ,185.0,194.65,182.0,190.1,189.8,182.45,1147534,217743805.15,31-JUL-2020,16562,INE837H01020
41,AEGISCHEM,EQ,182.0,193.2,180.5,190.1,190.0,184.2,244299,45895641.45,31-JUL-2020,11383,INE208C01025
42,AFFLE,EQ,1715.0,1715.0,1669.55,1688.55,1690.0,1682.35,27362,46160378.35,31-JUL-2020,3283,INE00WC01019
43,AGARIND,EQ,79.2,83.15,76.35,80.95,79.5,79.2,33644,2692508.4,31-JUL-2020,460,INE204E01012
44,AGCNET,EQ,327.45,339.0,320.0,323.35,324.0,327.45,1508,486937.0,31-JUL-2020,128,INE676A01019
46,AGROPHOS,EQ,9.15,9.6,8.7,9.15,9.2,9.15,71510,637112.35,31-JUL-2020,202,INE740V01019
49,AHLEAST,EQ,138.05,142.25,138.05,140.3,138.25,140.3,507,70490.6,31-JUL-2020,40,INE926K01017
50,AHLUCONT,EQ,215.1,220.65,213.7,217.1,217.15,218.95,8002,1732279.9,31-JUL-2020,534,INE758C01029
51,AHLWEST,EQ,255.3,255.3,235.0,240.65,236.0,246.35,1909,457483.7,31-JUL-2020,229,INE915K01010
52,AIAENG,EQ,1658.75,1690.0,1642.0,1654.15,1655.0,1659.95,15510,25777982.65,31-JUL-2020,1377,INE212H01026
53,AIONJSW,EQ,13.0,13.3,12.7,13.05,13.0,13.0,197238,2571776.25,31-JUL-2020,884,INE743C01021
57,AJANTPHARM,EQ,1517.0,1648.0,1490.05,1629.2,1638.0,1512.4,1125175,1779102913.45,31-JUL-2020,46027,INE031B01049
58,AJMERA,EQ,76.95,76.95,73.9,74.6,74.2,76.1,33956,2555740.85,31-JUL-2020,653,INE298G01027
62,AKSHARCHEM,EQ,217.35,256.95,217.35,239.65,239.4,217.35,803203,195189261.8,31-JUL-2020,20099,INE542B01011
64,AKZOINDIA,EQ,1889.95,1910.0,1863.95,1898.95,1895.0,1866.05,18335,34799857.65,31-JUL-2020,3054,INE133A01011
65,ALANKIT,EQ,16.25,17.85,15.8,17.7,17.25,16.25,1027599,17631740.65,31-JUL-2020,1233,INE914E01040
66,ALBERTDAVD,EQ,402.0,425.0,396.4,409.1,408.0,401.85,68296,28203724.55,31-JUL-2020,3417,INE155C01010
67,ALCHEM,EQ,4.4,4.8,4.4,4.75,4.75,4.6,48758,227481.5,31-JUL-2020,160,INE964B01033
68,ALEMBICLTD,EQ,79.65,81.0,78.4,79.2,78.9,78.95,925464,73959582.8,31-JUL-2020,6103,INE426A01027
69,ALICON,EQ,249.7,250.05,243.25,248.15,248.15,250.2,2241,554106.4,31-JUL-2020,211,INE062D01024
70,ALKALI,EQ,43.85,44.95,42.2,43.35,42.7,43.65,57476,2535095.3,31-JUL-2020,1265,INE773I01017
71,ALKEM,EQ,2559.6,2718.35,2545.0,2662.1,2656.6,2545.5,450832,1189496363.1,31-JUL-2020,27149,INE540L01014
72,ALKYLAMINE,EQ,2251.0,2280.0,2233.05,2249.2,2249.0,2257.35,18937,42702051.4,31-JUL-2020,2731,INE150B01021
73,ALLCARGO,EQ,93.0,94.3,92.25,93.65,94.1,93.05,72281,6720686.4,31-JUL-2020,788,INE418H01029
74,ALLSEC,EQ,195.5,195.5,190.3,192.55,195.5,194.55,2115,405743.55,31-JUL-2020,75,INE835G01018
75,ALMONDZ,EQ,10.45,10.7,9.55,10.2,10.2,10.5,11793,118583.5,31-JUL-2020,53,INE326B01027
76,ALOKINDS,EQ,34.8,34.8,33.2,34.8,34.8,33.15,41082807,1415885918.3,31-JUL-2020,67308,INE270A01029
77,ALPA,EQ,24.55,25.4,24.1,25.1,24.9,23.95,464812,11537821.65,31-JUL-2020,1864,INE385I01010
78,ALPHAGEO,EQ,172.0,172.0,163.65,166.15,167.0,168.6,8213,1364960.4,31-JUL-2020,411,INE137C01018
80,AMARAJABAT,EQ,703.75,713.65,695.25,709.2,711.0,698.75,1195579,842647031.85,31-JUL-2020,25460,INE885A01032
81,AMBER,EQ,1495.0,1521.85,1465.9,1482.5,1473.4,1469.3,141356,209968514.5,31-JUL-2020,10354,INE371P01015
82,AMBIKCO,EQ,664.05,669.0,652.6,656.55,655.0,665.15,1923,1270528.4,31-JUL-2020,243,INE540G01014
83,AMBUJACEM,EQ,221.25,225.5,217.6,220.1,219.6,221.25,6638453,1468266875.7,31-JUL-2020,52538,INE079A01024
84,AMDIND,EQ,13.5,14.3,13.05,13.8,13.6,13.6,24010,330649.9,31-JUL-2020,161,INE005I01014
85,AMJLAND,EQ,18.35,19.0,16.1,16.85,16.55,18.3,23846,417590.95,31-JUL-2020,425,INE606A01024
86,AMRUTANJAN,EQ,405.0,446.65,401.7,430.2,432.95,409.4,1454321,629583093.25,31-JUL-2020,30350,INE098F01031
87,ANANTRAJ,EQ,21.6,21.65,21.25,21.4,21.3,21.6,167413,3587101.0,31-JUL-2020,391,INE242C01024
89,ANDHRAPAP,EQ,221.0,225.6,218.0,218.9,219.15,220.15,48922,10754958.25,31-JUL-2020,1334,INE435A01028
90,ANDHRSUGAR,EQ,343.0,343.0,328.0,329.75,330.2,340.9,79643,26741075.8,31-JUL-2020,2822,INE715B01013
91,ANIKINDS,EQ,13.55,13.6,13.15,13.3,13.5,13.6,4137,55194.0,31-JUL-2020,46,INE087B01017
95,ANUP,EQ,452.95,466.0,452.1,461.4,466.0,462.65,10451,4779953.7,31-JUL-2020,407,INE294Z01018
96,APARINDS,EQ,305.0,306.4,300.35,302.35,302.9,303.7,15555,4713366.45,31-JUL-2020,972,INE372A01015
97,APCL,EQ,141.45,143.1,139.1,142.4,142.0,141.9,9230,1304678.95,31-JUL-2020,202,INE071F01012
98,APCOTEXIND,EQ,117.9,117.9,110.1,113.2,112.7,121.15,163068,18504011.8,31-JUL-2020,3774,INE116A01032
99,APEX,EQ,228.85,235.9,223.95,226.9,227.7,227.6,255493,58585413.9,31-JUL-2020,5914,INE346W01013
100,APLAPOLLO,EQ,1830.3,1862.6,1800.1,1841.0,1801.05,1821.15,70360,130341767.75,31-JUL-2020,5113,INE702C01019
101,APLLTD,EQ,992.0,1004.95,977.5,985.05,981.0,986.5,665168,658763127.75,31-JUL-2020,19187,INE901L01018
102,APOLLO,EQ,121.0,127.0,117.9,123.1,122.4,121.05,495849,61183682.9,31-JUL-2020,8984,INE713T01010
103,APOLLOHOSP,EQ,1717.05,1717.05,1643.5,1674.6,1679.9,1716.15,885944,1486646692.35,31-JUL-2020,36306,INE437A01024
104,APOLLOPIPE,EQ,342.15,342.15,328.7,335.5,335.65,339.5,25660,8571265.3,31-JUL-2020,1146,INE126J01016
105,APOLLOTYRE,EQ,107.95,109.45,107.2,108.25,108.35,108.3,3424305,370577977.8,31-JUL-2020,16329,INE438A01022
106,APOLSINHOT,EQ,522.0,522.0,500.0,511.2,510.0,501.2,236,120315.45,31-JUL-2020,78,INE451F01024
107,APTECHT,EQ,109.9,112.9,108.55,109.6,109.25,108.55,305312,33802348.05,31-JUL-2020,4905,INE266F01018
108,ARCHIDPLY,EQ,27.55,27.55,26.5,26.65,26.7,27.1,45596,1227647.15,31-JUL-2020,290,INE877I01016
109,ARCHIES,EQ,11.55,11.55,11.1,11.3,11.25,11.2,10690,120109.4,31-JUL-2020,73,INE731A01020
111,ARENTERP,EQ,10.6,11.2,10.2,11.05,11.05,10.7,689,7334.25,31-JUL-2020,31,INE610C01014
112,ARIES,EQ,60.05,60.8,59.0,59.95,59.6,61.3,12624,755276.2,31-JUL-2020,200,INE298I01015
113,ARIHANT,EQ,14.45,14.95,14.45,14.5,14.5,15.0,2242,33009.2,31-JUL-2020,7,INE413D01011
115,ARMANFIN,EQ,445.0,458.95,445.0,455.3,457.0,453.1,9082,4106381.8,31-JUL-2020,420,INE109C01017
116,AROGRANITE,EQ,22.9,23.95,22.9,23.6,23.9,23.4,10243,241927.15,31-JUL-2020,126,INE210C01013
119,ARSSINFRA,EQ,12.75,12.95,12.05,12.85,12.95,12.55,11275,139733.4,31-JUL-2020,92,INE267I01010
120,ARTEMISMED,EQ,173.0,174.8,170.05,171.1,171.05,172.9,2162,372820.05,31-JUL-2020,22,INE025R01013
121,ARVIND,EQ,29.0,29.2,28.35,28.7,28.7,29.15,624278,17896474.65,31-JUL-2020,2776,INE034A01011
122,ARVINDFASN,EQ,126.8,126.8,121.9,122.6,122.6,127.15,150906,18602097.2,31-JUL-2020,4816,INE955V01021
123,ARVSMART,EQ,80.2,81.45,78.0,78.45,78.9,81.5,74408,5898881.9,31-JUL-2020,1798,INE034S01021
124,ASAHIINDIA,EQ,169.5,174.0,165.1,171.85,174.0,168.8,26648,4540229.7,31-JUL-2020,551,INE439A01020
125,ASAHISONG,EQ,207.85,212.0,205.0,209.45,209.9,204.15,40236,8435879.15,31-JUL-2020,1103,INE228I01012
127,ASALCBR,EQ,224.0,226.05,220.05,224.5,225.5,221.4,31268,6988654.85,31-JUL-2020,1242,INE073G01016
128,ASHAPURMIN,EQ,35.05,37.95,35.05,36.85,37.45,36.2,71146,2577328.45,31-JUL-2020,833,INE348A01023
129,ASHIANA,EQ,60.5,61.15,58.65,59.3,60.0,60.5,19644,1174935.9,31-JUL-2020,619,INE365D01021
131,ASHOKA,EQ,52.25,52.7,50.0,50.55,50.75,51.9,1308987,66527391.05,31-JUL-2020,5544,INE442H01029
132,ASHOKLEY,EQ,49.25,49.4,48.0,48.65,48.75,49.15,24647307,1196433920.9,31-JUL-2020,59380,INE208A01029
133,ASIANHOTNR,EQ,54.3,55.6,53.55,54.15,53.95,54.35,3437,186171.75,31-JUL-2020,93,INE363A01022
134,ASIANPAINT,EQ,1754.0,1770.9,1710.4,1715.5,1720.0,1743.35,1678643,2922735772.3,31-JUL-2020,70295,INE021A01026
135,ASIANTILES,EQ,244.95,244.95,238.5,241.65,240.0,240.65,32717,7895027.7,31-JUL-2020,1420,INE022I01019
136,ASPINWALL,EQ,117.75,121.95,116.2,116.65,117.0,118.5,1203,141275.3,31-JUL-2020,64,INE991I01015
137,ASTEC,EQ,985.0,985.0,931.2,939.0,944.0,981.75,145059,138234751.2,31-JUL-2020,7277,INE563J01010
138,ASTERDM,EQ,131.5,134.5,130.2,132.2,131.6,130.75,207693,27553309.4,31-JUL-2020,5347,INE914M01019
139,ASTRAL,EQ,943.0,968.5,935.15,964.5,968.5,941.6,92888,89083707.15,31-JUL-2020,3912,INE006I01046
140,ASTRAMICRO,EQ,107.5,107.5,105.55,106.3,106.85,107.15,372005,39568260.95,31-JUL-2020,3492,INE386C01029
141,ASTRAZEN,EQ,3334.4,3350.0,3310.0,3336.95,3338.0,3317.45,35019,116754898.9,31-JUL-2020,4733,INE203A01020
142,ASTRON,EQ,39.15,39.15,37.9,38.35,39.05,39.15,58681,2243935.8,31-JUL-2020,368,INE646X01014
143,ATFL,EQ,587.0,601.55,565.6,593.9,586.0,589.9,20254,11859118.15,31-JUL-2020,1387,INE209A01019
144,ATLANTA,EQ,9.0,9.3,9.0,9.25,9.25,9.1,11118,102209.85,31-JUL-2020,58,INE285H01022
146,ATUL,EQ,5070.0,5120.0,5000.95,5053.95,5030.1,5091.2,18532,93972029.8,31-JUL-2020,4396,INE100A01010
147,ATULAUTO,EQ,158.0,159.0,155.0,155.8,156.35,156.7,24514,3839340.35,31-JUL-2020,746,INE951D01028
148,AUBANK,EQ,694.95,744.55,680.6,740.45,737.5,709.1,767573,556399513.1,31-JUL-2020,20025,INE949L01017
149,AURIONPRO,EQ,47.05,48.75,46.05,46.35,46.65,47.7,6244,291543.3,31-JUL-2020,179,INE132H01018
150,AUROPHARMA,EQ,821.0,881.0,820.0,874.6,875.5,820.75,7948319,6822154909.15,31-JUL-2020,147389,INE406A01037
151,AUSOMENT,EQ,28.0,29.9,27.3,28.0,28.0,27.75,9495,265310.75,31-JUL-2020,323,INE218C01016
152,AUTOAXLES,EQ,531.55,547.0,513.3,517.9,516.6,528.9,8312,4337545.85,31-JUL-2020,910,INE449A01011
154,AUTOLITIND,EQ,19.25,19.35,18.55,18.9,19.0,18.45,21206,400478.5,31-JUL-2020,142,INE448A01013
155,AVADHSUGAR,EQ,169.9,171.4,166.2,167.15,167.4,169.5,23441,3950019.35,31-JUL-2020,626,INE349W01017
156,AVANTIFEED,EQ,442.9,452.0,436.0,446.7,447.75,440.5,334688,149112706.4,31-JUL-2020,9876,INE871C01038
158,AVTNPL,EQ,39.4,39.95,37.0,37.75,37.9,38.65,578300,22242933.1,31-JUL-2020,3043,INE488D01021
159,AXISBANK,EQ,429.0,434.45,421.3,431.65,432.9,425.85,27499643,11792993542.65,31-JUL-2020,231122,INE238A01034
160,AXISCADES,EQ,55.0,55.05,52.75,53.35,53.9,55.5,37222,1984842.7,31-JUL-2020,572,INE555B01013
161,AXISGOLD,EQ,46.9,47.0,46.1,46.75,46.8,46.2,285205,13278436.95,31-JUL-2020,2217,INF846K01W80
162,AXISNIFTY,EQ,113.93,115.02,111.92,114.27,114.89,113.93,19982,2262614.45,31-JUL-2020,648,INF846K01W98
163,AYMSYNTEX,EQ,21.5,22.45,21.0,22.0,22.0,21.7,10737,230979.7,31-JUL-2020,115,INE193B01039
166,BAJAJ-AUTO,EQ,3068.85,3077.9,2991.6,3004.95,3000.0,3048.95,561196,1696393602.75,31-JUL-2020,35568,INE917I01010
167,BAJAJCON,EQ,172.55,177.0,171.8,175.55,175.85,170.45,1499585,261484441.0,31-JUL-2020,17642,INE933K01021
168,BAJAJELEC,EQ,434.45,435.95,420.1,424.65,422.0,429.15,164545,70532659.0,31-JUL-2020,5200,INE193E01025
169,BAJAJFINSV,EQ,6220.0,6305.0,6120.0,6205.9,6213.0,6177.6,749710,4665468757.2,31-JUL-2020,67163,INE918I01018
170,BAJAJHIND,EQ,5.7,5.7,5.55,5.6,5.6,5.7,2146084,12032261.9,31-JUL-2020,2182,INE306A01021
171,BAJAJHLDNG,EQ,2658.0,2676.0,2602.55,2656.1,2635.5,2649.65,73788,193645010.35,31-JUL-2020,3925,INE118A01012
172,BAJFINANCE,EQ,3236.0,3273.0,3181.25,3251.3,3258.0,3218.3,7235401,23388003254.3,31-JUL-2020,245994,INE296A01024
173,BALAJITELE,EQ,82.65,89.3,78.75,87.6,84.8,81.2,657787,56644400.8,31-JUL-2020,5462,INE794B01026
174,BALAMINES,EQ,569.0,574.8,560.0,570.45,567.25,567.3,177559,100952045.35,31-JUL-2020,6865,INE050E01027
175,BALAXI,EQ,246.75,246.75,246.75,246.75,246.75,235.0,283,69830.25,31-JUL-2020,10,INE618N01014
177,BALKRISIND,EQ,1274.8,1327.0,1258.45,1322.05,1324.05,1264.65,1092599,1422545439.3,31-JUL-2020,40471,INE787D01026
179,BALMLAWRIE,EQ,112.0,112.4,109.95,110.3,110.5,111.2,138482,15339869.6,31-JUL-2020,2326,INE164A01016
180,BALPHARMA,EQ,41.1,43.8,39.0,42.9,42.85,41.1,49542,2083015.2,31-JUL-2020,670,INE083D01012
181,BALRAMCHIN,EQ,127.15,128.45,125.05,125.5,125.6,128.15,835495,105571143.2,31-JUL-2020,10033,INE119A01028
182,BANARBEADS,EQ,42.7,42.8,40.6,41.0,40.65,41.35,8748,366285.0,31-JUL-2020,201,INE655B01011
183,BANARISUG,EQ,1281.05,1296.7,1275.0,1276.0,1276.0,1282.25,689,882144.45,31-JUL-2020,190,INE459A01010
184,BANCOINDIA,EQ,80.45,80.9,78.5,79.0,79.0,79.65,76486,6081026.65,31-JUL-2020,1206,INE213C01025
185,BANDHANBNK,EQ,338.0,348.0,329.0,345.1,344.4,338.1,8836933,2978468440.85,31-JUL-2020,88657,INE545U01014
186,BANG,EQ,16.0,16.0,15.25,15.8,15.3,15.7,4139,63810.35,31-JUL-2020,71,INE863I01016
188,BANKBARODA,EQ,46.0,47.2,45.45,46.8,46.75,45.95,31805020,1475084157.5,31-JUL-2020,61627,INE028A01039
189,BANKBEES,EQ,217.41,221.39,215.3,217.89,217.9,217.39,880454,191411677.95,31-JUL-2020,9160,INF204KB15I9
190,BANKINDIA,EQ,46.5,47.7,45.7,47.05,47.1,46.35,2236543,104233730.85,31-JUL-2020,8944,INE084A01016
191,BANSWRAS,EQ,61.0,63.0,60.4,61.15,60.75,62.0,23640,1451271.25,31-JUL-2020,441,INE629D01012
193,BASF,EQ,1316.05,1340.0,1312.35,1332.85,1339.0,1321.9,25557,33836929.25,31-JUL-2020,2246,INE373A01013
194,BASML,EQ,85.5,86.3,77.65,79.85,80.25,85.25,10996,904170.0,31-JUL-2020,534,INE186H01014
195,BATAINDIA,EQ,1266.1,1282.0,1260.7,1268.05,1268.65,1262.1,549269,697706321.75,31-JUL-2020,18569,INE176A01028
196,BAYERCROP,EQ,5625.55,5645.75,5532.0,5553.3,5555.0,5585.7,33338,185257312.9,31-JUL-2020,4119,INE462A01022
197,BBL,EQ,759.05,770.0,741.0,746.3,744.15,759.1,7733,5811884.85,31-JUL-2020,583,INE464A01028
198,BBTC,EQ,1239.0,1267.9,1235.0,1258.75,1266.95,1232.75,196387,246049562.6,31-JUL-2020,10824,INE050A01025
200,BCP,EQ,4.35,4.35,4.25,4.25,4.25,4.3,660066,2825943.4,31-JUL-2020,559,INE905P01028
201,BDL,EQ,386.0,391.05,376.8,384.85,384.3,383.65,409979,157610492.8,31-JUL-2020,16458,INE171Z01018
203,BEDMUTHA,EQ,12.9,13.0,12.0,12.25,12.45,12.6,12901,159868.8,31-JUL-2020,65,INE844K01012
204,BEL,EQ,95.8,96.75,93.75,95.85,96.2,95.65,14677625,1398673527.4,31-JUL-2020,62192,INE263A01024
205,BEML,EQ,647.95,647.95,635.0,640.6,639.95,647.0,241283,154389251.25,31-JUL-2020,8202,INE258A01016
206,BEPL,EQ,44.5,44.8,42.65,42.9,42.9,44.45,345455,15039269.45,31-JUL-2020,2490,INE922A01025
207,BERGEPAINT,EQ,530.0,531.45,522.85,526.5,526.0,526.4,698172,368258140.8,31-JUL-2020,17240,INE463A01038
209,BFINVEST,EQ,307.05,307.05,295.1,297.45,297.0,305.7,22466,6756280.85,31-JUL-2020,1274,INE878K01010
210,BFUTILITIE,EQ,222.9,223.05,216.0,218.45,218.65,222.1,108847,23806363.65,31-JUL-2020,3615,INE243D01012
212,BHAGERIA,EQ,120.0,122.05,118.1,119.7,120.9,119.75,26351,3167497.55,31-JUL-2020,906,INE354C01027
213,BHAGYANGR,EQ,15.55,16.55,15.3,15.5,15.3,15.85,8111,127110.0,31-JUL-2020,82,INE458B01036
214,BHAGYAPROP,EQ,24.2,24.7,22.2,22.85,22.55,24.05,48042,1130072.0,31-JUL-2020,458,INE363W01018
215,BHANDARI,EQ,1.2,1.25,1.15,1.25,1.25,1.2,127383,157400.85,31-JUL-2020,106,INE474E01029
216,BHARATFORG,EQ,385.3,389.6,380.15,381.95,381.55,385.25,2639052,1012149468.1,31-JUL-2020,33386,INE465A01025
217,BHARATGEAR,EQ,40.25,40.8,38.25,39.5,39.8,40.35,16974,660119.25,31-JUL-2020,259,INE561C01019
218,BHARATRAS,EQ,9698.0,9749.0,9249.95,9370.3,9388.0,9598.85,8937,84865284.45,31-JUL-2020,3288,INE838B01013
219,BHARATWIRE,EQ,19.8,20.3,19.75,20.25,20.05,19.75,8079,161988.1,31-JUL-2020,169,INE316L01019
220,BHARTIARTL,EQ,550.9,559.3,546.3,554.85,555.1,552.7,13661601,7585466560.6,31-JUL-2020,149948,INE397D01024
221,BHEL,EQ,36.8,36.95,35.75,35.95,36.15,36.8,37100469,1343727602.55,31-JUL-2020,51266,INE257A01026
222,BIGBLOC,EQ,40.25,42.3,39.5,41.5,41.8,40.3,4790,196613.25,31-JUL-2020,84,INE412U01017
223,BIL,EQ,125.6,128.2,119.35,120.4,119.35,125.6,11094,1334633.65,31-JUL-2020,221,INE828A01016
224,BILENERGY,EQ,0.95,0.95,0.9,0.9,0.95,0.95,1418629,1283601.45,31-JUL-2020,612,INE607L01029
225,BINDALAGRO,EQ,10.1,10.1,9.6,9.65,9.6,9.9,27452,266934.25,31-JUL-2020,145,INE143A01010
226,BIOCON,EQ,408.0,412.8,400.8,409.6,410.45,403.45,7274624,2968680992.6,31-JUL-2020,82890,INE376G01013
228,BIRLACABLE,EQ,48.05,48.4,47.0,47.2,47.0,48.35,31097,1473068.5,31-JUL-2020,448,INE800A01015
229,BIRLACORPN,EQ,604.0,608.0,590.65,599.25,595.1,603.2,72216,43117057.1,31-JUL-2020,2876,INE340A01012
230,BIRLAMONEY,EQ,35.2,35.85,34.5,34.65,34.6,35.1,90540,3152066.6,31-JUL-2020,890,INE865C01022
231,BIRLATYRE,EQ,19.35,20.3,19.35,19.35,19.35,20.35,329477,6384844.85,31-JUL-2020,1264,INE0AEJ01013
234,BLISSGVS,EQ,106.2,107.75,104.1,107.3,107.0,106.1,460027,49077701.85,31-JUL-2020,6796,INE416D01022
235,BLKASHYAP,EQ,5.75,5.9,5.5,5.55,5.65,5.7,42266,238138.7,31-JUL-2020,174,INE350H01032
236,BLS,EQ,78.2,78.2,78.2,78.2,78.2,82.3,3364,263064.8,31-JUL-2020,68,INE153T01027
237,BLUEDART,EQ,2139.95,2139.95,2048.0,2066.35,2059.0,2114.45,28135,58262037.45,31-JUL-2020,4783,INE233B01017
238,BLUESTARCO,EQ,486.5,489.9,474.5,486.4,485.0,488.95,33196,16057112.05,31-JUL-2020,1602,INE472A01039
239,BODALCHEM,EQ,74.5,75.25,73.3,73.6,73.75,74.65,446431,33027711.6,31-JUL-2020,2786,INE338D01028
240,BOMDYEING,EQ,61.25,61.9,58.6,59.0,59.05,61.65,1549308,92700250.45,31-JUL-2020,8346,INE032A01023
242,BORORENEW,EQ,80.25,81.0,73.9,77.75,77.0,77.75,755159,58229916.75,31-JUL-2020,6051,INE666D01022
243,BOSCHLTD,EQ,13076.55,13199.0,12955.3,13078.65,13150.0,12983.85,16982,221879677.75,31-JUL-2020,5646,INE323A01026
244,BPCL,EQ,421.1,428.0,410.9,413.8,414.0,419.1,11189905,4669672859.1,31-JUL-2020,149970,INE029A01011
247,BRIGADE,EQ,141.4,142.4,140.0,140.45,140.3,142.1,119450,16886490.9,31-JUL-2020,3298,INE791I01019
248,BRITANNIA,EQ,3811.0,3860.0,3801.1,3823.6,3831.0,3805.95,681895,2610744470.05,31-JUL-2020,47880,INE216A01030
250,BRNL,EQ,34.8,34.8,33.65,34.55,34.6,34.15,7398,252515.35,31-JUL-2020,97,INE727S01012
252,BSE,EQ,505.0,522.0,499.0,514.95,515.15,503.2,417081,213709731.15,31-JUL-2020,11088,INE118H01025
255,BSL,EQ,24.0,24.0,23.0,23.1,23.05,23.85,3394,78781.3,31-JUL-2020,55,INE594B01012
256,BSLGOLDETF,EQ,5145.0,5145.0,4877.0,4953.75,4950.0,4877.5,417,2062170.9,31-JUL-2020,139,INF209K01HT2
257,BSLNIFTY,EQ,120.5,122.95,118.3,122.15,122.95,122.15,1545,183867.24,31-JUL-2020,19,INF209K01IR4
258,BSOFT,EQ,115.95,122.2,114.4,120.3,119.85,115.2,2543704,301781071.6,31-JUL-2020,20440,INE836A01035
260,BUTTERFLY,EQ,120.9,123.0,118.3,118.85,118.9,120.9,48949,5879754.8,31-JUL-2020,999,INE295F01017
262,BYKE,EQ,13.8,15.0,13.2,14.4,14.2,13.9,234326,3418590.05,31-JUL-2020,544,INE319B01014
263,CADILAHC,EQ,367.45,396.45,367.3,388.4,390.0,365.65,15280658,5867390231.95,31-JUL-2020,150028,INE010B01027
264,CALSOFT,EQ,8.3,8.3,7.6,8.05,8.2,8.0,20581,165510.8,31-JUL-2020,91,INE526B01014
265,CAMLINFINE,EQ,74.15,74.15,71.05,74.15,74.15,70.65,689183,50893542.4,31-JUL-2020,2260,INE052I01032
